"Experiment","Run","Correlation","MAE","LMP","R2","Count_P","Time","First","Second","Third","FirstM","SecondM","ThirdM"
"P1",22,0.836727807709897,3.38309712162042,-958.257383497866,0.559371465928132,18,985.310000000001,"x1*sigmoid(x13)","x10*x6","x13",1,1,0.999999999654778
"P2",22,0.835008521342488,3.4152874922826,-968.944687867923,0.592912368391386,15,961.664999999994,"x10*x6","exp_dbl(x13)*x1","x9*x13",1,1,0.99999999997394
"P3",22,0.762301842691742,4.09949166062935,-993.90904457421,0.204676650213693,15,756.747000000003,"sigmoid(p0(p0(x8*x13)))","x6*x11","x11",0.999999999995968,0.999999999948758,0.999999999458665
"P4",22,0.834134363571933,3.42973069763549,-974.921443570802,0.601697902479498,11,933.448000000004,"x1*exp_dbl(x13)","p3(x6)","((x11*(x6*x6))*(x6*x6))*x5",1,1,1
"P5",22,0.890217289417427,2.85497283496063,-993.859813593445,0.79144691989366,14,700.478999999992,"((x6*x6)*x10)*p0(x13)","x10","x9",1,1,0.999999052281933
"P6",22,0.884996598218702,2.98550263811728,-997.189210638066,0.783197601064318,14,797.318999999989,"troot(x13)*x5","x13","x11",0.999999999999996,0.999999972350569,0.999999895429067
