"Data","n","p","Experiment","Run","Correlation","MAE","RMSE","LMP","R2","Count_P","Time","First","Second","Third","FirstM","SecondM","ThirdM"
"_deprecated_195_auto_price",159,16,"S1",10,0.867591925621248,0.0446098125491238,0.064158545995436,130.251055306256,0.74694311931619,5,425.896999999999,"x7*x5","x12","x5",0.999999955000134,0.728325822655153,0.655230649588883
"_deprecated_207_autoPrice",159,16,"S1",10,0.867591925621248,0.0446098125491238,0.064158545995436,130.251055306256,0.74694311931619,5,412.188,"x7*x5","x12","x5",0.999999955000134,0.728325822655153,0.655230649588883
"1027_ESL",488,5,"S1",10,0.922450011418044,0.0506768970046756,0.0670161896877234,466.136361463705,0.849598156113756,7,667.236999999999,"x4","x1","p0(x1)",1,0.999999999999728,0.969480083597571
"1028_SWD",1000,11,"S1",10,0.613921366351933,0.17503089533203,0.211654533731614,84.0112224959948,0.362962042986018,10,1032.018,"x3","x10","x5",0.999999999999995,0.999999999880082,0.999999914649659
"1029_LEV",1000,5,"S1",10,0.756690449897952,0.124268944895808,0.152681316148774,300.147445216655,0.571036649843184,4,1047.918,"x1","x2","x3",1,1,1
"1030_ERA",1000,5,"S1",10,0.5620690495888,0.161014263965407,0.200288880098719,150.398857872258,0.314262641176084,5,1211.489,"x2","x1","x4",1,0.999999999999965,0.994305279635614
"1089_USCrime",47,14,"S1",10,0.853401043061755,0.1096501768505,0.132502528735435,31.282493202675,0.66501530402467,8,410.893,"x13","x4","x6",0.999999998808411,0.987848143674647,0.853525865625314
"1096_FacultySalaries",50,5,"S1",10,0.864579534202908,0.0567154385083791,0.0743094790231909,37.2426914809997,0.728383206193884,6,346.32,"x2","x3","x3",0.967066860282434,0.52294312787159,0.474046941913842
"192_vineyard",52,3,"S1",10,0.91852820859704,0.0735628178566322,0.0847958830119119,25.2045359938279,0.775296703325617,4,364.915000000001,"x2","x2*x1","x1",0.937074926083788,0.920825373622731,0.665439506848475
"197_cpu_act",8192,22,"S1",10,0.988876003321857,0.0188418035311914,0.0256915935804535,13781.9182725001,0.977866609652719,24,22315.758,"x1","troot(x9)","x3",1,1,1
"210_cloud",108,6,"S1",10,0.961953298314842,0.0384412994653776,0.048030431319172,97.644501274063,0.923425604447445,4,449.826999999997,"x4","x3","x5",1,0.999999999997951,0.816257264921451
"225_puma8NH",8192,9,"S1",10,0.831967418426381,0.0996877838724416,0.127854163537731,3523.04960999449,0.691047229430398,10,9252.493,"(x3*x2)*x3","x2*(x3*x2)","cos_deg(sigmoid(x2))",1,1,1
"227_cpu_small",8192,13,"S1",10,0.967251013340638,0.0330238104755525,0.0438405187047138,10369.9019746015,0.935550845428889,20,13395.546,"x1","p0(x7*x9)","x5*x12",1,1,1
"228_elusage",55,3,"S1",10,0.907050665711144,0.102063494406473,0.130952262460447,26.4024373259357,0.776020447968425,4,338.252999999997,"x1","troot(x1)","x1*x1",0.545758773128878,0.53858994442718,0.218129793989362
"229_pwLinear",200,11,"S1",10,0.954659649693249,0.0530509101169385,0.0634270083137406,163.479571109599,0.908321806303176,13,751.017999999996,"x3","x1","x2*x1",1,0.999999999999567,0.999999999971797
"230_machine_cpu",209,7,"S1",10,0.974495329913951,0.0184588185032701,0.031866622794839,274.273330258601,0.949091537910823,4,493.402000000002,"x4","x6*x2","cos_deg(x3)",1,0.994070823201583,0.935428981345287
"294_satellite_image",6435,37,"S1",10,0.900032803189575,0.118094224125492,0.161766792560522,1811.62437964208,0.81004643051344,23,12846.998,"x26","x9","x8*x33",1,1,1
"4544_GeographicalOriginalofMusic",1059,118,"S1",10,0.911253275537407,0.0489949251736411,0.0663545813974059,1083.97850012918,0.826637589936593,18,2890.71799999999,"x102","x99","x45",1,0.999999999982592,0.999999999951977
"485_analcatdata_vehicle",48,5,"S1",10,0.767658800407847,0.120063847193645,0.150522150855824,9.33067781264962,0.465795392664952,6,376.655999999988,"x3","x3","x1",0.730200439698791,0.631473608194443,0.577665576535061
"503_wind",6574,15,"S1",10,0.885330159632723,0.056462116113308,0.0753083805742327,5746.39191234043,0.783106954240602,14,7338.98699999999,"x10","x9","sigmoid(p0(x1))",1,1,1
"505_tecator",240,125,"S1",10,0.999212438033046,0.00813350250361668,0.0112127087755998,547.595638338177,0.997988071417085,18,1172.605,"x65","x60","x124",1,1,1
"519_vinnie",380,3,"S1",10,0.89276345920481,0.0746037975946523,0.0926400442878664,232.017717314151,0.796254298797976,1,440.027000000002,"x2","NA","NA",1,"NA","NA"
"522_pm10",500,8,"S1",10,0.367460708288332,0.122744527991258,0.163187654463856,117.756560572889,0.0997133581171757,5,603.482000000004,"x1*x3","x3","x3",0.99999999856412,0.573258617649761,0.50662155242966
"523_analcatdata_neavote",100,3,"S1",10,0.954053197513348,0.091658224831768,0.148199404750301,66.7943742832325,0.898864826892179,2,346.247000000003,"x1","x1","NA",0.663755458515287,0.659502806372404,"NA"
"527_analcatdata_election2000",67,15,"S1",10,1,4.14292783086226e-17,6.897635336515e-17,1824.6092331526,1,14,449.389999999999,"troot(x5)","x6","x4",1,1,1
"529_pollen",3848,5,"S1",10,0.88852181071793,0.0498984799883428,0.0637288915724722,3917.70504896519,0.789429192817326,7,4565.38499999999,"x2","x3","x1",1,1,0.666666666666947
"542_pollution",60,16,"S1",10,0.586265335780527,0.156405266465522,0.184899771517826,42.0551508942765,0.312806841594178,11,422.656000000003,"x9","x11","x1",0.999999966973461,0.999851271928596,0.989117210786102
"547_no2",500,8,"S1",10,0.688165321646942,0.0842066917783948,0.103141213999116,302.05786222977,0.389321104111444,12,889.917000000001,"x2","x1*x4","x1",0.999990545110144,0.998751759168056,0.822258174370866
"556_analcatdata_apnea2",475,4,"S1",10,0.352336714281603,0.0614657577832063,0.121247047515096,216.233813310895,0.108570950163803,5,629.611000000004,"sin_deg(x1)","x1","sigmoid(x1)",0.995132791533641,0.994938348534979,0.993094440365504
"557_analcatdata_apnea1",475,4,"S1",10,0.309752723375806,0.065974944593465,0.125685035018328,204.871632123726,0.0724735218743781,5,549.686000000002,"sigmoid(x1)","x1","x1",0.992945445595859,0.66425075335792,0.664248456831573
"560_bodyfat",252,15,"S1",10,0.999275087035997,0.00372477222857295,0.00716127772800435,476.749706915115,0.998521150197463,7,630.712999999989,"sigmoid(x1*(x6*x1))","x1*(x6*x1)","x6",1,1,0.975635272876414
"561_cpu",209,8,"S1",10,0.998799798575122,0.00365964464424775,0.00797282624612022,593.389041680106,0.99564131056273,11,648.536999999997,"troot(sigmoid(x4*x3))","x4*((x4*sigmoid(x7))*x5)","x4*x7",1,1,0.999999989273891
"562_cpu_small",8192,13,"S1",10,0.967251013340638,0.0330238104755525,0.0438405187047138,10369.9019746015,0.935550845428889,20,13380.487,"x1","p0(x7*x9)","x5*x12",1,1,1
