"Data","n","p","Experiment","Run","Correlation","MAE","RMSE","LMP","R2","Count_P","Time","First","Second","Third","FirstM","SecondM","ThirdM"
"_deprecated_195_auto_price",159,16,"S1",1,0.884627027133366,0.0666207852867319,0.12653854561904,140.058423599615,0.695020562938464,6,461.295000000006,"cos_deg(x3)","x12","x7",0.999993813980199,0.999910106398656,0.99744476317165
"_deprecated_207_autoPrice",159,16,"S1",1,0.884982008732551,0.0664275942615,0.126043034557986,140.058423599615,0.697404418351221,8,469.366999999998,"x12","x7","cos_deg(x3)",0.999248581624652,0.815452627390103,0.809884818896499
"1027_ESL",488,5,"S1",1,0.926146191186935,0.0522408457673301,0.0655352706240941,464.753264580924,0.856187018402949,8,709.317999999999,"x2","x1","x4",0.999999999456833,0.785910786054538,0.776748969523234
"1028_SWD",1000,11,"S1",1,0.643577164381076,0.165227323668186,0.210410379449087,84.699677431122,0.414040073501208,10,1342.412,"sigmoid(x3)","x10","x5",1,0.999999999991272,0.999999999965934
"1029_LEV",1000,5,"S1",1,0.70834132393899,0.127694652150885,0.16755753617772,324.166330302821,0.496682957818112,5,1356.157,"x2","x3","x4",1,1,1
"1030_ERA",1000,5,"S1",1,0.629120667324608,0.151347980836655,0.191480905175774,138.529464582463,0.393607153894321,4,1081.572,"x1","x2","x3",1,1,0.999999999600883
"1089_USCrime",47,14,"S1",1,0.881798071357275,0.117473136265557,0.143587668188026,33.306483808544,0.726625459694355,10,412.665000000001,"x1","x4","x13",0.833018082052574,0.773498679994068,0.727882301062401
"1096_FacultySalaries",50,5,"S1",1,0.948578465493431,0.0883430277293537,0.114514745132694,40.2482900825505,0.787267221885512,4,341.502,"x4","x4","x2",0.589253639489135,0.581259186289616,0.447510325091958
"1199_BNG_echoMonths",17496,10,"S1",1,0.647769325859761,0.117492802964077,0.150557925803046,6347.56487953473,0.418298552032355,10,22334.824,"x9","x1","x2",1,1,0.999999999763103
"192_vineyard",52,3,"S1",1,0.872332623265954,0.107218564999898,0.163596023491011,26.2036739732768,0.575194051659003,2,261.925999999992,"x1","x2","NA",0.994075073695395,0.241982927151306,"NA"
"197_cpu_act",8192,22,"S1",1,0.709609043567892,2.88081526885173,3.08184937306923,13428.304957795,-252.621617568449,21,9487.285,"x1","x3","troot(x21)",1,1,1
"_deprecated_195_auto_price",159,16,"S1",1,0.884627027133366,0.0666207852867319,0.12653854561904,140.058423599615,0.695020562938464,6,461.241,"cos_deg(x3)","x12","x7",0.999993813980199,0.999910106398656,0.99744476317165
"_deprecated_207_autoPrice",159,16,"S1",1,0.884982008732551,0.0664275942615,0.126043034557986,140.058423599615,0.697404418351221,8,466.028,"x12","x7","cos_deg(x3)",0.999248581624652,0.815452627390103,0.809884818896499
"1027_ESL",488,5,"S1",1,0.926146191186935,0.0522408457673301,0.0655352706240941,464.753264580924,0.856187018402949,8,644.525,"x2","x1","x4",0.999999999456833,0.785910786054538,0.776748969523234
"1028_SWD",1000,11,"S1",1,0.643577164381076,0.165227323668186,0.210410379449087,84.699677431122,0.414040073501208,10,1169.486,"sigmoid(x3)","x10","x5",1,0.999999999991272,0.999999999965934
"1029_LEV",1000,5,"S1",1,0.70834132393899,0.127694652150885,0.16755753617772,324.166330302821,0.496682957818112,5,1151.703,"x2","x3","x4",1,1,1
"1030_ERA",1000,5,"S1",1,0.629120667324608,0.151347980836655,0.191480905175774,138.529464582463,0.393607153894321,4,955.34,"x1","x2","x3",1,1,0.999999999600883
"1089_USCrime",47,14,"S1",1,0.881798071357275,0.117473136265557,0.143587668188026,33.306483808544,0.726625459694355,10,385.387,"x1","x4","x13",0.833018082052574,0.773498679994068,0.727882301062401
"1096_FacultySalaries",50,5,"S1",1,0.948578465493431,0.0883430277293537,0.114514745132694,40.2482900825505,0.787267221885512,4,326.636,"x4","x4","x2",0.589253639489135,0.581259186289616,0.447510325091958
"1199_BNG_echoMonths",17496,10,"S1",1,0.647769325859761,0.117492802964077,0.150557925803046,6347.56487953473,0.418298552032355,10,23587.753,"x9","x1","x2",1,1,0.999999999763103
"192_vineyard",52,3,"S1",1,0.872332623265954,0.107218564999898,0.163596023491011,26.2036739732768,0.575194051659003,2,322.745999999999,"x1","x2","NA",0.994075073695395,0.241982927151306,"NA"
"197_cpu_act",8192,22,"S1",1,0.709609043567892,2.88081526885173,3.08184937306923,13428.304957795,-252.621617568449,21,9205.691,"x1","x3","troot(x21)",1,1,1
"201_pol",15000,49,"S1",1,0.881832382570688,0.140458370125755,0.201155081987623,3999.89602898734,0.764858032726979,47,48710.899,"p2(1+(x29+x7))","cos_deg(x29)","(x5*cos_deg(x5))*x8",1,1,1
"210_cloud",108,6,"S1",1,0.970139122621034,0.040227873171064,0.0506073628958038,97.8016616566438,0.922499639153822,5,425.550000000003,"x4","x3","x5",1,0.999999999996436,0.83801420302772
"503_wind",6574,15,"S1",1,0.871689740462997,0.108719454205246,0.1307547910788,5684.9357524429,0.286004294053164,20,8415.128,"x1*x10","p2(x1)","x1",1,1,1
"505_tecator",240,125,"S1",1,0.913954236782715,1.03444386267971,1.05157624265094,542.708252356964,-16.2865656312329,12,1119.739,"x20*x112","x61","x123",1,1,1
"519_vinnie",380,3,"S1",1,0.846751777703274,0.080754128939526,0.103380989705333,240.834829668569,0.703208704337466,2,376.101999999999,"x2","x2","NA",0.666669198569675,0.666669198569675,"NA"
"522_pm10",500,8,"S1",1,0.438220486405282,0.137527445136616,0.175729836103238,126.651168677165,0.191055240269488,3,570.989000000001,"x3","x3*x1","x1",0.999817790524745,0.558557418837402,0.471029007812259
"523_analcatdata_neavote",100,3,"S1",1,0.989178436165194,0.0450463265991937,0.0675506094421755,53.6972270621169,0.97684380815728,4,410.404999999999,"x1","sin_deg(x1)","x1*x1",0.986956651056929,0.341799640916591,0.341788908252391
"527_analcatdata_election2000",67,15,"S1",1,1,7.08532497379115e-16,2.80108778456098e-15,1847.31001984636,1,14,405.823000000004,"x2","x3","x4",1,1,1
"529_pollen",3848,5,"S1",1,0.89574260879462,0.0477929616205285,0.0610643493438167,3876.24136350478,0.801823951668173,5,2806.872,"x1","x3","x4",1,1,1
"542_pollution",60,16,"S1",1,0.734866214259019,0.0974875520904051,0.122634505462062,28.1027251171874,0.467118971560276,12,424.292999999991,"x6","x9","x12",0.815304236618775,0.798214875861183,0.705302468072376
"547_no2",500,8,"S1",1,0.724306171735792,0.0794747400754029,0.0977339778958895,306.475872894153,0.51932687212777,10,1047.796,"x3","x2","troot(x4)",0.999999999448891,0.999998959446084,0.998961571614205
"556_analcatdata_apnea2",475,4,"S1",1,0.284485420299073,0.0515528645141538,0.095484233930432,190.059685009912,-0.110930124919556,6,531.330000000002,"x1","cos_deg(x1)","x1*x1",0.999229067707998,0.992670868412696,0.976614586585576
"557_analcatdata_apnea1",475,4,"S1",1,0.294284991447074,0.0473588797709767,0.0778052467550795,178.799481570605,-0.23656715318096,6,537.197999999989,"p3(x2)","x2","x2",0.999998255330571,0.571428036663507,0.571428031447277
"560_bodyfat",252,15,"S1",1,-0.996310696250918,20.0051148581959,20.0878062297119,465.161184975218,-11324.0480840393,16,727.678999999989,"x1*x14","p3(x1*x14)","x14*x14",0.999999999999996,0.999999999999995,0.9999999999966
"561_cpu",209,8,"S1",1,0.997905930057057,0.00630226610612473,0.0173520796334638,557.182202869251,0.984734540704897,12,621.301000000007,"x4*x4","(x4*x4)*x3","x3",1,1,1
"562_cpu_small",8192,13,"S1",1,0.984877361043296,0.024705566272454,0.0335579651630236,12106.4444737087,0.969928527903627,20,12806.498,"troot(x9)","p2(x8)","x7",1,1,1
"573_cpu_act",8192,22,"S1",1,0.709609043567892,2.88081526885173,3.08184937306923,13428.304957795,-252.621617568449,21,9299.47900000001,"x1","x3","troot(x21)",1,1,1
"579_fri_c0_250_5",250,6,"S1",1,0.884350926999764,0.0808885460795995,0.102818633845182,158.906458722948,0.779827511616522,8,764.673999999999,"x2","x5","p2(x3)",1,1,1
"581_fri_c3_500_25",500,26,"S1",1,0.975722811260806,0.0311979704664177,0.0401860678981276,532.168297833349,0.950616065995061,19,1224.54299999998,"p2(x3)","cos_deg((x2*x1)*(x2*x1))","x2*x1",1,1,1
"582_fri_c1_500_25",500,26,"S1",1,0.985274157351678,0.0264291278439854,0.0341396988571374,621.757296118778,0.970678387331195,20,1181.59300000002,"x4","p2(x2*x1)","x1*(x2*x1)",1,1,1
"583_fri_c1_1000_50",1000,51,"S1",1,0.987345972334507,0.0266043274256409,0.0328828324911738,1298.19827210772,0.974345056589012,18,2162.636,"x2","(x1*((x2*x2)*x1))*((x2*x2)*x1)","x4",1,1,1
"584_fri_c4_500_25",500,26,"S1",1,0.958334907002972,0.0271221272377469,0.0517689390083366,630.672057598014,0.91285118868402,20,1139.886,"((x2*x1)*(x2*x1))*(x1*(x2*x1))","(x2*x1)*(x2*x1)","x2*x1",1,1,1
"586_fri_c3_1000_25",1000,26,"S1",1,0.973945775084099,0.0209092917885541,0.0352754613581824,1525.72590829484,0.94716962542861,20,1898.91199999998,"cos_deg(x14)*x5","p3((x2*x1)*x2)","(x2*x1)*x2",1,1,1
"588_fri_c4_1000_100",1000,101,"S1",1,0.98421153190019,0.0209286504599132,0.0287751052259825,1566.2565099112,0.968085589437492,20,2666.79300000001,"x1","x3","troot(x1)",1,1,1
"589_fri_c2_1000_25",1000,26,"S1",1,0.988710657345382,0.0253038531185436,0.0311949234072696,1321.90075997951,0.976544011875857,19,1915.25200000001,"sin_deg(x1*x2)","x1*x2","x4",1,1,1
"590_fri_c0_1000_50",1000,51,"S1",1,0.976702720518875,0.03259575960256,0.0408344978048046,1327.7378768534,0.953679294807218,15,1893.20199999999,"x1","p2(x1)","(x1*x2)*x2",1,1,1
"591_fri_c1_100_10",100,11,"S1",1,0.722210752952338,0.133530019725724,0.162788530141261,18.8623907074581,0.496568342243778,10,455.804000000004,"sin_deg(x1)","x4","p3(x1)",0.812528441845374,0.75713154189082,0.590625565335869
"592_fri_c4_1000_25",1000,26,"S1",1,0.986673425620531,0.0230664465107101,0.0286724087899676,1492.14146855045,0.973402155698476,22,1744.20199999999,"p2(x3)","x5","p3(x1)*(x1*x2)",1,1,1
"593_fri_c1_1000_10",1000,11,"S1",1,0.912238022884739,0.0516948372148026,0.0816347283902696,880.148107025935,0.829614476743184,13,1846.60199999998,"x5","x3*x3","x3",1,1,1
"594_fri_c2_100_5",100,6,"S1",1,0.712756242701412,0.13055723343081,0.150967485792334,10.1971554691108,0.497671402327006,9,477.598999999987,"sin_deg(x1)","x5","x4",0.99993015135174,0.703595834430441,0.668017044585831
"595_fri_c0_1000_10",1000,11,"S1",1,0.975878583949996,0.0324720784266407,0.0404564303466158,1275.64671216641,0.951831828714172,14,1625.59699999998,"x1*p2(x2)","p2(x3)","cos_deg(x1)",1,1,1
"596_fri_c2_250_5",250,6,"S1",1,0.634932986567456,0.15336967566735,0.186515600835622,85.7326273853513,0.367706369121367,8,765.337999999989,"sin_deg(x2)","x5","x1",1,0.999999069588885,0.999311858610888
"597_fri_c2_500_5",500,6,"S1",1,0.821354874252165,0.095533777498132,0.123760256063891,200.030856774787,0.672823924454967,9,554.983999999997,"p3(x2)","x4","troot(x2)",1,0.999999999999995,0.99998624185993
"598_fri_c0_1000_25",1000,26,"S1",1,0.980519675771796,0.0339854171746081,0.0421046771219098,1081.87937525404,0.961167996300586,16,1604.46900000001,"cos_deg(x3)","cos_deg(x2)","cos_deg(x1)*x2",1,1,1
"599_fri_c2_1000_5",1000,6,"S1",1,0.831556235202106,0.0908106932383001,0.121876185497698,440.763904123192,0.690973526946,9,1321.60500000001,"x2","p3(x2)","cos_deg(p3(x2))",1,1,0.9999734592392
"601_fri_c1_250_5",250,6,"S1",1,0.772791199623681,0.0963045717298796,0.12317407959482,118.619518197968,0.546593967527005,9,687.866000000009,"troot(x2)*x2","troot(x2)","x5",0.999999999999996,0.99999993724266,0.999238718717869
"602_fri_c3_250_10",250,11,"S1",1,0.790106010107734,0.073276289440437,0.097321870682884,144.563079617496,0.615607711109651,12,641.415999999997,"x4","x3*x3","p3(x2)",0.999999999999993,0.999999992812793,0.999932077776484
"603_fri_c0_250_50",250,51,"S1",1,0.93775041531588,0.0575370162982597,0.0686258754864715,184.148070361854,0.879265729394973,13,728.459000000003,"x4","cos_deg(x1)*x2","cos_deg(x2)",1,1,0.999999999999998
"604_fri_c4_500_10",500,11,"S1",1,0.873195760740069,0.064841460405671,0.0829415881597059,352.204014861533,0.758913108639206,10,895.209000000003,"p3(x2)","(x2*x2)*x1","x3*x5",1,0.999999999999962,0.999999999823273
"605_fri_c2_250_25",250,26,"S1",1,0.878033249598405,0.0527862330170147,0.112506940172837,189.965171803807,0.714689911435549,20,681.065000000002,"cos_deg((x1*(x2*x2))*x2)","x2*x1","x4",1,1,1
"606_fri_c2_1000_10",1000,11,"S1",1,0.969480547450288,0.039725846210334,0.0506778838913106,1037.98094842788,0.939889487023813,16,1447.52099999998,"x2*x2","x2","cos_deg(x1)",1,1,1
"607_fri_c4_1000_50",1000,51,"S1",1,0.985724883766724,0.0183689736282244,0.0238967159219444,1511.19477184133,0.971637404990754,24,1741.842,"x2*p2(x2*x1)","x4","x2*x1",1,1,1
"608_fri_c3_1000_10",1000,11,"S1",1,0.855457258555165,0.0566590080959934,0.0776712593315561,799.779854053693,0.729825617192735,17,1955.95699999999,"p3(x2)","p2(x5)","p2(x2)",1,1,1
"609_fri_c0_1000_5",1000,6,"S1",1,0.904700208698406,0.0634455553022614,0.079784904829121,767.668856548546,0.817875735252242,9,1454.83199999999,"x1","x2","troot(x1)",1,1,1
"611_fri_c3_100_5",100,6,"S1",1,0.667248731029037,0.143449440237986,0.17793427393637,32.35481946396,0.441586886777465,5,425.196000000025,"x3","p3(x5)","x4",0.992723845771616,0.836401175012474,0.719386036548177
