"Experiment","Run","Correlation","RMSE","MAE","LMP","R2","Count_P","Time","First","Second","Third","FirstM","SecondM","ThirdM"
"P1",7,0.752350150902263,10.5185075604473,4.02720736500584,-973.975604884009,-0.0920127364193672,20,988.054,"exp_dbl(x13*x8)","p0(x13)*x6","x10*x13",0.999999999999999,0.999999999896964,0.99999999797358
"P2",7,0.866424088392713,5.22655808734106,3.08079681866129,-974.888202553041,0.730380673377461,11,861.769,"p3(x6)","x9","x11",1,1,1
"P3",7,0.808326867040449,6.96364917500108,3.85884905891553,-976.376551519195,0.521377375654785,15,966.811000000002,"x6*p0(x13)","x6","x10",0.999999999976914,0.999999999810934,0.999999999765597
"P4",7,0.758302754776263,9.26980456053946,4.09885619528932,-982.625341205646,0.151873540375806,11,936.027999999991,"x13","x6*x10","sigmoid(x8*x13)",1,1,0.999999999995002
"P5",7,0.885751597528902,4.77622577610308,2.95702424836859,-973.314399663868,0.77484108203852,20,998.953999999998,"x6","x6*x10","x10*troot(x13)",1,1,1
"P6",7,0.898496284939584,4.41916939244057,2.85697465474954,-998.984711939889,0.807247173728148,15,840.484999999986,"(x9*x6)*(p0(x13)*x11)","p3(x6)","x9*p3(x6)",1,1,0.999999999986198
