"Experiment","Run","Number","Feature","Margs"
"P1",12,"Feature1","troot(x4*x4)",0.998916743879757
"P1",12,"Feature2","x2*x4",0.98999597895593
"P1",12,"Feature3","x10*x4",0.0094108767766336
"P1",12,"Feature4","x4",0.00786805141652615
"P1",12,"Feature5","x4*x4",0.00622136640209385
"P1",12,"Feature6","p3(x4)",0.00405587094720228
"P1",12,"Feature7","x6",0.00245225487089887
"P1",12,"Feature8","x2",0.00206582188568505
"P1",12,"Feature9","troot(x4)*x4",0.0010831123822831
"P1",12,"Feature10","x4*(x8*x10)",0.00105426704316078
"P2",12,"Feature1","troot(x4*(x7*x4))",0.912625992184702
"P2",12,"Feature2","x2",0.203265731464464
"P2",12,"Feature3","x4",0.103920493403877
"P2",12,"Feature4","troot(x4*x4)",0.0821821623051405
"P2",12,"Feature5","x7",0.0808660815036264
"P2",12,"Feature6","x4*x2",0.0806444960578257
"P2",12,"Feature7","x5",0.0518193996176743
"P2",12,"Feature8","x10*x4",0.00522743931392239
"P2",12,"Feature9","x4*troot(x4)",0.00512593876552701
"P2",12,"Feature10","x4*x6",0.00153773010457433
"P3",12,"Feature1","p0(x4)*x4",0.999999999995678
"P3",12,"Feature2","x4",0.999380290721468
"P3",12,"Feature3","x6*x4",0.587831898017749
"P3",12,"Feature4","x4*x9",0.211888519684949
"P3",12,"Feature5","x2*x4",0.1875230334969
"P3",12,"Feature6","x2",0.146449295277847
"P3",12,"Feature7","x4*x4",0.14539310580834
"P3",12,"Feature8","x6",0.077242467731102
"P3",12,"Feature9","(x2*x4)*x4",0.0536158609881185
"P3",12,"Feature10","x10",0.0420073856148723
"P3",12,"Feature11","x8",0.0255720261987093
"P3",12,"Feature12","x9",0.0183422345299955
"P3",12,"Feature13","troot(x4)",0.00654904216202652
"P3",12,"Feature14","x4*troot(x6)",0.00177961260086581
"P4",12,"Feature1","troot((x4*x6)*x4)",0.892248938808224
"P4",12,"Feature2","x6",0.144901610870647
"P4",12,"Feature3","troot(x4*x4)",0.101639385795345
"P4",12,"Feature4","x2*x4",0.095244071831915
"P4",12,"Feature5","x4",0.0337415065558557
"P4",12,"Feature6","troot(x4)*x4",0.0061151604295771
"P4",12,"Feature7","x4*x10",0.00611422693009833
"P4",12,"Feature8","x9*x4",0.00368429562250627
"P4",12,"Feature9","x4*x6",0.00253334681825872
"P4",12,"Feature10","x5",0.00191527379360127
"P6",12,"Feature1","troot(x4*x4)",0.999874545696995
"P6",12,"Feature2","x2*x4",0.980940677573024
"P6",12,"Feature3","x4",0.0145322181984675
"P6",12,"Feature4","x4*x9",0.0141174415404649
"P6",12,"Feature5","(x4*x9)*x2",0.00494454518959113
