"Experiment","Run","Correlation","RMSE","MAE","LMP","R2","Count_P","Time","First","Second","Third","FirstM","SecondM","ThirdM"
"P1",12,0.873587082907899,5.10262555217927,2.97112085820261,-969.138825645146,0.743015543707949,21,1080.081,"sigmoid(x13)*x9","p3(x6)*x9","x13*x9",1,1,0.999999999999999
"P2",12,0.819500066327139,6.81998290163952,3.59284440225264,-971.703655521324,0.540922478291325,19,1094.241,"x1*sigmoid(x13)","x6*x10","p0(x13)",1,0.999999999999987,0.999999999999987
"P3",12,0.865156644976037,5.05094997241714,3.18054462922352,-1009.0890980612,0.748194280255045,9,869.167000000001,"p0(x13)","x6*x11","x11",1,0.999999999708597,0.999999999666496
"P4",12,0.896569458671908,4.49267403327595,2.79828231629268,-988.580320069014,0.800781678964563,14,961.46699999999,"x6","x11*x10","(x11*x10)*x6",1,1,1
"P5",12,0.882105379148057,4.87508323139681,3.01577506713112,-972.657894071092,0.765424027089987,18,898.698000000004,"x10","x10*x6","x13",1,1,0.999999986281748
"P6",12,0.366111125812322,73.0178949510193,11.8143725083205,-1004.00597714968,-51.6232993321763,9,783.312000000005,"x13*x6","x6","x13",1,1,0.999999999999998
