"Experiment","Run","Correlation","RMSE","MAE","LMP","R2","Count_P","Time","First","Second","Third","FirstM","SecondM","ThirdM"
"P1",21,0.871979395415065,4.92811183318902,3.12990112389173,-1004.54750727817,0.760293083058971,25,964.721999999998,"x5*p0(x13)","x6*x5","x11*x6",0.999999999999999,0.99999999974995,0.999999999725622
"P2",21,0.890745198792862,4.57886911769297,2.90477618508392,-973.892921350965,0.793064063657996,17,944.203000000001,"x10*p0(x13)","x6","x10*x6",1,1,1
"P3",21,0.870720055146488,5.04836975584624,3.03027532329777,-986.181291004425,0.748451478344592,13,1003.931,"(x10*x13)*exp_dbl(x13)","x6*x9","p3(x6)",1,1,0.999999999999751
"P4",21,0.885410831865563,4.67872890556839,2.84572669725291,-971.869802401751,0.783939577531021,14,851.435999999987,"p3(x6)","x9*p3(x6)","x9*exp_dbl(p0(x13))",1,1,1
"P5",21,0.865209518494941,5.24396287774714,3.08000065078263,-973.832779844088,0.728581982445204,15,854.508000000002,"p3(x6)","x9","x9*exp_dbl(x13)",1,1,0.999999999999999
"P6",21,0.884897013174264,4.70069150673352,3.04492736755369,-988.34930977682,0.781906381588347,15,853.255999999994,"x9*p0(x13)","(x6*x5)*x11","x8",1,0.999999999968476,0.999988766536872
