"Data","n","p","Experiment","Run","Correlation","MAE","RMSE","LMP","R2","Count_P","Time","First","Second","Third","FirstM","SecondM","ThirdM"
"_deprecated_195_auto_price",159,16,"S1",3,0.770604220486978,0.0689299500880193,0.121126722189405,135.048307968961,0.58196350095744,5,440.718000000001,"x2","x12","x7*x3",0.999868242070984,0.994331666686317,0.984797144747256
"_deprecated_207_autoPrice",159,16,"S1",3,0.770604220486978,0.0689299500880193,0.121126722189405,135.048307968961,0.58196350095744,5,444.547999999999,"x2","x12","x7*x3",0.999868242070984,0.994331666686317,0.984797144747256
"1027_ESL",488,5,"S1",3,0.938896863914863,0.051234783692004,0.0627020300214643,458.944779941875,0.881382985488194,5,603.936,"x1*x3","x4","x2",0.999999998954045,0.855123913324275,0.724380546931699
"1028_SWD",1000,11,"S1",3,0.506640825265036,0.178145301097953,0.222491183510795,95.1880843513515,0.178829844841511,12,990.347,"x8","x10","x7",0.999998654665388,0.999833657225013,0.896391882054223
"1029_LEV",1000,5,"S1",3,0.783123324612173,0.120529295730457,0.152558945529281,299.525695639415,0.603207994731891,4,996.999,"x1","x2","x3",1,1,1
"1030_ERA",1000,5,"S1",3,0.622626227300741,0.162445060135769,0.202229351595624,152.747311031832,0.385990591736685,4,1273.284,"x1","x2","x3",1,1,0.999999998078009
"1089_USCrime",47,14,"S1",3,0.83810382043991,0.119520892976681,0.128955912540086,32.7141150901977,0.645945638664017,7,396.376,"x13","x10","x10*x3",0.999999999940925,0.999999590875109,0.999993484196762
"1096_FacultySalaries",50,5,"S1",3,0.89485582286411,0.0758870356353629,0.0876386406207798,38.2661671714231,0.691940651139094,4,339.331,"x2","x4","x3",0.808490390252794,0.737528794600674,0.393616604474789
"192_vineyard",52,3,"S1",3,0.64417375490961,0.0711020836628767,0.0923790467285774,26.7991996637175,0.356647878732349,4,315.611000000001,"troot(x1)","x2","x1",0.729613353420109,0.534396712035125,0.386283994987233
"197_cpu_act",8192,22,"S1",3,0.99039501677375,0.0192682390709186,0.0262488036719187,13610.4889592273,0.980858151087075,21,16925.984,"x1","(x21*x6)*troot(x21)","troot(x21)",1,1,1
"210_cloud",108,6,"S1",3,0.91869048644623,0.0518196814571811,0.0968186124588368,119.991468061276,0.818313415672747,5,451.850000000006,"x4","x3","x2",1,0.999999999988111,0.696237505317358
"225_puma8NH",8192,9,"S1",3,0.836775838534475,0.0981603209371347,0.127407511951121,3575.75634320324,0.700054849638406,13,9791.198,"cos_deg(sigmoid(x2*x3))*(x3*x3)","x3*x3","cos_deg(sigmoid(x2))*x3",1,1,1
