"Experiment","Run","Number","Feature","Margs"
"P3",50,"Feature1","x4",1
"P3",50,"Feature2","x6*x4",1
"P3",50,"Feature3","troot(x6*x4)",0.999999999999998
"P3",50,"Feature4","troot(x4)",0.999994215612026
"P3",50,"Feature5","troot(troot(x8*x4)*x4)",0.999994215612026
"P3",50,"Feature6","troot(x6*x4)*troot(x6*x4)",0.999994215612026
"P3",50,"Feature7","troot(x8*x4)*x4",0.999994215612026
"P3",50,"Feature8","x3*x4",0.999932627356633
"P3",50,"Feature9","x9",0.999910622387652
"P3",50,"Feature10","x6",0.999725737126388
"P3",50,"Feature11","x4*x5",0.992829297117276
"P3",50,"Feature12","troot(x9)",0.883216279484734
"P3",50,"Feature13","(x3*x4)*x5",0.279574765326912
"P3",50,"Feature14","troot(x6)",0.118013137522684
"P3",50,"Feature15","exp_dbl(x7)*(x3*x4)",0.00723070116403296
