"Experiment","Run","Correlation","MAE","LMP","R2","Count_P","Time","First","Second","Third","FirstM","SecondM","ThirdM"
"P1",1,0.894916948027842,2.85448838106614,-965.340886928853,0.800546976271996,23,1031.034,"x6*x10","p0(x13)*x10","x11",1,1,0.999999999999999
"P2",1,0.890218693611629,2.91022148791689,-968.364014526626,0.792119125758835,13,918.499,"x10*x6","p0(x13)*x10","x10",1,1,1
"P3",1,0.872432181189917,3.01021770807731,-969.610987481565,0.745198276145196,19,1031.017,"x6*x9","x9*x13","x9*exp_dbl(x13)",1,1,1
"P4",1,0.858608042755084,3.18688374257798,-978.344358566498,0.708867836175872,16,940.343999999997,"x9*sigmoid(x13)","x6*x10","x10",1,0.999999999999428,0.999981501947843
"P5",1,0.856685208984567,3.19997282911466,-979.152788616035,0.665870793975538,17,1032.967,"x6","x6*x10","x10*exp_dbl(x13)",1,1,0.999999999999999
"P6",1,0.855629656688384,3.24905408959241,-983.999207922769,0.673477009584089,11,849.008000000002,"x5","(x5*x6)*(x11*p3(x6))","exp_dbl(x8*p0(x13))",1,1,1
