"Experiment","Run","Number","Feature","Margs"
"S1",4,"Feature1","x1",1
"S1",4,"Feature2","x4",1
"S1",4,"Feature3","x5",1
"S1",4,"Feature4","x6",1
"S1",4,"Feature5","x6*x8",1
"S1",4,"Feature6","x8",1
"S1",4,"Feature7","x9",1
"S1",4,"Feature8","x10",1
"S1",4,"Feature9","x11",1
"S1",4,"Feature10","x12",1
"S1",4,"Feature11","x13",1
"S1",4,"Feature12","troot(x6)",1
"S1",4,"Feature13","p3(x8)",0.999998618874275
"S1",4,"Feature14","x5*x4",0.935112748369377
"S1",4,"Feature15","x2",0.00883364511038268
"S2",4,"Feature1","x1",1
"S2",4,"Feature2","x2",1
"S2",4,"Feature3","x4",1
"S2",4,"Feature4","x12*x12",1
"S2",4,"Feature5","x8",1
"S2",4,"Feature6","x9",1
"S2",4,"Feature7","x10",1
"S2",4,"Feature8","x11",1
"S2",4,"Feature9","x13",1
"S2",4,"Feature10","p0(1+x11)",1
"S2",4,"Feature11","x5*x11",1
"S2",4,"Feature12","x8*x12",0.999999998188312
"S2",4,"Feature13","x12",0.856088133992866
"S2",4,"Feature14","x6",0.71463728927333
"S2",4,"Feature15","x6",0.714637288367226
"S3",4,"Feature1","troot(x13)",1
"S3",4,"Feature2","x6",1
"S3",4,"Feature3","x8",1
"S3",4,"Feature4","x9",1
"S3",4,"Feature5","x10",1
"S3",4,"Feature6","x12*x11",1
"S3",4,"Feature7","x5*x5",1
"S3",4,"Feature8","x12*x1",0.999999158756797
"S3",4,"Feature9","x4",0.999651100654893
"S3",4,"Feature10","x1",0.99668613050006
"S3",4,"Feature11","x1*x9",0.987507640909598
"S3",4,"Feature12","x12",0.752934067583967
"S3",4,"Feature13","x13",0.752934012309624
"S3",4,"Feature14","x12",0.62995318044065
"S3",4,"Feature15","x13",0.629952899561227
"S4",4,"Feature1","x1",1
"S4",4,"Feature2","x2",1
"S4",4,"Feature3","exp_dbl(x1)",1
"S4",4,"Feature4","x5",1
"S4",4,"Feature5","x6",1
"S4",4,"Feature6","p0(x8)",1
"S4",4,"Feature7","troot(x6*x6)",1
"S4",4,"Feature8","x10",1
"S4",4,"Feature9","x11",1
"S4",4,"Feature10","troot(x6*exp_dbl(x1))",1
"S4",4,"Feature11","x10*x1",1
"S4",4,"Feature12","x12",1
"S4",4,"Feature13","x4",0.999999979887101
"S4",4,"Feature14","x13",0.666666673371825
"S4",4,"Feature15","x13",0.666666673371068
"S5",4,"Feature1","x1",1
"S5",4,"Feature2","(x10*x6)*x13",1
"S5",4,"Feature3","x10*x6",1
"S5",4,"Feature4","x6",1
"S5",4,"Feature5","x8",1
"S5",4,"Feature6","x9",1
"S5",4,"Feature7","x10",1
"S5",4,"Feature8","x12",1
"S5",4,"Feature9","x11*x6",1
"S5",4,"Feature10","x11",0.999999887985165
"S5",4,"Feature11","x4",0.996710879500842
"S5",4,"Feature12","x13",0.667763021497322
"S5",4,"Feature13","x5",0.667105197397491
"S5",4,"Feature14","x5",0.666447373297433
"S5",4,"Feature15","x13",0.665789549197827
"S6",4,"Feature1","x1",1
"S6",4,"Feature2","p3(x5)",1
"S6",4,"Feature3","x8*(x8*x11)",1
"S6",4,"Feature4","x5",1
"S6",4,"Feature5","x6",1
"S6",4,"Feature6","x8",1
"S6",4,"Feature7","x9",1
"S6",4,"Feature8","x10",1
"S6",4,"Feature9","x11",1
"S6",4,"Feature10","x12",1
"S6",4,"Feature11","x13",1
"S6",4,"Feature12","x5*x6",1
"S6",4,"Feature13","x4",0.999999999981155
"S6",4,"Feature14","sigmoid(x9)",0.957274250445771
"S6",4,"Feature15","x8*x9",0.725626570781161
