"Experiment","Run","Correlation","MAE","LMP","R2","Count_P","Time","First","Second","Third","FirstM","SecondM","ThirdM"
"P1",22,0.8786050386101,3.04113432388466,-970.960501442251,0.758309029785559,17,973.412,"x9*x6","x9*p0(x13)","x11",1,1,0.999999999999999
"P2",22,0.894914351219246,2.85369043283073,-965.340886928853,0.800541416035579,14,901.614999999998,"x10","x6*x10","p0(x13)*x10",1,1,1
"P3",22,0.877098847140736,2.92987532985629,-972.007808943943,0.760902965055066,15,1008.98299999999,"x9*x6","x9*troot(x13)","exp_dbl(x13)*x9",1,0.999999999999999,0.999999998608828
"P4",22,0.892483733827623,2.82018082898576,-968.222778373599,0.7959628129143,13,902.593000000008,"x10","x10*p0(x13)","x6*x6",1,1,1
"P5",22,0.883876478152493,3.057242915644,-999.926818809937,0.780020107788077,14,932.698000000004,"x13*x9","x6","(x13*(x13*x9))*x11",1,1,0.999996772766281
"P6",22,0.856336425256027,3.24261106279897,-997.390033094952,0.699640834300421,13,849.857000000018,"x10","x9*x13","x9",1,1,0.999999999962602
