"Experiment","Run","Correlation","MAE","RMSE","LMP","R2","Count_P","Time","First","Second","Third","FirstM","SecondM","ThirdM"
"S1",24,0.834590644281734,3.63827828038375,5.60532261900411,-3515.64749821121,0.689886491499712,11,3083.817,"x1","x2","x4",1,1,1
"S2",24,0.834590644281734,3.63827828038375,5.60532261900411,-3515.64749821121,0.689886491499712,11,3072.032,"x1","x2","x4",1,1,1
"S3",24,0.834590644281734,3.63827828038375,5.60532261900411,-3515.64749821121,0.689886491499712,11,3117.363,"x1","x2","x4",1,1,1
"S4",24,0.834590644281734,3.63827828038375,5.60532261900411,-3515.64749821121,0.689886491499712,11,3152.127,"x1","x2","x4",1,1,1
"S5",24,0.834590644281734,3.63827828038375,5.60532261900411,-3515.64749821121,0.689886491499712,11,3108.711,"x1","x2","x4",1,1,1
"S6",24,0.834590644281734,3.63827828038375,5.60532261900411,-3515.64749821121,0.689886491499712,11,3207.902,"x1","x2","x4",1,1,1
