"Experiment","Run","Correlation","RMSE","MAE","LMP","R2","Count_P","Time","First","Second","Third","FirstM","SecondM","ThirdM"
"P1",3,0.879219705163529,4.81396510373745,3.11327910677403,-991.078848711344,0.771268840085577,19,973.934,"(x6*p0(x13))*x9","x1","x11",1,0.998804074929792,0.745150084692332
"P2",3,0.850015202706079,6.14418627993305,3.25951727468616,-965.28799245686,0.627395406003012,19,1006.378,"exp_dbl(x13)*x1","x13*x10","x6",1,0.999999980569849,0.999999726616458
"P3",3,0.866898536581792,5.17559589179419,3.06676149348081,-982.790910319832,0.735612952030204,17,970.994000000006,"exp_dbl(x13)*x9","p3(x6)","x9*(x11*x6)",1,1,0.999912740835409
"P4",3,0.815139845334388,7.55048973426732,3.68210198908734,-967.815878520125,0.437309348791302,18,934.664000000004,"x6","x10*x6","x1*sigmoid(x13)",1,1,0.999999999987107
"P5",3,0.894901324886301,4.4955882555787,2.85939722726312,-965.340886928853,0.800523144841952,16,1005.12299999999,"x6*x10","x10","x11",1,1,0.999999999965368
"P6",3,0.887400244397453,4.64344236127652,2.86918568823503,-976.959852737854,0.787186303712126,12,849.788,"x6","x10","x11",1,1,1
