"Experiment","Run","F1","F2","F3","F4","Count_FP","Correlation","Correlation_FP","MAE","LMP","R2","Count_P","Time","First","Second","Third","FirstM","SecondM","ThirdM"
"P1",26,FALSE,FALSE,FALSE,FALSE,10,0.504419568260381,0.504419568260381,0.0616614482313972,-106.955294235292,0.999490839540103,10,437.609,"x4*x4","p3(x4)","x4",1,0.999999977584151,0.999438656686256
"P2",26,FALSE,FALSE,FALSE,TRUE,0,0.999998921420326,NA,0.0446175882298738,-94.3406692127019,0.999803944966588,1,363.036,"troot((x4*x7)*x4)",NA,NA,0.998331965178816,NA,NA
"P4",26,FALSE,FALSE,FALSE,FALSE,4,0.994644574715872,0.994644574715872,0.0449702646636962,-100.717970320674,0.999816416907863,4,352.928,"troot(x4*x4)","x4","x6*x4",0.999999999999995,0.999999780970762,0.50382500313235
