"Experiment","Run","Correlation","MAE","RMSE","Time","FirstFeature","SecondFeature","ThirdFeature","FourthFeature","FifthFeature"
"S1",1,0.76680259417883,1.49511655813915,2.06969071753761,3287.282,"exp_dbl(x5)","x6","x5","x4*exp_dbl(x5)","x9"
"S2",1,0.764000524135514,1.50246666287246,2.08033230536302,4037.734,"troot(x7)","x6","x5*x5","x5","x4"
"S3",1,0.764898629973311,1.50057766792081,2.07700271920525,3526.858,"x4","x5","x5*x5","troot(x7)","x4*x5"
"S4",1,0.766979673218397,1.4954149826783,2.06902385845328,3800.249,"exp_dbl(x5)","x6","x5","exp_dbl(x5)*x4","p0(x7)"
"S5",1,0.770241761872926,1.49175892943559,2.05678290030237,3211.028,"p0(x5)*x4","x7","exp_dbl(x5)","x5","x6"
"S6",1,0.756333769321568,1.51620552771939,2.10945894750223,3447.929,"x4","x9","x8","x7","x4*x4"
