"Data","n","p","Experiment","Run","Correlation","MAE","RMSE","LMP","R2","Count_P","Time","First","Second","Third","FirstM","SecondM","ThirdM"
"_deprecated_195_auto_price",159,16,"S1",4,0.921052434754214,0.0460428163352464,0.0674394768351685,131.535359811659,0.841157749421578,5,417.887000000001,"x5*x7","x12","x5",0.999860691823815,0.969942830305518,0.598919986465728
"_deprecated_207_autoPrice",159,16,"S1",4,0.921052434754214,0.0460428163352464,0.0674394768351685,131.535359811659,0.841157749421578,5,413.294,"x5*x7","x12","x5",0.999860691823815,0.969942830305518,0.598919986465728
"1027_ESL",488,5,"S1",4,0.939090248680216,0.0487976380148858,0.0628360091490308,460.729502029261,0.881666346927066,7,850.706,"x1","x4*x2","p0(x1)",0.999997116455328,0.986039072774427,0.954976375942401
"1028_SWD",1000,11,"S1",4,0.642298930728281,0.161313766603208,0.206351722957147,79.2933462958219,0.412498923651473,10,906.386,"x10","x5","x8",0.999999999853472,0.999999842427882,0.999993989199094
"1029_LEV",1000,5,"S1",4,0.709233564776526,0.127021994207459,0.164259293498923,318.283551320143,0.492988659411357,4,791.419,"x1","x2","x3",1,1,1
"1030_ERA",1000,5,"S1",4,0.650151645853316,0.155804133879189,0.195322401469987,143.308490071602,0.418434525539112,8,1189.255,"x1","x2","x3",0.822381776582726,0.727340580502481,0.724698469575673
"1089_USCrime",47,14,"S1",4,0.843814871120652,0.125905607680794,0.153816751786961,33.2113465679096,0.6399503926966,10,412.116,"x13","x1","x3",0.999999968392346,0.996869373191193,0.994401185804121
"1096_FacultySalaries",50,5,"S1",4,0.965886076182172,0.0598941356247139,0.084163271103944,38.7277139445974,0.833282398952226,4,358.916999999999,"x2","x3","x4",0.775208984611498,0.764768187453149,0.719041570957587
"192_vineyard",52,3,"S1",4,0.889232641422217,0.0701231190929036,0.0843183420015297,25.1486159043029,0.74380728188321,3,442.904000000002,"x1","x2","x1*x2",0.999123132497373,0.991562721808994,0.931611898973208
"197_cpu_act",8192,22,"S1",4,0.988317332266535,0.018128333224882,0.0247210339430315,13662.6473817179,0.976760447871216,23,16216.278,"troot(x5)","x7","x8",1,1,1
"210_cloud",108,6,"S1",4,0.813685878344137,0.0528444951656826,0.0990997424828812,123.450963554464,0.65802229320941,5,413.952000000005,"x4","x3","x2",1,1,0.279028478239141
"225_puma8NH",8192,9,"S1",4,0.81619318234127,0.103565694564344,0.134062778663066,3587.4405617131,0.666069088727985,12,17956.931,"sin_deg(x2)","x3*x3","cos_deg(troot(x2*x3))",1,1,1
"227_cpu_small",8192,13,"S1",4,0.977738709323938,0.0252042185373696,0.0340282890535219,12070.7810645686,0.955967360586688,19,13146.14,"sigmoid(x6)","x3","troot(x12)",1,1,1
"228_elusage",55,3,"S1",4,0.868109080592886,0.0864733886977502,0.111626379069487,26.4266332058196,0.748848528576711,5,339.179999999993,"x1","x1","x1",0.571174802355039,0.571174802355039,0.571174802355039
"229_pwLinear",200,11,"S1",4,0.946811866195876,0.0510940706610695,0.0652643668968445,165.248268046143,0.89504068624589,16,696.835000000006,"x1*x6","x1*x5","x7",1,0.999999999992863,0.99999998926416
"230_machine_cpu",209,7,"S1",4,0.954938714195317,0.0266263200015451,0.0444527049515357,283.44614196197,0.882146651489015,11,602.451000000001,"x2*x6","sin_deg(x2)","x3*x2",1,1,0.999999989046543
"294_satellite_image",6435,37,"S1",4,0.892667782314845,0.121198235939181,0.164504972863812,1809.17365399819,0.79561773748306,26,12489.819,"x7","x22","cos_deg(x19*x26)",1,1,1
"4544_GeographicalOriginalofMusic",1059,118,"S1",4,0.908549080685961,0.0457198512595991,0.060926148530653,1058.66878410463,0.820886714458596,17,3098.977,"x42","x100","x99",1,1,0.999999999447408
"485_analcatdata_vehicle",48,5,"S1",4,0.821869466462322,0.115878074366481,0.159360252879641,10.206030997839,0.654488286731579,4,386.324000000008,"x1","x3","x2",0.999999593098105,0.906086143559418,0.420825841600973
"503_wind",6574,15,"S1",4,0.882838097410562,0.0579910412560265,0.0739000501792224,5744.28108240185,0.779227073844397,17,8967.141,"x10","cos_deg(x1)","x9",1,1,1
"505_tecator",240,125,"S1",4,0.998699289694231,0.00801566475088439,0.0103636236335055,559.119622400496,0.997344968160395,20,1106.341,"sigmoid(x112*x82)","x123","x124",1,1,1
"519_vinnie",380,3,"S1",4,0.895380854907763,0.0826686293335222,0.103268089518824,240.516803983643,0.791604685012921,2,375.437999999995,"x2","x1","NA",1,0.136080027553497,"NA"
"522_pm10",500,8,"S1",4,0.544678450443776,0.137129418276151,0.171361165502599,124.590759135306,0.287595969957256,5,629.012999999992,"x1*x3","x3","x3",0.999999999995752,0.571366492171099,0.500054369249893
