"Experiment","Run","Number","Feature","Margs"
"S1",29,"Feature1","x6*troot(x4*x4)",1
"S1",29,"Feature2","troot(x4*x4)",0.993443358061863
"S1",29,"Feature3","x9",0.703751134871482
"S1",29,"Feature4","x5",0.555867093648719
"S1",29,"Feature5","x6",0.284825655745293
"S1",29,"Feature6","x10",0.0689456721574096
"S1",29,"Feature7","troot(1+(x4*x4))",0.0065567088358508
"S2",29,"Feature1","troot(x4*x4)*x7",1
"S2",29,"Feature2","x9*troot(x4*x4)",1
"S2",29,"Feature3","troot(x4*x4)",1
"S2",29,"Feature4","x8*x5",0.965409465767826
"S2",29,"Feature5","x8",0.287576678801094
"S2",29,"Feature6","x7",0.172281504085043
"S2",29,"Feature7","x5",0.105879878080122
"S3",29,"Feature1","x7*x4",1
"S3",29,"Feature2","x7",1
"S3",29,"Feature3","troot(x2)*((x2*x4)*x7)",1
"S3",29,"Feature4","troot(x4)*((x4*x4)*x7)",1
"S3",29,"Feature5","troot(troot(x4)*((x4*x4)*x7))",1
"S3",29,"Feature6","troot((x4*x4)*(troot(x4)*x8))",1
"S3",29,"Feature7","x4*x4",1
"S3",29,"Feature8","(x4*x4)*x7",1
"S3",29,"Feature9","troot(x4)",1
"S3",29,"Feature10","sigmoid(troot(x4))",1
"S3",29,"Feature11","x4",0.999999985893949
"S3",29,"Feature12","troot(x7)",0.999996335636394
"S3",29,"Feature13","x5",0.999974635803335
"S3",29,"Feature14","x6",0.931408104714628
"S3",29,"Feature15","x2",0.791109720801128
"S4",29,"Feature1","troot(x4)*troot(x4)",1
"S4",29,"Feature2","(troot(x4)*troot(x4))*x6",1
"S4",29,"Feature3","x9",0.68171986415665
"S4",29,"Feature4","x5",0.555363784715179
"S4",29,"Feature5","x6",0.277919519614243
"S5",29,"Feature1","x4",1
"S5",29,"Feature2","(exp_dbl(troot(troot(x4)))*x4)*x6",1
"S5",29,"Feature3","troot(x4)",1
"S5",29,"Feature4","x8*(x4*x3)",0.99999999996877
"S5",29,"Feature5","(x4*x10)*x5",0.999999857443466
"S5",29,"Feature6","exp_dbl(troot(x4))",0.999955955457554
"S5",29,"Feature7","troot(troot(x4))",0.994191153777291
"S5",29,"Feature8","((exp_dbl(troot(troot(x4)))*x4)*x6)*x6",0.927778997116585
"S5",29,"Feature9","x9",0.646014676876129
"S5",29,"Feature10","x6",0.569776584060319
"S5",29,"Feature11","exp_dbl(troot(troot(x4)))*x4",0.0722210028864273
"S5",29,"Feature12","exp_dbl(troot(troot(x4)))",0.00585291908248964
"S5",29,"Feature13","x10",0.00314275785372676
"S6",29,"Feature1","troot(x6*x4)*troot(x6*x4)",1
"S6",29,"Feature2","(troot(x6*x4)*troot(x6*x4))*x6",0.999996605919031
"S6",29,"Feature3","x6",0.998130652114248
"S6",29,"Feature4","x4",0.0731217045340907
