"Experiment","Run","Number","Feature","Margs"
"S1",15,"Feature1","x4*troot(x4)",1
"S1",15,"Feature2","x4",1
"S1",15,"Feature3","x4*x10",0.999999999991866
"S1",15,"Feature4","x2",0.227803662564631
"S2",15,"Feature1","troot(x4*x4)",1
"S2",15,"Feature2","x2*x4",1
"S3",15,"Feature1","x4*x2",0.999998074670712
"S3",15,"Feature2","troot(x4*x4)",0.999726269011372
"S3",15,"Feature3","x6",0.231624003743077
"S3",15,"Feature4","x2",0.188449824721135
"S3",15,"Feature5","x7",0.10963583984409
"S3",15,"Feature6","x4",0.0641137655000265
"S3",15,"Feature7","x5",0.0110414783398677
"S3",15,"Feature8","x9",0.00256236704179752
"S4",15,"Feature1","troot(x4*x4)",1
"S4",15,"Feature2","x4*x2",0.984813134353107
"S4",15,"Feature3","x2",0.178329205903358
"S4",15,"Feature4","x4",0.0974797008167508
"S4",15,"Feature5","x9",0.0758761808280707
"S4",15,"Feature6","x7*x4",0.0156072264704288
"S5",15,"Feature1","x4",0.99998040688683
"S5",15,"Feature2","x10*x4",0.999869629391111
"S5",15,"Feature3","troot(x4)*x4",0.999866000281606
"S5",15,"Feature4","x10",0.153969988307512
"S6",15,"Feature1","troot((x6*x7)*(x4*x4))",1
"S6",15,"Feature2","x4",0.992635181220507
"S6",15,"Feature3","x6*x4",0.987592825844923
"S6",15,"Feature4","x2*x4",0.01292552003365
"S6",15,"Feature5","x10",0.00468700847602896
