"Data","n","p","Experiment","Run","Correlation","MAE","RMSE","LMP","R2","Count_P","Time","First","Second","Third","FirstM","SecondM","ThirdM"
"586_fri_c3_1000_25",1000,26,"S2",3,0.97746293992936,0.0215363529243421,0.0313284532386014,1475.61677491014,0.954784459594168,19,1228.553,"p3(x2)","x1*sin_deg(x2)","x5",1,1,1
"588_fri_c4_1000_100",1000,101,"S2",3,0.98576291664706,0.0211484539782389,0.0259750606925243,1442.3829096393,0.970283452247032,19,1779.91,"x2","x3","p3(x2)",1,1,1
"589_fri_c2_1000_25",1000,26,"S2",3,0.985846204860651,0.025797550866225,0.0315224766026297,1222.04027737064,0.97168491242265,21,1361.726,"x4","troot(cos_deg(x2))","troot(p3(x1))",1,1,1
"590_fri_c0_1000_50",1000,51,"S2",3,0.975226524603522,0.0317685747801345,0.0401830430742203,1118.88880934873,0.951064255069181,10,1048.368,"troot(p3(1+sin_deg(x1))*(cos_deg(x2)*(cos_deg(x2)*cos_deg(x2))))","cos_deg(x2)","cos_deg(p2(x1))*sin_deg(sin_deg(x4))",1,1,1
"591_fri_c1_100_10",100,11,"S2",3,0.760293908018734,0.132167424826394,0.157937369553629,22.4252683252645,0.56918149987292,7,394.407999999999,"x4","x1","p3(x1)",0.999969519526688,0.999912642765023,0.999089438265433
"592_fri_c4_1000_25",1000,26,"S2",3,0.988103508896361,0.0216406126997319,0.0264776919663354,1393.41638955216,0.97613461945108,20,1125.902,"x2","troot(troot(cos_deg(x2)))","x2*x2",1,1,1
"593_fri_c1_1000_10",1000,11,"S2",3,0.974672234121886,0.035376344213732,0.0451283905338747,1112.34298336338,0.948821778532222,15,1399.82,"x2","p2(troot(p2(x2))*x1)","x1*p3(x1*x2)",1,1,1
"594_fri_c2_100_5",100,6,"S2",3,0.819698808684216,0.0989796928877634,0.13347582430681,11.2963700040885,0.638908584719255,8,321.063,"troot(x2)","x4","x2",0.877942739117089,0.813249671289565,0.701801271154768
"595_fri_c0_1000_10",1000,11,"S2",3,0.934082100987206,0.0552436152129965,0.0673063473074145,876.957791940273,0.872428466217865,12,1342.971,"(x2*x2)*x1","x2","x1*x1",1,1,1
"596_fri_c2_250_5",250,6,"S2",3,0.793467574954182,0.115492040954713,0.143623383987214,58.4366143915707,0.6223131400045,9,384.507,"sin_deg(x2)","x1*sin_deg(x2)","x1",1,0.994426977266798,0.845337071530029
