"Experiment","Run","F1","F2","F3","F4","Count_FP","Correlation","Correlation_FP","MAE","Count_P","Time","FirstFeature","SecondFeature","ThirdFeature"
"P6",9,FALSE,FALSE,FALSE,FALSE,2,0.999997846396447,0.999997846396447,0.000985830793266223,2,191.760999999999,"troot(x4)*troot(x4)","x6*(troot(x4)*troot(x4))","NA"
"P6",10,TRUE,FALSE,FALSE,FALSE,3,0.782114214660598,0.709485619547464,0.000895119471911951,4,221.130000000005,"troot(x4*(x4*x6))","x6*x4","x4"
"P6",11,FALSE,FALSE,FALSE,FALSE,9,0.781107475230328,0.781107475230328,0.109596026817194,9,232.349999999999,"x4","x4*x7","p0(x4*x4)*troot(x4)"
"P6",12,TRUE,FALSE,FALSE,FALSE,2,0.995239780774171,0.992859671161257,0.000830810850471455,3,234.290999999997,"troot((x4*x6)*x4)","x4*x6","x4"
"P6","Mod11",FALSE,FALSE,FALSE,FALSE,3,0.714244403037591,0.714244403037591,0.000979155254966659,3,243.153,"troot(x4)*troot(x4)","(troot(x4)*troot(x4))*x6","x5"
"P6",14,FALSE,FALSE,FALSE,FALSE,5,0.414560924558296,0.414560924558296,0.00109822454347586,5,215.826999999997,"troot((x4*(x6*x6))*x4)","troot((x4*(x6*x6))*x4)*x6","x6"
"P6",15,FALSE,FALSE,FALSE,FALSE,4,0.73140269496898,0.73140269496898,0.000980178957405061,4,203.172999999995,"troot((x6*x4)*(x6*x4))","troot(x4)*(sigmoid(troot(x4))*troot(x4))","x1"
"P6",16,FALSE,FALSE,FALSE,FALSE,4,0.394564372558043,0.394564372558043,0.000921983392351485,4,216.011999999995,"x4*exp_dbl(p0(troot(x4)))","(x4*exp_dbl(p0(troot(x4))))*sin_deg(x6)","x7"
"P6",18,FALSE,FALSE,FALSE,FALSE,8,0.69551570506305,0.69551570506305,0.00124739564757238,8,225.002,"x4","p0(x4)","troot(x4)"
"P6",19,FALSE,FALSE,FALSE,FALSE,6,0.488515233707031,0.488515233707031,0.0530223216198315,6,238.053,"troot(x4*x4)","x9*troot(x4*x4)","x5*x5"
"P6",20,FALSE,FALSE,FALSE,FALSE,11,0.161870368901628,0.161870368901628,0.00482322380189703,11,237.369999999995,"x4","x4*p0(x4)","x6"
"P6","Mod1",FALSE,FALSE,FALSE,FALSE,11,0.618929915960499,0.618929915960499,0.104265881726592,11,253.814,"x4","x4*x4","(x4*x8)*(x4*x10)"
"P6","Mod3",FALSE,TRUE,FALSE,FALSE,8,0.585453534524348,0.533635270407806,0.00381733702129216,9,242.235,"x4","x10*x4","p3(x4*x6)*x2"
"P6",24,FALSE,FALSE,FALSE,FALSE,11,0.54593695027598,0.54593695027598,0.00251325577661471,11,218.013000000006,"x2*x4","troot(x4)","x4*troot(x4)"
"P6",25,FALSE,FALSE,FALSE,FALSE,2,0.999999245436819,0.999999245436819,0.000880431066169808,2,213.288,"troot(x4*x4)","troot((x6*x4)*x6)*troot(x4)","NA"
