"Data","n","p","Experiment","Run","Correlation","MAE","RMSE","LMP","R2","Count_P","Time","First","Second","Third","FirstM","SecondM","ThirdM"
"1027_ESL",488,5,"S1",5,0.93225863910021,0.423120386856291,0.555296549725756,-73.2295535213527,0.858522047530333,4,0.15,"x4","x3","x2",0.999999999994337,0.999323638690072,0.988555366944879
"1028_SWD",1000,11,"S1",5,0.489254072637848,0.559698153359759,0.695369437101572,-186.262614908572,0.22962181349423,3,0.417,"x3","x1","x9",1,0.820598690638218,0.11743331819853
"1029_LEV",1000,5,"S1",5,0.797094010082645,0.470417699241718,0.581869522871037,-181.762512153572,0.627195453693811,4,0.241000000000001,"x1","x2","x3",1,1,0.999999909871378
"1030_ERA",1000,5,"S1",5,0.625328587363571,1.23350068374641,1.54524988769554,-948.205663867832,0.382254925972154,4,0.232,"x1","x2","x3",1,1,1
"1089_USCrime",47,14,"S1",5,0.921906758706878,14.0151099136739,16.2845433110557,-2381.47541324699,0.830777122563372,13,0.193999999999999,"x1","x2","x3",1,1,1
