"Experiment","Run","Number","Feature","Margs"
"P1",5,"Feature1","x6",1.54916019731153
"P1",5,"Feature2","x10",1.21805325367399
"P1",5,"Feature3","x11",1.00001690516292
"P1",5,"Feature4","x8",0.999937513738356
"P1",5,"Feature5","x1",0.999417535036798
"P1",5,"Feature6","x5",0.993235336197375
"P1",5,"Feature7","p0(x6)",0.713035955727486
"P1",5,"Feature8","x6*x9",0.713035454536181
"P1",5,"Feature9","x9*troot(x13)",0.713035342067825
"P1",5,"Feature10","x6*(x6*x9)",0.71303534206782
"P1",5,"Feature11","x9*x13",0.713035342067818
"P1",5,"Feature12","x13",0.602951928381595
"P1",5,"Feature13","x9",0.366524155851681
"P1",5,"Feature14","x12",0.362181106896194
"P1",5,"Feature15","x10*x6",0.28696483996178
"P1",5,"Feature16","x10*p0(x13)",0.286110805479428
"P1",5,"Feature17","x6*x1",0.00188675308908795
"P2",5,"Feature1","x1",1.2472044880108
"P2",5,"Feature2","x11",1.24440857333701
"P2",5,"Feature3","x9",0.9965294197063
"P2",5,"Feature4","x13",0.989553302954557
"P2",5,"Feature5","x6",0.988953838127587
"P2",5,"Feature6","x10*x11",0.988896967155979
"P2",5,"Feature7","x10*p0(x13*x13)",0.988896967155979
"P2",5,"Feature8","(x10*x11)*x6",0.988859015375076
"P2",5,"Feature9","x8",0.981589537798759
"P2",5,"Feature10","x12",0.0111014079490466
"P2",5,"Feature11","exp_dbl(x13)*x1",0.0110761345707098
"P2",5,"Feature12","(x6*x9)*x6",0.0110761345707098
"P2",5,"Feature13","x7",0.0110758320672115
"P2",5,"Feature14","p3(x6)",0.011075108857162
"P2",5,"Feature15","x9*x13",0.0110748946612945
"P2",5,"Feature16","x6*x10",0.00841754303373323
"P2",5,"Feature17","x10*x8",0.00684102874348168
"P3",5,"Feature1","x5",1.29415372439773
"P3",5,"Feature2","x12",1.23993683606133
"P3",5,"Feature3","x1",1.19524564677584
"P3",5,"Feature4","x9",1.08228653916739
"P3",5,"Feature5","x11",0.999999465716021
"P3",5,"Feature6","x8",0.999976336923436
"P3",5,"Feature7","exp_dbl(x13)*x9",0.999514803669543
"P3",5,"Feature8","x7",0.989331224717179
"P3",5,"Feature9","x6*x9",0.805922815580665
"P3",5,"Feature10","x9*x13",0.805903526852118
"P3",5,"Feature11","p3(x6)",0.805858139357686
"P3",5,"Feature12","x6",0.409521722816764
"P3",5,"Feature13","x10",0.293432015484217
"P3",5,"Feature14","x6*x10",0.194094177896817
"P3",5,"Feature15","x13",0.193804435098247
"P3",5,"Feature16","(x13*x6)*x10",0.193467559940114
"P4",5,"Feature1","x11",2.1354273152669
"P4",5,"Feature2","x12",1.56760777638174
"P4",5,"Feature3","x1",1.00142754762767
"P4",5,"Feature4","x8",0.99998698218156
"P4",5,"Feature5","x10",0.999986554215304
"P4",5,"Feature6","x9",0.999952463368443
"P4",5,"Feature7","x6",0.999613673805668
"P4",5,"Feature8","x9*x6",0.994004782865229
"P4",5,"Feature9","troot(x6)",0.993516193346594
"P4",5,"Feature10","x9*p0(x13)",0.993516189203807
"P4",5,"Feature11","x9*(x6*x6)",0.993516189203807
"P4",5,"Feature12","x7",0.993474853260601
"P4",5,"Feature13","p3(x5)",0.993474295537518
"P4",5,"Feature14","x9*x13",0.993474295537518
"P4",5,"Feature15","x13",0.0079961573975393
"P4",5,"Feature16","x5",0.00665737525102274
"P4",5,"Feature17","x6*x11",0.00595218264897257
"P4",5,"Feature18","x1*sigmoid(x5*x13)",0.00595218250403772
"P4",5,"Feature19","x5*x6",0.00595218250378708
"P4",5,"Feature20","exp_dbl(x6)",0.00581992940568065
"P5",5,"Feature1","x8",1.56221712036306
"P5",5,"Feature2","x13",1.36575664134876
"P5",5,"Feature3","x1",1.25471221866482
"P5",5,"Feature4","x11",1.21452675428581
"P5",5,"Feature5","x10",1.17563675870044
"P5",5,"Feature6","x9",1.00243587140455
"P5",5,"Feature7","x6",1.00003540034992
"P5",5,"Feature8","x6*x10",0.999999999490711
"P5",5,"Feature9","p0(x13)*x10",0.622164936122071
"P5",5,"Feature10","x5",0.61557472869109
"P5",5,"Feature11","x7",0.476447743494943
