"Experiment","Run","Correlation","MAE","LMP","R2","Count_P","Time","First","Second","Third","FirstM","SecondM","ThirdM"
"P1",24,0.89817413098168,2.73560911880546,-970.740537314089,0.806489689069945,15,1022.1,"x6","p3(x10)","x10*x6",1,1,0.999999999999987
"P2",24,0.801113381885089,3.83527443279014,-970.932484702358,0.386812828065451,12,971.159999999996,"x6","x5","x10",1,1,1
"P3",24,0.897454483786899,2.90077320292291,-976.647772837865,0.804015642765669,15,3627.522,"p3(x6)*(x6*x9)","x9","x1",1,1,0.999999998413388
"P4",24,0.818715630486421,3.6589423614449,-976.198920563865,0.556747056038349,11,902.541999999987,"(x11*x6)*x5","x5*x11","(exp_dbl(x13)*x3)*x1",1,1,0.999999999999989
"P5",24,0.884347890850916,3.1506661618096,-978.443700748198,0.781018699867837,13,984.678999999975,"x6","x6*x9","x9",1,1,1
"P6",24,0.81486684449168,3.64036072093079,-970.732859784599,0.512831173375125,9,807.65400000001,"(x5*p3(x6))*((x6*x6)*x11)","x1","sigmoid(x13)*x1",1,1,1
