"Experiment","Run","Correlation","RMSE","MAE","LMP","R2","Count_P","Time","First","Second","Third","FirstM","SecondM","ThirdM"
"P1",8,0.880730761321538,4.80785043853701,2.90667102386982,-979.897666302218,0.771849536529549,18,899.721,"x9","(x6*x6)*((x11*x6)*x9)","x9*sigmoid(p0(x13))",1,1,1
"P2",8,0.894303777848885,4.51260621514619,2.84618141807331,-970.833139308549,0.799010055063179,16,1006.089,"p0(x13)*x9","x6*x9","x1",1,1,0.99999968772517
"P3",8,0.841034372945633,5.55130849705544,3.21543850980754,-990.919693147408,0.695834339359618,16,965.571000000011,"x1*((x10*exp_dbl(x13))*x9)","x13","p3(x11*x6)",0.999999999999999,0.99999999999958,0.999999999975284
"P4",8,0.885983744597434,4.6855321530821,2.84231619345916,-1003.73343493377,0.783310782297491,15,903.884999999995,"x10*x6","x10","x6*x6",1,1,1
"P5",8,0.875999788966106,4.86142130351208,3.01386562292329,-1005.55330650109,0.766736935758619,15,880.273000000016,"(x5*p0(x13))*troot(x5)","x6*x6","x6*((p3(x6)*x5)*x11)",1,1,1
"P6",8,0.844729631370284,5.594802916728,3.37357791712,-994.463030325292,0.691049400672163,13,743.000999999989,"sigmoid(sigmoid(x13))*x9","p0(x6)*x11","x6",1,1,1
