"Data","n","p","Experiment","Run","Correlation","MAE","RMSE","LMP","R2","Count_P","Time","First","Second","Third","FirstM","SecondM","ThirdM"
"_deprecated_195_auto_price",159,16,"S2",6,0.96210229030284,0.0403925019548604,0.0587603632120676,123.282326842498,0.806351967876975,7,405.305999999982,"x7","x12","x5",0.991844543789521,0.990251009920969,0.987658675754369
"_deprecated_207_autoPrice",159,16,"S2",6,0.964334989149021,0.0404669414267207,0.0572744014979203,123.034857306498,0.81602226661551,6,431.348999999987,"x7","x12","x5",0.999629317495588,0.99263673528432,0.812131854088709
"1027_ESL",488,5,"S2",6,0.927120792034044,0.0552264461134665,0.071401352876312,474.446276651085,0.854564615010682,7,737.162000000011,"x4","x2","x3*x1",1,0.99999999999964,0.599656116546239
"1028_SWD",1000,11,"S2",6,0.615963960447041,0.168538656099339,0.20752066402246,78.7901887069918,0.377019735034167,10,805.569000000018,"x3","x10","x8",1,0.99999999999921,0.99997592142629
"1029_LEV",1000,5,"S2",6,0.715990551941817,0.121315129608304,0.159847058626194,310.455627883234,0.503862482496195,4,1073.86300000001,"x1","x2","x3",1,1,1
"1030_ERA",1000,5,"S2",6,0.559314849797117,0.16393154000135,0.203987135988027,154.428692891247,0.304179668423642,4,1275.14399999997,"x1","x2","x3",1,1,1
"1089_USCrime",47,14,"S2",6,0.921282818277732,0.124732653787394,0.155253221568396,28.2970877063742,0.669624240659839,7,356.058000000019,"x3","x13","x7",0.998970799517932,0.995122274065776,0.935753323064223
"1096_FacultySalaries",50,5,"S2",6,0.802474235921386,0.074401790981432,0.215059290706637,66.7506322200255,0.415971529042701,7,406.650000000023,"x4","x3","x3",0.740757864131315,0.685305136449267,0.648105303490508
"1199_BNG_echoMonths",17496,10,"S2",6,0.653235760548815,0.117721190054447,0.14947300900531,6321.48770222695,0.425914669912319,10,17241.312,"x8","x9","x3",1,1,1
"192_vineyard",52,3,"S2",6,0.491575224782261,0.0791058549907752,0.0872921949546888,25.4410020070751,-0.236816904159158,5,328.00900000002,"x1*x2","x2","x1",0.990580568971469,0.666957241424648,0.666275632613181
"197_cpu_act",8192,22,"S2",6,0.678206264090174,7.6310071206714,8.07408812669943,13624.1851662862,-1896.99654458191,17,9860.80000000005,"x1","troot(x16)","x21",1,1,1
"201_pol",15000,49,"S2",6,0.904038010240886,0.128441986640936,0.177758274201164,3641.92802605834,0.816135278334173,31,25796.999,"x7*(x6*x9)","cos_deg(x5)*x9","(x8*x14)*troot(sin_deg(cos_deg(x5)*x9))",1,1,1
