"Experiment","Run","Number","Feature","Margs"
"S1",19,"Feature1","troot(x4)*troot(x4)",1
"S1",19,"Feature2","(troot(x4)*troot(x4))*x6",1
"S1",19,"Feature3","x9",0.676626670006035
"S1",19,"Feature4","x5",0.482974179685853
"S1",19,"Feature5","x6",0.262402018786505
"S1",19,"Feature6","x1",0.111399867139272
"S1",19,"Feature7","x10",0.0718927920060631
"S1",19,"Feature8","x9*x6",0.0088458684992559
"S2",19,"Feature1","troot(x4*x4)",0.995933263040865
"S2",19,"Feature2","troot((x4*x4)*x6)",0.741319070111246
"S2",19,"Feature3","troot(x4*x4)*x6",0.262747695160609
"S2",19,"Feature4","x6",0.131808805270556
"S3",19,"Feature1","troot(x4*x4)",1
"S3",19,"Feature2","troot(x6*(x4*x4))",1
"S3",19,"Feature3","x9",0.0783538213765375
"S3",19,"Feature4","x7",0.00650916519181913
"S4",19,"Feature1","troot(x4*(x4*x6))",1
"S4",19,"Feature2","x2*x4",1
"S4",19,"Feature3","x4",0.302256016273982
"S4",19,"Feature4","x6",0.233508605844424
"S4",19,"Feature5","x5",0.133435990881544
"S4",19,"Feature6","troot(x4)",0.0454113945248226
"S4",19,"Feature7","x6*x6",0.00169512420496143
"S5",19,"Feature1","troot(x9)*(troot(x4)*troot(x4))",1
"S5",19,"Feature2","x7",0.999999999999884
"S5",19,"Feature3","(troot(x4)*troot(x4))*x6",0.999969356570971
"S5",19,"Feature4","x6",0.957248638314007
"S5",19,"Feature5","x5*x5",0.84175121592055
"S5",19,"Feature6","x5",0.328353502632348
"S5",19,"Feature7","x6*x6",0.0483693347476391
"S5",19,"Feature8","sigmoid(x5)",0.0411813552350061
"S6",19,"Feature1","troot(x4)*(troot(x4)*x6)",1
"S6",19,"Feature2","(troot(x4)*(troot(x4)*x6))*x6",1
"S6",19,"Feature3","x6",0.999752380662329
"S6",19,"Feature4","x3",0.325422385916735
"S6",19,"Feature5","x10",0.295229294763034
"S6",19,"Feature6","x1",0.257503920095074
"S6",19,"Feature7","x5",0.132390905075857
"S6",19,"Feature8","x8",0.0248601957949972
"S6",19,"Feature9","sin_deg(x6)",0.00542799530315216
