"Experiment","Run","Number","Feature","Margs"
"S1",12,"Feature1","x6*troot(x4*x4)",1
"S1",12,"Feature2","troot(x4*x4)",1
"S1",12,"Feature3","x9",0.517191460489711
"S1",12,"Feature4","x6",0.157029559135648
"S1",12,"Feature5","x1",0.142928579793704
"S1",12,"Feature6","x2",0.0535587809456876
"S2",12,"Feature1","troot(x4*x4)",1
"S2",12,"Feature2","troot(x4*x4)*x7",1
"S2",12,"Feature3","troot(x4*x4)*x9",1
"S2",12,"Feature4","x5",0.999999287967951
"S2",12,"Feature5","sigmoid(x5)",0.999705016258982
"S2",12,"Feature6","x8",0.763335654539951
"S2",12,"Feature7","x3",0.105752447046177
"S2",12,"Feature8","x1*x7",0.00182665607315368
"S3",12,"Feature1","x6*troot(x4*x4)",1
"S3",12,"Feature2","troot(x4*x4)",0.999855479769879
"S3",12,"Feature3","sin_deg(x9)",0.00193235067862564
"S4",12,"Feature1","troot((x4*x6)*x4)",1
"S4",12,"Feature2","x4",0.984741566976396
"S4",12,"Feature3","x4*x7",0.984741556220534
"S4",12,"Feature4","x5",0.459831702670495
"S4",12,"Feature5","sin_deg(x5)",0.0157095779744399
"S4",12,"Feature6","x4*x2",0.0152584469014484
"S4",12,"Feature7","x2",0.00590067600936924
"S4",12,"Feature8","x8",0.00461103158502059
"S5",12,"Feature1","troot(x4*(x4*sigmoid(troot(x6*x4))))",1
"S5",12,"Feature2","troot(x6*x4)*troot(x6*x4)",1
"S5",12,"Feature3","x9",0.0974641252910868
"S6",12,"Feature1","x9*(troot(x4)*troot(x4))",1
"S6",12,"Feature2","x5*x5",0.999999999999334
"S6",12,"Feature3","troot(x4)*troot(x4)",0.999999999924019
"S6",12,"Feature4","x7*(troot(x4)*troot(x4))",0.999982015021851
"S6",12,"Feature5","x8",0.710190419836248
"S6",12,"Feature6","x2",0.074065957317332
