"Experiment","Run","Correlation","MAE","LMP","R2","Count_P","Time","First","Second","Third","FirstM","SecondM","ThirdM"
"P1",8,0.831064986832469,3.54514294609671,-976.30788285202,0.598865810398886,20,877.847000000001,"x6*x6","x13","x1",1,0.999999999755318,0.999999997364035
"P2",8,0.8792498489365,3.1121686595571,-980.566563873881,0.772770196027231,13,1004.43,"x10*x6","x6","x10*p0(x13*x6)",1,1,0.999999999808371
"P3",8,0.893753589922239,2.84781440192069,-972.620434046179,0.796173490751923,26,1060.594,"x6*x10","x10*troot(x13)","x6",1,1,1
"P4",8,0.797840853623946,3.87180334345997,-1001.00076016426,0.456524266464471,12,812.228000000003,"x13","x6","x6*x13",1,1,1
"P5",8,0.834301100966663,3.47229864302531,-967.52757667594,0.564444738854321,20,1011.95300000001,"x6","x11*(x10*x6)","x11*x10",1,1,1
"P6",8,0.808348096772379,3.7215590880526,-972.409046688896,0.486545580817031,16,870.156999999977,"x10","sigmoid(x13)*x1","x12",1,1,0.997884798817882
