"Experiment","Run","Correlation","MAE","LMP","R2","Count_P","Time","First","Second","Third","FirstM","SecondM","ThirdM"
"P1",15,0.888993083791516,2.89794082704047,-978.355028306738,0.788619781497527,16,929.219999999999,"x9*p0(x13)","((x6*x6)*x9)*x6","x10",1,1,0.99999896185225
"P2",15,0.872437917995622,3.02446430027432,-971.192258265841,0.745120333905251,19,907.568999999996,"x11","exp_dbl(x13)*x9","x1",1,1,0.999999997951243
"P3",15,0.894924773771441,2.85579946132228,-965.340886928853,0.800562077565254,17,980.118000000002,"x10*p0(x13)","x6","x13",1,1,0.999999999999447
"P4",15,0.830548602824948,3.47750299130161,-982.999708170343,0.596365952212752,16,953.546000000002,"p3(x9)","x6","x1*exp_dbl(x13)",1,1,1
"P5",15,0.864939568287153,3.18364455352732,-983.894222806636,0.731077097074945,11,804.502999999997,"x9*x13","x9*exp_dbl(x13)","x6*x9",1,1,0.999999999999997
"P6",15,0.870323608616585,3.17224345372221,-992.756034004239,0.757269627602854,9,857.010999999999,"(x6*x6)*x10","x9*exp_dbl(troot(x13))","x10",1,0.999999999999999,0.999999999994336
