"Experiment","Run","Number","Feature","Margs"
"P1",8,"Feature1","troot(x4*x4)",1
"P1",8,"Feature2","x2*x4",0.970799348544346
"P1",8,"Feature3","x4",0.103997008000359
"P1",8,"Feature4","x4*x8",0.0298110548798533
"P1",8,"Feature5","x2",0.00330722506615458
"P1",8,"Feature6","x8",0.00131421515392077
"P2",8,"Feature1","troot(x4*x4)",1
"P2",8,"Feature2","x2*x4",0.999999908981178
"P2",8,"Feature3","x4",0.0846919858866406
"P2",8,"Feature4","x2*x9",0.00116465129624167
"P4",8,"Feature1","troot(x4*x4)",1
"P4",8,"Feature2","x3*x4",1
"P4",8,"Feature3","x4",0.155640368055608
"P5",8,"Feature1","x4",1
"P5",8,"Feature2","x4*p0(x4)",1
"P5",8,"Feature3","x4*x9",0.999999924146523
"P5",8,"Feature4","x10",0.113474476071014
"P5",8,"Feature5","x1",0.0623034721430287
"P5",8,"Feature6","troot(x4)",0.0158393862534313
"P6",8,"Feature1","troot(x4)",1
"P6",8,"Feature2","x4",1
"P6",8,"Feature3","x8*(x4*x2)",0.999999999999994
"P6",8,"Feature4","x4*x4",0.999999657782278
