"Data","n","p","Experiment","Run","Correlation","MAE","RMSE","LMP","R2","Count_P","Time","First","Second","Third","FirstM","SecondM","ThirdM"
"225_puma8NH",8192,9,"S1",1,0.814984323491703,0.103826089603019,0.135384068183609,3723.71068037027,0.663576684933161,14,21576.858,"sin_deg(x2*x3)*x2","(x3*x3)*x2","sin_deg(x2*cos_deg(x3))",1,1,1
"227_cpu_small",8192,13,"S1",1,0.984877361043296,0.024705566272454,0.0335579651630236,12106.4444737087,0.969928527903627,20,29625.5,"troot(x9)","p2(x8)","x7",1,1,1
"228_elusage",55,3,"S1",1,0.946557958070853,0.0826584377916653,0.116312397710134,26.6386332084608,0.873416841523239,5,556.139999999999,"x1","x1","x1",0.544812878947231,0.54481287894723,0.544812878947229
"229_pwLinear",200,11,"S1",1,0.941905073866604,0.055476486135894,0.0742427165397155,172.05152297474,0.878868632857474,17,1174.656,"x5","x6","x1*x2",1,0.999999999999688,0.999999999984938
"230_machine_cpu",209,7,"S1",1,0.930666375228209,0.0293309828099262,0.0606779500814224,308.133795323248,0.864982971342889,8,527.536999999997,"x2","x3*x3","x5",0.999999999999997,0.999999999999972,0.983013361925931
"294_satellite_image",6435,37,"S1",1,0.425189420618788,0.367453692267055,0.467238438102316,1810.32653737216,-0.580117677418746,30,20515.262,"x29","x21","x1*x19",1,1,1
"4544_GeographicalOriginalofMusic",1059,118,"S1",1,0.667160243422544,0.0830854423922647,0.116099692988136,1109.58604544417,0.356726463064105,15,4785.152,"x42","x43","x40",1,1,1
"485_analcatdata_vehicle",48,5,"S1",1,0.828896962589524,0.106261678633556,0.148075561497323,9.00136848212722,0.68339358716474,4,593.258000000002,"x1","x3","x2",0.999998686229897,0.985250344024102,0.466624373316329
