"Experiment","Run","Correlation","MAE","LMP","R2","Count_P","Time","First","Second","Third","FirstM","SecondM","ThirdM"
"P1",11,0.865918532805704,3.11772056554011,-973.311364339626,0.725067760754943,21,984.674999999999,"x11","sigmoid(x13)*x9","x1",1,0.99999999950173,0.999996007742844
"P2",11,0.898841406899333,2.69633714114486,-983.638251598574,0.807300695414466,14,881.796000000002,"p0(x13)*(x6*x10)","x9","x1",1,0.999999999999949,0.999999999999925
"P3",11,0.827544478288578,3.48702243051862,-964.981873297932,0.523564148807221,17,992.601999999999,"x9","x6*x9","p3(x6)",1,1,1
"P4",11,0.87710879146922,2.90748148492083,-968.630986876747,0.755886786363135,14,928.445000000007,"p3(x6)","x11","exp_dbl(x13)*x9",1,1,1
"P5",11,0.878990352398862,2.92897055892101,-981.50823537668,0.757332847138252,16,993.145000000019,"p3(x6)","x9*p3(x6)","x9",1,1,1
"P6",11,0.885009612410001,2.99129775605099,-976.640088144546,0.78304831468247,15,862.46100000001,"exp_dbl(exp_dbl(p0(x13)))*x9","x11","x9*x6",1,1,1
