"Experiment","Run","Correlation","MAE","LMP","R2","Count_P","Time","First","Second","Third","FirstM","SecondM","ThirdM"
"P1",27,0.760708341379901,4.065749687906,-983.559031409279,0.180259013623407,19,953.593000000001,"exp_dbl(x13*x8)","x11*x6","x8",1,0.999999997599708,0.999997979992372
"P2",27,0.888007702018957,2.88219310227217,-979.867448908782,0.787472903072956,14,942.872000000003,"x6*x10","x13*x10","troot(x13)",1,1,1
"P3",27,0.813949626501949,3.73925208140837,-969.255026711866,0.415577686198588,16,1036.78,"x11","x6","x1*sigmoid(x13)",1,1,1
"P4",27,0.806416442554797,3.81396356098046,-983.619255632194,0.488025172490619,14,894.095000000001,"p0(x6)","x13","x6",1,1,1
"P5",27,0.818456254747512,3.685975485276,-971.348339579158,0.555933858487397,15,895.899000000005,"exp_dbl(x13)*x1","p3(x6*x5)","p0(x6)",1,0.999999999999169,0.999999999108872
"P6",27,0.811722105017545,3.6647109551348,-981.517718729179,0.511152827665038,14,924.489999999991,"sigmoid(1+x13)*x1","x1","x10*p3(x6)",1,1,1
