"Data","n","p","Experiment","Run","Correlation","MAE","RMSE","LMP","R2","Count_P","Time","First","Second","Third","FirstM","SecondM","ThirdM"
"_deprecated_195_auto_price",159,16,"S2",4,0.916383582900206,0.0480579932312043,0.0708065211792655,129.241187541307,0.824900800139675,7,427.753000000012,"x7","x5","x7*x5",0.999999693878897,0.994188311756347,0.993046855561927
"_deprecated_207_autoPrice",159,16,"S2",4,0.92144558928303,0.0458958800144429,0.0672094679261059,129.241187541308,0.842239395696564,8,417.842999999993,"x7","x7*x5","x5",0.999999994981172,0.991192857586414,0.775573276148173
"1027_ESL",488,5,"S2",4,0.936929122413886,0.0487675170474636,0.0638613432415261,458.148131871713,0.877772991785453,8,596.358999999997,"x3*x4","x2","x1",0.993046967761006,0.783685094287011,0.707249074117447
"1028_SWD",1000,11,"S2",4,0.645013985855222,0.161365307810737,0.205754626972841,77.9627767094851,0.41589397169633,11,1001.99400000001,"x5","x8","x10",0.999999930151454,0.998992951269349,0.986933627041834
"1029_LEV",1000,5,"S2",4,0.709234804020202,0.127021753598031,0.164258922657075,318.283551320143,0.492990948728524,5,928.637000000002,"x1","x4","x3",1,0.999961530574594,0.999820441943662
"1030_ERA",1000,5,"S2",4,0.650170143076579,0.155800139819271,0.195318494480193,143.308490071602,0.418457791151572,5,1015.785,"x2","x1","x3",1,0.999987652475927,0.999926841944669
"1089_USCrime",47,14,"S2",4,0.843814871120652,0.125905607680794,0.153816751786962,33.2113465679096,0.639950392696599,10,385.682000000001,"x13","x1","x3",0.999999968392346,0.996869373191193,0.994401185804121
"1096_FacultySalaries",50,5,"S2",4,0.964628909837715,0.0612823508681873,0.0855848079636529,38.7277139445974,0.827603041114639,5,372.436999999991,"x2","x3","x3",0.84518859627244,0.588418702378124,0.587079563404082
"1199_BNG_echoMonths",17496,10,"S2",4,0.66118342323508,0.117024057834056,0.150293686279698,6338.9580265202,0.436676205555652,7,13479.242,"x1","x2","x3",1,1,1
"192_vineyard",52,3,"S2",4,0.910040871096522,0.0600808234250683,0.070208611304463,24.0743507711559,0.822375269908605,4,315.76400000001,"troot(x1)","x2","x2",0.988944053260635,0.413474421185495,0.405078410572966
"197_cpu_act",8192,22,"S2",4,-0.0482431862335518,7507.71669726979,10995.8611346341,13107.3184605512,-4597830800.88733,32,14940.415,"troot((x19*x19)*(x19*x19))","troot(x5)","(x19*x19)*x21",1,1,1
"201_pol",15000,49,"S2",4,0.888291030071246,0.145835901219185,0.191853191130377,2490.53493562908,0.787704298594008,44,30570.403,"x6*(x9*(p3(x6)*x1))","p3(x7*x6)","p2(p2(x5))",1,1,1
"210_cloud",108,6,"S2",4,0.813685878344137,0.0528444951656826,0.0990997424828812,123.450963554464,0.65802229320941,5,403.64499999999,"x3","x4","x2",1,1,0.27902847823913
"503_wind",6574,15,"S2",4,0.858032308303953,0.103125429626834,0.126773698995687,5735.26216076847,0.350297299419741,15,8601.57400000002,"x1","x2","cos_deg(x1)",1,1,1
"505_tecator",240,125,"S2",4,0.834635112603798,0.776275282886196,0.797451360395623,548.10487984934,-14.7200844458252,31,1057.19200000001,"x123","x124","x62",1,1,0.999999834447993
"519_vinnie",380,3,"S2",4,0.895380854907763,0.0826686293335222,0.103268089518824,240.516803983643,0.791604685012921,2,393.988000000012,"x2","x1","NA",1,0.136080027553497,"NA"
"522_pm10",500,8,"S2",4,0.549939278834948,0.13675642562111,0.171132708658557,124.675226765149,0.289494242360568,3,564.794999999984,"x3","x1*x3","x1",0.994158977910238,0.905783598883311,0.141117000797752
"523_analcatdata_neavote",100,3,"S2",4,0.938961167552054,0.0874345058429276,0.151933218282332,69.1592391397335,0.880558825108099,2,345.710000000021,"x1","x2","NA",1,0.103611846097177,"NA"
"527_analcatdata_election2000",67,15,"S2",4,1,8.04388371084031e-17,1.61714586137165e-16,1814.90250059128,1,12,368.929000000004,"x3","x5","x6",1,1,1
"529_pollen",3848,5,"S2",4,0.888616265629579,0.0495090343109998,0.0629095893868525,3903.01575464272,0.789555113195121,8,3649.58399999997,"x1","x4","x2",0.766666666660898,0.750000000087918,0.71666666659052
"542_pollution",60,16,"S2",4,0.686261186009484,0.0990227910276398,0.128379641969642,28.8446079296605,0.288317552901016,11,396.567999999999,"x9","x6","x12",0.99995851873947,0.994145278717542,0.760661344659789
"547_no2",500,8,"S2",4,0.757117027217089,0.0759624953703576,0.096536298287985,300.792011088741,0.56552676642755,7,924.560000000027,"x1","x4","x2",0.999999999999983,0.999999999999701,0.999997694302359
"556_analcatdata_apnea2",475,4,"S2",4,0.0946275679528133,0.0623452498438224,0.144491478342503,220.112196485567,0.00145239094151961,3,369.497999999992,"x1","x2","x3",0.145615367534648,0.133046282697714,0.108106565160369
"557_analcatdata_apnea1",475,4,"S2",4,0.113642116665737,0.0632100328196548,0.145211560029863,214.906038850738,0.000152054520324851,2,425.697000000015,"x2","x1","NA",0.272257017719215,0.133523118284208,"NA"
