"Experiment","Run","Number","Feature","Margs"
"S1",24,"Feature1","x6",1
"S1",24,"Feature2","x10*x6",1
"S1",24,"Feature3","x11",0.999999999473756
"S1",24,"Feature4","(exp_dbl(x13)*x1)*x13",0.999999999016855
"S1",24,"Feature5","x8",0.999999687683031
"S1",24,"Feature6","x12",0.999870349769712
"S1",24,"Feature7","x5",0.99817592819649
"S1",24,"Feature8","x7",0.994468598825115
"S1",24,"Feature9","x1",0.992485514451691
"S1",24,"Feature10","x6*x13",0.989999602816827
"S1",24,"Feature11","x10",0.989591761675914
"S1",24,"Feature12","x13",0.974645989680479
"S1",24,"Feature13","x9",0.966836568312149
"S1",24,"Feature14","x13",0.955271632912479
"S1",24,"Feature15","x13",0.939158279552023
"S1",24,"Feature16","x10",0.90289085629195
"S1",24,"Feature17","x10*x13",0.869952393119012
"S1",24,"Feature18","x9*x13",0.131603416149084
"S1",24,"Feature19","x9",0.0792150968863613
"S1",24,"Feature20","p0(x13)",0.00998281970993465
"S1",24,"Feature21","x1*x13",0.00752486589847938
"S2",24,"Feature1","x13*x9",1
"S2",24,"Feature2","p3(x6)",1
"S2",24,"Feature3","x6*x9",1
"S2",24,"Feature4","x9*sigmoid(x13)",1
"S2",24,"Feature5","x11",1
"S2",24,"Feature6","x10",1
"S2",24,"Feature7","x12",1
"S2",24,"Feature8","x8",0.999999998627469
"S2",24,"Feature9","x1",0.999999998627469
"S2",24,"Feature10","x7",0.999999998627468
"S2",24,"Feature11","x5",0.986584918122761
"S2",24,"Feature12","x9",0.567783758770765
"S2",24,"Feature13","x9",0.457729925417334
"S2",24,"Feature14","x9",0.406702556071245
"S2",24,"Feature15","x9",0.135567519600409
"S2",24,"Feature16","x2",0.0376122873346184
"S2",24,"Feature17","x13",0.00288843838882803
"S3",24,"Feature1","x6*x6",1
"S3",24,"Feature2","x10",1
"S3",24,"Feature3","x1",0.999999999545773
"S3",24,"Feature4","x8",0.999999999545773
"S3",24,"Feature5","p0(x13)*x10",0.999987525913064
"S3",24,"Feature6","x12",0.92822681179845
"S3",24,"Feature7","x11",0.738201350934541
"S3",24,"Feature8","x5",0.695543179389399
"S3",24,"Feature9","x6*x10",0.628514975327783
"S3",24,"Feature10","x5",0.566093797291262
"S3",24,"Feature11","x11",0.527679504481552
"S3",24,"Feature12","x9",0.525751816936953
"S3",24,"Feature13","x9",0.516463376979526
"S3",24,"Feature14","x9",0.50659422530901
"S3",24,"Feature15","x9",0.477715255352163
"S3",24,"Feature16","x6*x10",0.371485024672217
"S3",24,"Feature17","x11",0.142036002985719
"S3",24,"Feature18","x3",0.030578599245882
"S3",24,"Feature19","x4",0.00126029703509457
"S4",24,"Feature1","x6",1
"S4",24,"Feature2","x10",1
"S4",24,"Feature3","troot(x6)*x10",1
"S4",24,"Feature4","sigmoid(x13)*x1",1
"S4",24,"Feature5","x11",0.999997910355988
"S4",24,"Feature6","x8",0.99999784835248
"S4",24,"Feature7","x7",0.999992738811282
"S4",24,"Feature8","x9",0.999936228852071
"S4",24,"Feature9","x9*x13",0.999623408741688
"S4",24,"Feature10","x1",0.9260479215885
"S4",24,"Feature11","x5",0.728131283858331
"S4",24,"Feature12","x12",0.673286674120295
"S4",24,"Feature13","x12",0.639267691378139
"S4",24,"Feature14","x11",0.628361022538281
"S4",24,"Feature15","x5",0.599592932715402
"S4",24,"Feature16","x1",0.19345331336956
"S4",24,"Feature17","x13",0.0945445113864871
"S4",24,"Feature18","x13",0.087098380442487
"S4",24,"Feature19","x5",0.0793008076548152
"S4",24,"Feature20","p0(x13)",0.0632218789532445
"S4",24,"Feature21","x5",0.0214963503742788
"S5",24,"Feature1","x9*exp_dbl(p0(x13))",1
"S5",24,"Feature2","x6*x6",1
"S5",24,"Feature3","x6*(x6*((x6*x6)*x9))",0.999999999999987
"S5",24,"Feature4","x6",0.999999999999979
"S5",24,"Feature5","x1",0.999999999998321
"S5",24,"Feature6","x8",0.998688603913412
"S5",24,"Feature7","x5",0.997692069248366
"S5",24,"Feature8","x7",0.997355994296672
"S5",24,"Feature9","x9",0.995387070598065
"S5",24,"Feature10","x11",0.988525578035038
"S5",24,"Feature11","x9",0.981712150322553
"S5",24,"Feature12","x10",0.97152991889513
"S5",24,"Feature13","x12",0.71721444787967
"S5",24,"Feature14","x11*x5",0.0114033789168143
"S5",24,"Feature15","x11",0.00297741935423032
"S5",24,"Feature16","p0(x8)",0.00149110354891303
"S6",24,"Feature1","x6*x6",1
"S6",24,"Feature2","x1*sigmoid(x13)",1
"S6",24,"Feature3","x10*x13",0.999999999998455
"S6",24,"Feature4","x10",0.999999999936902
"S6",24,"Feature5","x6*x10",0.999999999934279
"S6",24,"Feature6","x11",0.999999999287616
"S6",24,"Feature7","x7",0.999985572284583
"S6",24,"Feature8","x1",0.999442444779248
"S6",24,"Feature9","x8",0.997585829232972
"S6",24,"Feature10","x12",0.940942726687581
"S6",24,"Feature11","x1",0.469584104770409
"S6",24,"Feature12","p3(x10)",0.00161038286163245
