"Experiment","Run","Number","Feature","Margs"
"S1",24,"Feature1","p3(x6)",1
"S1",24,"Feature2","(x13*p0(1+(x1+x8)))*x12",1
"S1",24,"Feature3","x9*x6",1
"S1",24,"Feature4","x5",1
"S1",24,"Feature5","x9*x5",1
"S1",24,"Feature6","x10",1
"S1",24,"Feature7","x12",1
"S1",24,"Feature8","x5*x11",1
"S1",24,"Feature9","x13*p0(1+(x1+x8))",0.999999999981885
"S1",24,"Feature10","x6",0.772727272725267
"S1",24,"Feature11","x4",0.727272727271611
"S1",24,"Feature12","x9",0.681818181817892
"S1",24,"Feature13","x9",0.68181818181783
"S1",24,"Feature14","x6",0.636363636367214
"S1",24,"Feature15","x4",0.636363636364153
"S2",24,"Feature1","x2",1
"S2",24,"Feature2","x6",1
"S2",24,"Feature3","x6*x6",1
"S2",24,"Feature4","x8",1
"S2",24,"Feature5","x9",1
"S2",24,"Feature6","x10",1
"S2",24,"Feature7","x11",1
"S2",24,"Feature8","x12",1
"S2",24,"Feature9","x13",1
"S2",24,"Feature10","x9*x5",1
"S2",24,"Feature11","x1*x6",0.999999960923833
"S2",24,"Feature12","x1",0.999999603672813
"S2",24,"Feature13","(x1*x6)*x6",0.999999523548883
"S2",24,"Feature14","x5",0.999999494840338
"S2",24,"Feature15","x4",0.999976809477392
"S3",24,"Feature1","troot(x6)",1
"S3",24,"Feature2","x9*x6",1
"S3",24,"Feature3","x5",1
"S3",24,"Feature4","x6",1
"S3",24,"Feature5","troot(troot(x6))",1
"S3",24,"Feature6","x9",1
"S3",24,"Feature7","x10",1
"S3",24,"Feature8","x11",1
"S3",24,"Feature9","x12",1
"S3",24,"Feature10","p0(x8)",1
"S3",24,"Feature11","x4",0.999999998766939
"S3",24,"Feature12","x1",0.999999998273916
"S3",24,"Feature13","x1*troot(x6)",0.95761441071911
"S3",24,"Feature14","x13",0.680795196077873
"S3",24,"Feature15","x13",0.659602401816738
"S4",24,"Feature1","x1*x6",1
"S4",24,"Feature2","(x6*x6)*x8",1
"S4",24,"Feature3","x6",1
"S4",24,"Feature4","x6*x6",1
"S4",24,"Feature5","x8",1
"S4",24,"Feature6","x9",1
"S4",24,"Feature7","x10",1
"S4",24,"Feature8","x11",1
"S4",24,"Feature9","x12",1
"S4",24,"Feature10","x13",1
"S4",24,"Feature11","x5*x9",1
"S4",24,"Feature12","x4",0.999995274396713
"S4",24,"Feature13","x2",0.999789728052024
"S4",24,"Feature14","p3(x6*x6)",0.999492314265339
"S4",24,"Feature15","x5",0.960916945735665
"S5",24,"Feature1","x5",1
"S5",24,"Feature2","x6",1
"S5",24,"Feature3","x8",1
"S5",24,"Feature4","x9",1
"S5",24,"Feature5","x10",1
"S5",24,"Feature6","x11",1
"S5",24,"Feature7","x12",1
"S5",24,"Feature8","x13",1
"S5",24,"Feature9","p0(x8)",1
"S5",24,"Feature10","x4",0.999999999998046
"S5",24,"Feature11","exp_dbl(x9)",0.999947825791221
"S5",24,"Feature12","x1",0.995578184446992
"S5",24,"Feature13","x10*x1",0.949478745325646
"S5",24,"Feature14","x2",0.683524476241296
"S5",24,"Feature15","x2",0.683498389178649
"S6",24,"Feature1","x1",1
"S6",24,"Feature2","troot(x6)",1
"S6",24,"Feature3","exp_dbl(x1)",1
"S6",24,"Feature4","x5",1
"S6",24,"Feature5","x6",1
"S6",24,"Feature6","exp_dbl(x6)",1
"S6",24,"Feature7","x11*exp_dbl(x6)",1
"S6",24,"Feature8","x9",1
"S6",24,"Feature9","x6*x5",1
"S6",24,"Feature10","x11",1
"S6",24,"Feature11","x12",1
"S6",24,"Feature12","x13",1
"S6",24,"Feature13","x10*x8",1
"S6",24,"Feature14","exp_dbl(x1)*x5",1
"S6",24,"Feature15","x4",0.999998869508429
