"Experiment","Run","Number","Feature","Margs"
"S1",6,"Feature1","troot(x4*x4)",1
"S1",6,"Feature2","x2*x4",0.99999386228373
"S1",6,"Feature3","x4",0.0847089981925974
"S2",6,"Feature1","troot(x4*(x7*x4))",1
"S2",6,"Feature2","x4",0.17653885339983
"S2",6,"Feature3","x7",0.0178954411444152
"S3",6,"Feature1","troot(x4*x4)",0.999999974350383
"S3",6,"Feature2","x4*x2",0.999958730058344
"S3",6,"Feature3","x3",0.104391019250434
"S3",6,"Feature4","x9",0.0835072092338063
"S4",6,"Feature1","troot(x4*(x4*x7))",1
"S4",6,"Feature2","x10",0.190016407213653
"S4",6,"Feature3","x4",0.130760254892159
"S5",6,"Feature1","troot(x4*x4)",1
"S5",6,"Feature2","x4*x2",0.986258704745808
"S5",6,"Feature3","x4*x8",0.00793692334309722
"S5",6,"Feature4","(x7*x4)*x2",0.00651697379127559
"S6",6,"Feature1","troot(x4*(x4*x7))",1
"S6",6,"Feature2","x10",0.188993916113206
"S6",6,"Feature3","x4",0.130221179230152
"S6",6,"Feature4","troot(x4)",0.00362573572646748
