"Experiment","Run","Number","Feature","Margs"
"P4",40,"Feature1","troot(x4*x4)",1
"P4",40,"Feature2","x2*x4",0.999999999999862
"P4",40,"Feature3","x2",0.193703018732276
"P4",40,"Feature4","x4",0.0826010543614978
"P4",40,"Feature5","troot(x6)",0.00150435516331216
"P4",40,"Feature6","troot(x4)",0.00131877191847287
"P4",40,"Feature7","x2*x3",0.00101300695518878
"P5",40,"Feature1","troot(x4)*troot(x4)",1
"P5",40,"Feature2","x4*x3",0.875609701602219
"P5",40,"Feature3","x4",0.145983600834078
"P5",40,"Feature4","x4*(x2*x6)",0.124410370537026
"P5",40,"Feature5","x8",0.0764184955524547
"P5",40,"Feature6","x1",0.0123635150656016
