"Experiment","Run","Number","Feature","Margs"
"S1",32,"Feature1","troot(x4*x4)",1
"S1",32,"Feature2","troot(x4*x4)*x7",1
"S1",32,"Feature3","p3(x5)",0.999999999991021
"S1",32,"Feature4","troot(x4*x4)*x9",0.999958159661752
"S1",32,"Feature5","x8",0.739591583103273
"S1",32,"Feature6","x7",0.135636151382127
"S1",32,"Feature7","x9",0.0475918242702184
"S2",32,"Feature1","troot(x4*x4)*x7",1
"S2",32,"Feature2","x9*troot(x4*x4)",1
"S2",32,"Feature3","troot(x4*x4)",1
"S2",32,"Feature4","p3(x5)",0.999999999970937
"S2",32,"Feature5","x8",0.734626618866844
"S2",32,"Feature6","x1",0.0962953856475578
"S3",32,"Feature1","x4*x2",1
"S3",32,"Feature2","x4",1
"S3",32,"Feature3","x4*x7",1
"S3",32,"Feature4","x4*troot(x4)",1
"S3",32,"Feature5","(x4*x2)*(x4*x7)",1
"S3",32,"Feature6","(x4*x7)*x3",1
"S3",32,"Feature7","p0(x4)*x4",1
"S3",32,"Feature8","p0(x4)*troot(x4)",1
"S3",32,"Feature9","x9",0.999588678284766
"S3",32,"Feature10","x7",0.98878994661418
"S3",32,"Feature11","x10",0.0751052680158898
"S3",32,"Feature12","troot(x7)",0.0120881521264158
"S4",32,"Feature1","troot(x4*(x6*x4))",1
"S4",32,"Feature2","x4",0.999999999978026
"S4",32,"Feature3","x4*x6",0.999999999869119
"S4",32,"Feature4","x7*x4",0.999999998781702
"S4",32,"Feature5","x4*x9",0.999999998676251
"S4",32,"Feature6","(x4*x9)*x1",0.999999998650819
"S4",32,"Feature7","x9",0.267287798363108
"S5",32,"Feature1","troot(1+((x4*x4)+(x4+(x6*x4))))",1
"S5",32,"Feature2","troot(1+((x4*x4)+(x4+(x6*x4))))*x6",1
"S5",32,"Feature3","x5",0.999921243715774
"S5",32,"Feature4","x4",0.361362689815748
"S5",32,"Feature5","sigmoid(x8)",0.0194007556120679
"S5",32,"Feature6","x6*x4",0.0020534127110221
"S6",32,"Feature1","troot(x4*(x7*(x4*x9)))",1
"S6",32,"Feature2","x7*troot(x4*x4)",1
"S6",32,"Feature3","p3(x7)",0.99853721153925
"S6",32,"Feature4","p3(x5*x5)",0.996207558031843
"S6",32,"Feature5","x7",0.884163224196431
"S6",32,"Feature6","x3",0.211078811322119
"S6",32,"Feature7","x7*x7",0.128597465198588
"S6",32,"Feature8","sin_deg(x7)",0.00764949119264399
"S6",32,"Feature9","x5*x5",0.00389815138171314
"S6",32,"Feature10","p0(x6)",0.00147307203999386
