"Data","n","p","Experiment","Run","Correlation","MAE","RMSE","LMP","R2","Count_P","Time","First","Second","Third","FirstM","SecondM","ThirdM"
"_deprecated_195_auto_price",159,16,"S2",7,0.866044202728545,0.0855674107387969,0.124463927732689,150.728308915221,0.699411280294023,4,398.218999999997,"p3(x7)","x3","x2",0.988813999790794,0.958928537925747,0.921608455308637
"_deprecated_207_autoPrice",159,16,"S2",7,0.869033148424712,0.08511238041456,0.123290059732506,150.728308915221,0.705054482232088,5,418.058999999994,"p3(x7)","x3","x2",1,0.952936919946915,0.550579507235558
"1027_ESL",488,5,"S2",7,0.935096873453996,0.0511811402020854,0.0632195699483688,458.775857452055,0.869492189134757,8,595.846999999994,"x4","troot(x1)","x2",1,0.839680126786551,0.729960032023565
"1028_SWD",1000,11,"S2",7,0.622775337243665,0.167043763208982,0.206503223724803,78.0111719045303,0.377865584022873,9,957.306000000011,"x10","x3","x5",1,0.999999999999999,0.999999922754257
"1029_LEV",1000,5,"S2",7,0.740611699944706,0.119449985570401,0.159417383651322,310.527765189954,0.545075501034071,4,1082.51800000001,"x1","x2","x3",1,1,1
"1030_ERA",1000,5,"S2",7,0.610873554350307,0.150573263031952,0.192130542667757,139.527405927377,0.372275133581774,4,1049.65300000001,"x1","x2","x3",1,1,0.999999999988338
"1089_USCrime",47,14,"S2",7,0.944631854914058,0.081671632896966,0.1032251712325,23.8907266674391,0.754852638948419,5,351.770999999993,"x13","x4","x1",0.999897150269822,0.8968679529117,0.777185315950132
"1096_FacultySalaries",50,5,"S2",7,0.945866231646599,0.0701525435809421,0.0866581018810127,37.856955408594,0.87253643486541,4,345.45199999999,"x4","x2","x3",0.857887093786767,0.539697199861936,0.519237804418761
"1199_BNG_echoMonths",17496,10,"S2",7,0.678028815058834,0.11528141514557,0.147485341908631,6256.89263121569,0.459663080103028,9,16759.058,"x5","x9","x2",1,1,1
"192_vineyard",52,3,"S2",7,0.905413299353482,0.0949090821752302,0.128210865170324,30.4163768674707,0.757329156721373,3,310.106,"x1","troot(x1)","x2",0.661750383770694,0.563755163987994,0.288556338761296
"197_cpu_act",8192,22,"S2",7,0.754681995337136,2.00036988210805,2.09954539679841,13464.9972155218,-131.805122720017,21,9921.77899999999,"x17*x21","x7","troot(troot(p2(x21)))*((x18*x21)*troot(troot(p2(x21))))",1,1,1
"201_pol",15000,49,"S2",7,0.900109699069294,0.135373925094746,0.183040035445059,3395.74350426737,0.807278039792736,38,40319.531,"(x8*x19)*x5","p2((x8*x19)*x5)","x2*sin_deg(x5*sin_deg(1+(x5+(x9+x24))))",1,1,1
"210_cloud",108,6,"S2",7,0.919068127210187,0.0370201796379175,0.052844270321139,98.6194323963824,0.836612638685742,8,451.704999999987,"x4","x5","x5",0.723019929065781,0.67421439144054,0.672005975618702
"503_wind",6574,15,"S2",7,0.869356246727333,0.111194372881826,0.135521058112203,5737.9375657594,0.294857609508964,13,6319.45300000001,"x9*x5","x6*(x9*x5)","x1",1,1,1
"505_tecator",240,125,"S2",7,0.217523899275822,172.396642930369,204.030286056885,551.839723731401,-656014.234080785,21,1033.75899999999,"x64","x112","x123",1,1,1
"519_vinnie",380,3,"S2",7,0.852544215025608,0.0873865574806307,0.108714041935784,246.709887262428,0.724915927401628,2,397.567999999999,"x2","x2","NA",0.666666607211899,0.666666607129223,"NA"
"522_pm10",500,8,"S2",7,0.445103636523655,0.136403038078577,0.178698502132301,129.35627717252,0.170166987000226,4,552.146999999997,"x3","x3","x1*x3",0.800017079349681,0.600034256806363,0.600034165505832
"523_analcatdata_neavote",100,3,"S2",7,0.929110977744885,0.105157545756407,0.155513070567117,69.3192774552411,0.840995980154686,2,347.959000000003,"x1","x1","NA",0.663793598805101,0.663793598804877,"NA"
"527_analcatdata_election2000",67,15,"S2",7,1,1.22489334851509e-16,3.95279498730265e-16,1808.61053428813,1,14,379.364999999991,"x9","x6","x10",1,1,1
"529_pollen",3848,5,"S2",7,0.885476367422257,0.0519190778587238,0.0648653666091448,3935.40169847889,0.783846573646364,5,3728.394,"x2","x4","x3",1,1,0.999999993846674
"542_pollution",60,16,"S2",7,0.626256972623031,0.14451327260767,0.182362397673407,33.6397945352433,0.364372470983062,8,386.065000000002,"x11","x8","x9",0.988225752673379,0.987101671929653,0.935018544855746
"547_no2",500,8,"S2",7,0.713653452160516,0.0752177531818888,0.0981401580532398,307.238073237632,0.508556947284495,10,791.146999999997,"x1","x2","troot(x4)",1,0.999999999999868,0.999999926638412
"556_analcatdata_apnea2",475,4,"S2",7,0.354919478525362,0.0679254344805738,0.138150165717093,223.020282495405,0.112276461563189,4,373.822000000015,"p3(x2)","p2(x2)","x2",0.77630647175414,0.766511033537226,0.570302976812731
"557_analcatdata_apnea1",475,4,"S2",7,0.390423487122856,0.0666097851471537,0.147740512894681,240.103974435938,0.147110088349812,3,439.765000000014,"sin_deg(p3(p3(x2)))","x2","x2",0.970274498934667,0.663627689787236,0.663627437609403
"560_bodyfat",252,15,"S2",7,0.997900756723609,0.00868536860461428,0.0118671661625938,441.526532862347,0.995676774102093,6,533.290999999997,"x6","x1*x6","x1*p3(x1*x6)",0.999999999999995,0.999999999968353,0.999999998431983
"561_cpu",209,8,"S2",7,0.996990309904484,0.00566027754044295,0.00969541900928312,590.501886213267,0.993436617567351,12,484.508999999991,"p3(x7*x1)","p3(x3)","x3",1,1,1
"562_cpu_small",8192,13,"S2",7,0.981665801624006,0.0261485197079761,0.0347610048493349,11765.5269554181,0.963596014469973,20,12622.6,"x7","x3","troot(x10)",1,1,1
"573_cpu_act",8192,22,"S2",7,0.754681995337136,2.00036988210805,2.09954539679841,13464.9972155218,-131.805122720017,21,9969.51499999998,"x17*x21","x7","troot(troot(p2(x21)))*((x18*x21)*troot(troot(p2(x21))))",1,1,1
"579_fri_c0_250_5",250,6,"S2",7,0.91542065052557,0.0737444819447056,0.0877352562578333,146.390336511834,0.834267960336265,9,768.402999999991,"x2","x4","x1*x1",1,1,0.999998129016968
"581_fri_c3_500_25",500,26,"S2",7,0.97334728995311,0.030211653438941,0.0401317712695605,574.570537262583,0.946085579582958,13,741.388000000006,"x4","x1*(x1*x2)","sin_deg(x1*x2)",1,1,1
"582_fri_c1_500_25",500,26,"S2",7,-0.163089637322988,1.11279998966743e+79,8.79745636890232e+79,517.201711144186,-1.70744224503266e+161,18,762.440000000002,"x4","p3(p2(x2)*x1)","p2(x2)*x1",1,1,1
"583_fri_c1_1000_50",1000,51,"S2",7,0.974882604880235,0.0362070069155711,0.0467635370020952,993.96287520579,0.949837863894577,16,1338.47500000001,"p2(1+sin_deg(sin_deg(x2)))","sin_deg(x4)","x1",1,1,1
"584_fri_c4_500_25",500,26,"S2",7,0.981594510360617,0.0274784912503747,0.0358677755539131,526.873400178375,0.962326786695668,14,786.644,"p2(x2)","x4","x1",1,1,1
"586_fri_c3_1000_25",1000,26,"S2",7,0.989067307882775,0.0198663923246405,0.0247254855868165,1405.53626022746,0.978006588266203,20,1622.139,"((x2*x2)*x1)*(sin_deg(x2)*x1)","(x2*x2)*x1","sin_deg(x2)*x1",1,1,1
"588_fri_c4_1000_100",1000,101,"S2",7,0.978651885942345,0.0239336604237903,0.0311349273165236,1172.84070926014,0.956307347060929,14,1994.11600000001,"sin_deg(p2(x3))","p2(x1)","x2*p2(1+p2(x1))",1,1,1
"589_fri_c2_1000_25",1000,26,"S2",7,0.969997449015374,0.0267463894293333,0.0468707521085166,1154.69237853465,0.939115296204434,17,1717.35800000001,"p3(x2)","p2(((x2*cos_deg(x1))*cos_deg(x1))*x1)","((x2*cos_deg(x1))*cos_deg(x1))*x1",1,1,1
"590_fri_c0_1000_50",1000,51,"S2",7,0.956091911205474,0.0433829705565253,0.0549769995937459,914.85072724519,0.913184430019551,12,1269.53700000001,"x2*cos_deg(x2)","cos_deg(1+x3)","cos_deg(cos_deg(x2))*x1",1,1,1
"591_fri_c1_100_10",100,11,"S2",7,0.845886246329896,0.122778935007241,0.141482445675575,17.6960300922345,0.614690704584817,8,449.187000000005,"x1","x4","sin_deg(x1)",0.99999999999763,0.970403839501284,0.955190915571472
"592_fri_c4_1000_25",1000,26,"S2",7,0.888223589452189,0.0598615283205431,0.0763839943257846,668.842803205231,0.785301121689235,13,1077.54200000002,"p3(x1)","cos_deg(x1)","x5",1,1,1
"593_fri_c1_1000_10",1000,11,"S2",7,0.963743343889332,0.0391681919342168,0.0505389856878648,879.18171847064,0.928421928062433,15,1308.20799999998,"p2(x2)","x2","p3(x2)",1,1,1
"594_fri_c2_100_5",100,6,"S2",7,0.511382320149128,0.182289229892915,0.209100172663272,17.4407146188076,0.211679293200777,7,429.047999999981,"troot(x4)","x1","x4",0.766228960073467,0.703962604656446,0.663010975549279
"595_fri_c0_1000_10",1000,11,"S2",7,0.976118446337603,0.0330067369109853,0.0409628224444543,1176.15082911293,0.952695671959179,11,1602.16999999998,"troot(x3)*troot(x3)","sin_deg(x2*x2)","x5",1,1,1
"596_fri_c2_250_5",250,6,"S2",7,0.855859545236368,0.106102517501146,0.134487692564948,74.4389464991859,0.723700959135047,8,613.41399999999,"x4","sin_deg(x2)","p3(x2)",0.999999999985728,0.999992012427192,0.999991102669268
"597_fri_c2_500_5",500,6,"S2",7,0.784774114913737,0.109240164333106,0.136230971803459,183.909879219108,0.613788930504781,9,943.65400000001,"sin_deg(x2)","x5","p2(x3)",1,0.999999999371555,0.99999999850785
"598_fri_c0_1000_25",1000,26,"S2",7,0.980437088348936,0.0315064102463814,0.0393983618692946,1189.32857574095,0.960340429175253,10,1092.67199999999,"x1","x2*(x1*x1)","x4",1,1,1
"599_fri_c2_1000_5",1000,6,"S2",7,0.835915419932911,0.0932294554287219,0.122720972670153,538.965727666104,0.695542891807488,9,1460.87599999999,"p3(x2)","x3","x4",1,1,1
"601_fri_c1_250_5",250,6,"S2",7,0.887336369671259,0.0757025914894675,0.0961294684688799,103.921128867954,0.781332166136813,9,680.116999999998,"sin_deg(x2)","troot(sin_deg(x2))","x5",1,0.998948993596569,0.833292310731161
"602_fri_c3_250_10",250,11,"S2",7,0.924124878744135,0.056873422343007,0.0761532516627093,179.256142046333,0.844794172133442,12,543.555000000022,"x1","p3(x1)","sin_deg(x1)",0.999999999999998,0.999999999999866,0.999999999985138
"603_fri_c0_250_50",250,51,"S2",7,0.976295388744176,0.0306399926744851,0.03797679105493,255.527028494293,0.950227746011027,11,599.521000000008,"x4","p2(x1)","troot(x3)",1,1,1
"604_fri_c4_500_10",500,11,"S2",7,0.969509234500775,0.0350248146512835,0.0443552852588293,480.031178868209,0.939372369580902,14,794.633999999991,"x2","sin_deg(sin_deg(x1*p3(x2)))","sin_deg(x1*p3(x2))*x1",1,1,1
"605_fri_c2_250_25",250,26,"S2",7,0.983096134926786,0.0437238115019205,0.0550804421998775,173.466028022204,0.952047571937651,12,621.525000000023,"sin_deg(x2)*sin_deg(x1*x2)","p2(x1*x2)","x1*x2",1,1,1
"606_fri_c2_1000_10",1000,11,"S2",7,0.98258932877113,0.0286539171906616,0.0365989110321845,1158.58524409931,0.965394863837932,17,1367.88699999999,"p3(1+((cos_deg(x1)*x2)+(x2*troot(x2))))","cos_deg((x2*troot(x2))*x1)*x1","x3",1,1,1
"607_fri_c4_1000_50",1000,51,"S2",7,0.9846309712772,0.0212427125175504,0.0263590482843943,1144.9037290513,0.969046864336767,14,1458.40600000002,"p3(x2*troot(p3(x1)))","sigmoid(cos_deg(cos_deg(x2)))*sin_deg(p2(1+(x4*cos_deg(sin_deg(x2)))))","troot(p3(x1))",1,1,1
"608_fri_c3_1000_10",1000,11,"S2",7,0.970221676627596,0.0290671447983134,0.0383833420004574,1193.6310552993,0.94050466832984,17,1429.253,"sin_deg(x2)","x2*troot(x2)","p2(x5)",1,1,1
"609_fri_c0_1000_5",1000,6,"S2",7,0.930434095934941,0.0511327196120901,0.0684416181267823,948.048377096257,0.863345042992349,9,1670.606,"x2","x1*x1","cos_deg(x2)",1,1,1
"611_fri_c3_100_5",100,6,"S2",7,0.68191189177473,0.141761871969454,0.174695118390394,26.9869994757171,0.324682258024077,6,409.146999999997,"x5*x3","x3","x3",0.991733441691287,0.694373554358227,0.643860600108415
"612_fri_c1_1000_5",1000,6,"S2",7,0.876066438609033,0.0754407487532163,0.0972441785988635,581.666305330122,0.764323917693407,9,596.301999999996,"x3","x2","x4",1,1,1
"613_fri_c3_250_5",250,6,"S2",7,0.865823463358535,0.0708261379522883,0.0919520329127855,128.569100718016,0.731807220707675,9,922.157999999996,"x4","p3(x2)","x2*x3",0.999999999986227,0.999996342820201,0.999545701023131
"615_fri_c4_250_10",250,11,"S2",7,0.808372965829935,0.0818196558758278,0.104021532430235,142.392840076153,0.648472840467305,10,720.464999999997,"x2","sin_deg(x2)","p3(x5)",1,1,0.988601237226053
"616_fri_c4_500_50",500,51,"S2",7,0.977684804933105,0.031187872118858,0.039987756574669,517.356390003538,0.955423930895353,15,1091.36199999999,"p2(1+(cos_deg(x3)*x2))","cos_deg(x2*x1)","cos_deg(cos_deg(x3))",1,1,1
"617_fri_c3_500_5",500,6,"S2",7,0.688023008643482,0.0830611302444425,0.103825535527272,229.796019373361,0.47256001429684,8,994.186000000016,"x2*x2","p2(x2*x2)","x5*x2",0.999999999999994,0.999999999896353,0.999999940519049
