"Experiment","Run","Number","Feature","Margs"
"P2",1,"Feature1","x4",1
"P2",1,"Feature2","x4*troot(x4)",0.999999999999884
"P2",1,"Feature3","x10*x4",0.999999206718868
"P2",1,"Feature4","x2",0.187008510051023
"P2",1,"Feature5","x7",0.17906565756756
"P2",1,"Feature6","p3(x4)",0.00214482481910202
"P3",1,"Feature1","x4",1
"P3",1,"Feature2","x4*p0(x4)",0.999999999999994
"P3",1,"Feature3","x4*x6",0.773557350518171
"P3",1,"Feature4","p3(x4)",0.418875388498826
"P3",1,"Feature5","x10*x4",0.382527414416156
"P3",1,"Feature6","x6",0.231177690651868
"P3",1,"Feature7","troot(x4)",0.00950343603846386
"P3",1,"Feature8","p3(x6)",0.00250588273124351
"P4",1,"Feature1","x4*x3",0.99999582739552
"P4",1,"Feature2","troot(x4*x4)",0.999995483031663
"P4",1,"Feature3","x4",0.155637368217093
"P6",1,"Feature1","troot(x4*x4)",0.999999999997498
"P6",1,"Feature2","x4*x6",0.965558774534459
"P6",1,"Feature3","x4",0.947589231912853
"P6",1,"Feature4","x3*(x9*x4)",0.034487220941372
"P6",1,"Feature5","x4*x4",0.0230247543270548
"P6",1,"Feature6","x1",0.00165868698868398
"P6",1,"Feature7","sin_deg(x2)",0.0011753922361602
