"Data","n","p","Experiment","Run","Correlation","MAE","RMSE","LMP","R2","Count_P","Time","First","Second","Third","FirstM","SecondM","ThirdM"
"586_fri_c3_1000_25",1000,26,"S2",6,0.965389121612021,0.0226190424737485,0.0434734879367275,1432.72532620291,0.928999894721104,17,1319.816,"x1","cos_deg(sin_deg(x1*x2))","x3",1,1,1
"588_fri_c4_1000_100",1000,101,"S2",6,0.926542621604059,0.0416784913516185,0.0605928751573468,980.738367681859,0.854956780249931,14,1861.715,"x2","p3(x1)","sin_deg(p3(x1))",1,1,1
"589_fri_c2_1000_25",1000,26,"S2",6,0.987233958195148,0.0254643314468985,0.031297238889913,1367.5916547417,0.974245749300681,19,1277.312,"x2*x1","cos_deg(x3)","x5",1,1,1
"590_fri_c0_1000_50",1000,51,"S2",6,0.979015538682996,0.0321739160304384,0.0389814626431205,1154.71154022296,0.957890462232775,10,1132.055,"p2(x1)","x4","sin_deg(p2(x1)*(x2*p2(x1)))",1,1,1
"591_fri_c1_100_10",100,11,"S2",6,0.819338099074194,0.114678823286008,0.139520048865652,35.9014166263949,0.670894395614843,6,301.297999999999,"x2","sin_deg(x2)","p3(x2)",0.999999974681023,0.999998101076314,0.999435715603605
"592_fri_c4_1000_25",1000,26,"S2",6,0.976908600991496,0.0265472888303742,0.0350731475384869,1223.84339124983,0.954036309127405,17,1328.524,"troot(x1)","(x2*(x1*x2))*sin_deg(x1)","x4",1,1,1
"593_fri_c1_1000_10",1000,11,"S2",6,0.887421112999732,0.0661685203805575,0.094011611344634,739.078660011823,0.776411592309298,11,1053.174,"p3(x1)","cos_deg(troot(p2(x1)))","p2(x1)",1,1,1
"594_fri_c2_100_5",100,6,"S2",6,0.690855703351879,0.131540438427097,0.168574938687179,14.6355824895523,0.395695423953254,8,389.66,"troot(x1)","x4","x5",0.995348233096681,0.969545284841816,0.933912849408372
"595_fri_c0_1000_10",1000,11,"S2",6,0.931490801337126,0.0529393488800877,0.0658505006638208,871.987854956035,0.866302349110075,13,1212.436,"x4","cos_deg(x1)","x1*(x2*x2)",1,1,1
"596_fri_c2_250_5",250,6,"S2",6,0.730868075918716,0.123203191243684,0.155923442734104,66.511311489471,0.514018281478365,9,596.950999999999,"p3(x2)","p3(p3(x2))","x2",1,0.999047224799324,0.849722473875259
"597_fri_c2_500_5",500,6,"S2",6,0.708430648828707,0.1336096003875,0.159996545808781,212.492948988162,0.490354269955499,9,968.766,"p3(x2)","x3","p3(x3)",1,0.996787941662035,0.875974699081824
"598_fri_c0_1000_25",1000,26,"S2",6,0.981368600839053,0.0316394666943346,0.0398158089044184,1234.25083899713,0.962680371981419,12,966.053000000002,"x2*x2","p2(x1)","sin_deg(x5)",1,1,1
"599_fri_c2_1000_5",1000,6,"S2",6,0.638047416077712,0.143597756223134,0.169114950330832,218.99447044781,0.406898065667365,9,1305.305,"x5","x3","troot(x2)",0.999999999999993,0.999337933366479,0.809642472846166
"601_fri_c1_250_5",250,6,"S2",6,0.771858866117495,0.100491459612245,0.141677723000335,95.0709164673421,0.580971524109711,9,535.243000000002,"p3(x1)","x1","troot(x2)",0.999999999999999,0.99999999987486,0.999999995220009
"602_fri_c3_250_10",250,11,"S2",6,0.731348177006816,0.10610433474098,0.152820309171642,129.151994628307,0.0563770983377504,10,459.395,"p3(x1)","sin_deg(x1)","p3(x5)",0.999999999996888,0.99999999998907,0.999999992815918
"603_fri_c0_250_50",250,51,"S2",6,0.944146445867192,0.0485578548830255,0.0592926242907645,203.396979991576,0.8878070947522,9,493.745999999999,"sin_deg(x4)","x2","p2(1+x5)",1,1,1
"604_fri_c4_500_10",500,11,"S2",6,0.721876181313975,0.100941448304436,0.119943685788874,223.017820854893,0.513791666290343,6,412.454000000002,"x4","x5*p2(x2)","x1",1,1,0.993125899431792
"605_fri_c2_250_25",250,26,"S2",6,0.960898564432467,0.0463883512354862,0.0562232837128446,165.2586236517,0.923166218138541,14,507.07,"x1*x2","x2","(x1*x2)*troot(x1*x2)",1,1,1
