"Experiment","Run","F1","F2","F3","F4","Count_FP","Correlation","Correlation_FP","MAE","LMP","R2","Count_P","Time","First","Second","Third","FirstM","SecondM","ThirdM"
"P6",26,FALSE,TRUE,FALSE,FALSE,2,0.733983182178753,0.600974949539788,0.0429869021245623,-101.110142936484,0.999737285804427,3,395.632,"troot((x4*x4)*x9)","x4*x2","x4",1,0.8183536015219,0.194861755002276
