"Experiment","Run","Correlation","MAE","LMP","R2","Count_P","Time","First","Second","Third","FirstM","SecondM","ThirdM"
"P1",13,0.869040250372515,3.1848316303032,-978.610396963473,0.728372485346396,21,970.846000000001,"x11*x6","x9*sigmoid(x13)","x8",1,0.999999999999898,0.999999792211309
"P2",13,0.833429212656291,3.45495033258964,-971.551242360776,0.578367975326073,16,972.404000000002,"x6*x6","x9*x6","exp_dbl(x13)*x1",1,1,0.999999999998051
"P3",13,0.851401661126885,3.32227936779551,-976.734734255957,0.658894989673467,22,1145.02899999999,"x11","x6*x9","x6",1,1,0.999999999999999
"P4",13,0.865013554705539,3.22039741069691,-985.915469376638,0.725538569565912,14,922.051000000007,"x9*exp_dbl(x13)","p3(x6*(x11*x5))*x6","p3(x6)",1,1,1
"P5",13,0.834772892147492,3.52725742745295,-962.983894520628,0.562548234201199,20,962.184999999998,"x11","x1*sigmoid(x13)","x10*x6",1,1,0.999999999999999
"P6",13,0.814305079495274,3.66198503596345,-966.83714937332,0.44060232888252,15,890.638999999996,"troot(x6)*x10","x10","x6",1,1,1
