"Experiment","Run","Number","Feature","Margs"
"P3",40,"Feature1","troot(x4)*x4",1
"P3",40,"Feature2","x4",1
"P3",40,"Feature3","x7*(troot(x4)*x4)",1
"P3",40,"Feature4","troot(x4)",1
"P3",40,"Feature5","x7",0.999999999931256
"P3",40,"Feature6","troot(troot(x4))*troot(x4)",0.999999986454263
"P3",40,"Feature7","troot(x4)*((x4*x8)*x4)",0.999999986454263
"P3",40,"Feature8","x4*x4",0.999999986454263
"P3",40,"Feature9","x10*x4",0.999999986454263
"P3",40,"Feature10","x9",0.992277543424672
"P4",40,"Feature1","troot(x4*x4)",0.999999996268758
"P4",40,"Feature2","x7*troot(x4*x4)",0.999999898424823
"P4",40,"Feature3","troot(x4*x4)*x9",0.999999898424823
"P4",40,"Feature4","p3(x5)",0.999999898424151
"P4",40,"Feature5","x8",0.758641014861095
"P4",40,"Feature6","x3",0.116314428532085
"P4",40,"Feature7","x7",0.0973730038817314
"P4",40,"Feature8","x7*x7",0.00627372295711623
"P5",40,"Feature1","troot((x4*x4)*x6)",1
"P5",40,"Feature2","troot(x4*x4)",0.999999987552917
"P5",40,"Feature3","x6",0.135910385721093
"P6",40,"Feature1","troot(x4*x4)",1
"P6",40,"Feature2","x6*troot(x4*x4)",1
"P6",40,"Feature3","x5",0.330707889557704
"P6",40,"Feature4","x7",0.114688479729485
"P6",40,"Feature5","x4",0.0471550565464271
