"Experiment","Run","Number","Feature","Margs"
"P5",25,"Feature1","troot((x6*x4)*(x6*x4))",0.999999993895756
"P5",25,"Feature2","x6",0.999948495838345
"P5",25,"Feature3","x4",0.959672437055903
"P5",25,"Feature4","x6*x4",0.957669698923693
"P5",25,"Feature5","x4*x9",0.957664266718449
"P5",25,"Feature6","x9*troot((x6*x4)*(x6*x4))",0.957664266718449
"P5",25,"Feature7","x9",0.956844628309195
"P5",25,"Feature8","x5",0.93209759613638
"P5",25,"Feature9","x7",0.172549683636426
"P5",25,"Feature10","x2",0.0807431582068633
"P5",25,"Feature11","x6*troot((x6*x4)*(x6*x4))",0.042335727177307
"P5",25,"Feature12","troot(x7)",0.00110325194013141
"P1",25,"Feature1","troot(x6*(x4*x4))",1
"P1",25,"Feature2","x4",0.950935821968806
"P1",25,"Feature3","x6*x4",0.941716059186493
"P1",25,"Feature4","x6",0.167956770093282
"P1",25,"Feature5","x10",0.140134512896291
"P1",25,"Feature6","troot(x4*x4)",0.0526939575266425
"P1",25,"Feature7","x4*troot(x6)",0.00559445697487195
"P2",25,"Feature1","x5",0.60927424587454
"P2",25,"Feature2","x4",0.573913724903154
"P2",25,"Feature3","troot(x4*sin_deg(x6))*troot(x4)",0.534220306969428
"P2",25,"Feature4","x2*x4",0.534220306969428
"P2",25,"Feature5","troot((x6*x4)+(x4+(x4*(x6*x4))))",0.453317902099785
"P2",25,"Feature6","x6*x4",0.453317902099785
"P2",25,"Feature7","x6",0.0916054123565612
"P2",25,"Feature8","troot(x4*x6)*troot(x4*x6)",0.012461790930784
"P2",25,"Feature9","troot(x4)*troot(x4)",0.012461790930784
"P2",25,"Feature10","x3",0.00518387745890238
"P2",25,"Feature11","exp_dbl(x4)",0.00111267144080801
"P3",25,"Feature1","troot(x4*x4)",1
"P3",25,"Feature2","x6*troot(x4*x4)",1
"P3",25,"Feature3","x5",0.278986310067402
"P3",25,"Feature4","x3",0.100153381962901
"P3",25,"Feature5","x6",0.091873954035266
"P3",25,"Feature6","x7",0.0852481379999988
"P3",25,"Feature7","x2",0.0716647356939672
"P3",25,"Feature8","x4",0.0350351393619751
"P4",25,"Feature1","x4*x2",0.999999999999294
"P4",25,"Feature2","troot(x6*x4)*troot(x4)",0.999999999999294
"P4",25,"Feature3","x5",0.359866946270532
"P4",25,"Feature4","troot(x4)",0.0235043581159142
"P6",25,"Feature1","troot(x4*x4)*x6",1
"P6",25,"Feature2","troot(x4*x4)",1
"P6",25,"Feature3","x9",0.627672732213128
"P6",25,"Feature4","x5",0.489393585868746
"P6",25,"Feature5","x1",0.0988620141729276
"P6",25,"Feature6","x4",0.0847985783531782
"P6",25,"Feature7","sigmoid(x5)",0.00757561228015043
"P6",25,"Feature8","exp_dbl(x6)",0.00109956971949009
