"Data","n","p","Experiment","Run","Correlation","MAE","RMSE","LMP","R2","Count_P","Time","First","Second","Third","FirstM","SecondM","ThirdM"
"586_fri_c3_1000_25",1000,26,"S2",7,0.989067307882775,0.0198663923246405,0.0247254855868165,1405.53626022746,0.978006588266203,20,1454.823,"((x2*x2)*x1)*(sin_deg(x2)*x1)","(x2*x2)*x1","sin_deg(x2)*x1",1,1,1
"588_fri_c4_1000_100",1000,101,"S2",7,0.978651885942345,0.0239336604237903,0.0311349273165236,1172.84070926014,0.956307347060929,14,1700.844,"sin_deg(p2(x3))","p2(x1)","x2*p2(1+p2(x1))",1,1,1
"589_fri_c2_1000_25",1000,26,"S2",7,0.969997449015374,0.0267463894293333,0.0468707521085166,1154.69237853465,0.939115296204434,17,1519.584,"p3(x2)","p2(((x2*cos_deg(x1))*cos_deg(x1))*x1)","((x2*cos_deg(x1))*cos_deg(x1))*x1",1,1,1
"590_fri_c0_1000_50",1000,51,"S2",7,0.956091911205474,0.0433829705565253,0.0549769995937459,914.85072724519,0.913184430019551,12,1127.416,"x2*cos_deg(x2)","cos_deg(1+x3)","cos_deg(cos_deg(x2))*x1",1,1,1
"591_fri_c1_100_10",100,11,"S2",7,0.845886246329896,0.122778935007241,0.141482445675575,17.6960300922345,0.614690704584817,8,394.416999999999,"x1","x4","sin_deg(x1)",0.99999999999763,0.970403839501284,0.955190915571472
"592_fri_c4_1000_25",1000,26,"S2",7,0.888223589452189,0.0598615283205431,0.0763839943257846,668.842803205231,0.785301121689235,13,973.244000000001,"p3(x1)","cos_deg(x1)","x5",1,1,1
"593_fri_c1_1000_10",1000,11,"S2",7,0.963743343889332,0.0391681919342168,0.0505389856878648,879.18171847064,0.928421928062433,15,1117.816,"p2(x2)","x2","p3(x2)",1,1,1
"594_fri_c2_100_5",100,6,"S2",7,0.511382320149128,0.182289229892915,0.209100172663272,17.4407146188076,0.211679293200777,7,380.360000000001,"troot(x4)","x1","x4",0.766228960073467,0.703962604656446,0.663010975549279
"595_fri_c0_1000_10",1000,11,"S2",7,0.976118446337603,0.0330067369109853,0.0409628224444543,1176.15082911293,0.952695671959179,11,1462.013,"troot(x3)*troot(x3)","sin_deg(x2*x2)","x5",1,1,1
"596_fri_c2_250_5",250,6,"S2",7,0.855859545236368,0.106102517501146,0.134487692564948,74.4389464991859,0.723700959135047,8,508.464,"x4","sin_deg(x2)","p3(x2)",0.999999999985728,0.999992012427192,0.999991102669268
"597_fri_c2_500_5",500,6,"S2",7,0.784774114913737,0.109240164333106,0.136230971803459,183.909879219108,0.613788930504781,9,867.031999999999,"sin_deg(x2)","x5","p2(x3)",1,0.999999999371555,0.99999999850785
"598_fri_c0_1000_25",1000,26,"S2",7,0.980437088348936,0.0315064102463814,0.0393983618692946,1189.32857574095,0.960340429175253,10,958.994999999999,"x1","x2*(x1*x1)","x4",1,1,1
"599_fri_c2_1000_5",1000,6,"S2",7,0.835915419932911,0.0932294554287219,0.122720972670153,538.965727666104,0.695542891807488,9,1330.453,"p3(x2)","x3","x4",1,1,1
"601_fri_c1_250_5",250,6,"S2",7,0.887336369671259,0.0757025914894675,0.0961294684688799,103.921128867954,0.781332166136813,9,558.467000000001,"sin_deg(x2)","troot(sin_deg(x2))","x5",1,0.998948993596569,0.833292310731161
"602_fri_c3_250_10",250,11,"S2",7,0.924124878744135,0.056873422343007,0.0761532516627093,179.256142046333,0.844794172133442,12,456.993999999999,"x1","p3(x1)","sin_deg(x1)",0.999999999999998,0.999999999999866,0.999999999985138
"603_fri_c0_250_50",250,51,"S2",7,0.976295388744176,0.0306399926744851,0.03797679105493,255.527028494293,0.950227746011027,11,514.048999999999,"x4","p2(x1)","troot(x3)",1,1,1
"604_fri_c4_500_10",500,11,"S2",7,0.969509234500775,0.0350248146512835,0.0443552852588293,480.031178868209,0.939372369580902,14,703.370999999999,"x2","sin_deg(sin_deg(x1*p3(x2)))","sin_deg(x1*p3(x2))*x1",1,1,1
"605_fri_c2_250_25",250,26,"S2",7,0.983096134926786,0.0437238115019205,0.0550804421998775,173.466028022204,0.952047571937651,12,521.704999999998,"sin_deg(x2)*sin_deg(x1*x2)","p2(x1*x2)","x1*x2",1,1,1
"606_fri_c2_1000_10",1000,11,"S2",7,0.98258932877113,0.0286539171906616,0.0365989110321845,1158.58524409931,0.965394863837932,17,1169.865,"p3(1+((cos_deg(x1)*x2)+(x2*troot(x2))))","cos_deg((x2*troot(x2))*x1)*x1","x3",1,1,1
"607_fri_c4_1000_50",1000,51,"S2",7,0.9846309712772,0.0212427125175504,0.0263590482843943,1144.9037290513,0.969046864336767,14,1215.214,"p3(x2*troot(p3(x1)))","sigmoid(cos_deg(cos_deg(x2)))*sin_deg(p2(1+(x4*cos_deg(sin_deg(x2)))))","troot(p3(x1))",1,1,1
"608_fri_c3_1000_10",1000,11,"S2",7,0.970221676627596,0.0290671447983134,0.0383833420004574,1193.6310552993,0.94050466832984,17,1321.498,"sin_deg(x2)","x2*troot(x2)","p2(x5)",1,1,1
"609_fri_c0_1000_5",1000,6,"S2",7,0.930434095934941,0.0511327196120901,0.0684416181267823,948.048377096257,0.863345042992349,9,1472.835,"x2","x1*x1","cos_deg(x2)",1,1,1
"611_fri_c3_100_5",100,6,"S2",7,0.68191189177473,0.141761871969454,0.174695118390394,26.9869994757171,0.324682258024077,6,341.777000000002,"x5*x3","x3","x3",0.991733441691287,0.694373554358227,0.643860600108415
"612_fri_c1_1000_5",1000,6,"S2",7,0.876066438609033,0.0754407487532163,0.0972441785988635,581.666305330122,0.764323917693407,9,541.869999999999,"x3","x2","x4",1,1,1
"613_fri_c3_250_5",250,6,"S2",7,0.865823463358535,0.0708261379522883,0.0919520329127855,128.569100718016,0.731807220707675,9,606.289000000001,"x4","p3(x2)","x2*x3",0.999999999986227,0.999996342820201,0.999545701023131
"615_fri_c4_250_10",250,11,"S2",7,0.808372965829935,0.0818196558758278,0.104021532430235,142.392840076153,0.648472840467305,10,488.775000000001,"x2","sin_deg(x2)","p3(x5)",1,1,0.988601237226053
