"Experiment","Run","Correlation","MAE","RMSE","Time","FirstFeature","SecondFeature","ThirdFeature","FourthFeature","FifthFeature"
"S1",3,0.740327810739353,1.5638070978051,2.16637883494963,0.295,"x6*x2","x4","x5","x8","x9"
"S2",3,0.7422281480749,1.55152265393484,2.1599884773137,0.418,"sin_deg(x6)","x4","x5","x6","x8"
