"Experiment","Run","Correlation","MAE","RMSE","Time","FirstFeature","SecondFeature","ThirdFeature","FourthFeature","FifthFeature"
"P2",25,0.769185845110914,1.4859313134827,2.06129362054041,3018.32999999999,"x4","x8","x9","x7","x6*x5"
"P2",26,0.775358418241514,1.47540831831424,2.03666887463894,3102.99000000002,"x4","x5","x8","x6","x9"
"P2",27,0.774161413968357,1.4775822061805,2.04230827560542,2988.91,"x4","x5","x8","exp_dbl(x5)","x6"
"P2",28,0.771965656667488,1.47648011583532,2.05039631432536,2963.66999999998,"x5","x8","x9","x4","x5*x4"
"P2",29,0.776260965359589,1.46980274071782,2.03353235937113,2932.81,"x4","x6","x8","x9","x3"
"P2",30,0.774803027469795,1.47268311429978,2.03884664753294,2910.10999999999,"x8","x9","x4","x5","x7"
"P3",1,0.772606506347602,1.48368031236608,2.04840373496149,2849.16999999998,"x4","x9","x8","x5","troot(x3)"
"P3",2,0.766114584574558,1.49901150256642,2.07194826390996,2843.16999999998,"x4","x5","x6","x8","x9"
"P3",3,0.773007996726765,1.48576959103351,2.0459594293929,2841.01999999999,"p0(x5)*x5","x4*p0(x5)","x3","x6","x9"
"P3",4,0.769865115737622,1.48806672830119,2.05830768998421,2840.33000000002,"x8","x4","x9","exp_dbl(x5)*x4","p0(x7)"
"P3",5,0.770936579844897,1.49446461394979,2.05401269747663,2798.19,"x6","x7","x9","p0(x5)*x4","x8*p0(x5)"
"P3",6,0.773407322955481,1.48207699350839,2.04461616513593,2784.29000000001,"x5","x6","x8","x9","x3"
"P3",7,0.768898698059918,1.49486755417031,2.06120219716737,2891.10000000001,"troot(x5)*x4","troot(x3)","x5*x7","x6","sin(x5)"
"P3",8,0.773879352312468,1.48113812215254,2.0429372999308,2836.64999999999,"x4","x4*troot(x5)","x5","x7","x6*x1"
"P3",9,0.767974071158719,1.4923089250058,2.06535524601579,2796.38999999998,"x4","x6","x8","x9","troot(x7)"
"P3",10,0.770685177516118,1.49056669238527,2.05504175713189,2770.64000000001,"x4","x8","x9","exp_dbl(x3)","troot(x7)"
"P3",11,0.771102641314363,1.47416423174687,2.05236761383611,2730.92000000001,"x9","x6","x8","x4","x5"
"P3",12,0.766391572219764,1.49998093159976,2.07036667915332,2874.26999999999,"troot(x4*x7)","exp_dbl(x5)","x6","p3(p0(x7)*x5)","x8"
"P3",13,0.775068030797377,1.47720405474577,2.03806449718768,2858.79999999999,"x6","x9","x5","x7*x5","x8"
"P3",14,0.774401839429747,1.47598822855806,2.04017814609391,2893.08000000002,"x4","x5","x6","x8","x9"
"P3",15,0.765026249247537,1.50032363136375,2.07653030320693,2843.22,"x4","x6","x8","x9","exp_dbl(x5)"
"P3",16,0.77206095434435,1.48946591527599,2.04978964211849,2822.79000000001,"x8","x9","x5","x4","p0(x5)*x4"
"P3",17,0.771965026100499,1.48591567704247,2.04985424627807,2757.31,"x4","x6","x8","x9","x7"
"P3",18,0.773783733674764,1.4782872394602,2.04270319667447,2762.52000000002,"x5*exp_dbl(x4)","x7*x4","x3","x5","x6"
"P3",19,0.768875620236677,1.49390135830138,2.06148581648455,2899.89000000001,"x5","x8","x9","exp_dbl(x5)","x6"
"P3",20,0.76788779977489,1.49674159997237,2.06637451232738,2876.84,"x5","x9","x7","x4","exp_dbl(x3)"
"P3",21,0.771115232605705,1.48832118307466,2.05288265623177,2849.89999999999,"x4","x5","x6","x7","x8"
"P3",22,0.762177374025137,1.50257410471839,2.08666110027834,2800.42999999999,"x3","x5","x7","x8","x9"
"P3",23,0.768956929753006,1.49352970473509,2.06159995412675,2906.11000000002,"x4","x8","x9","x5","sin(exp_dbl(x5))"
"P3",24,0.775286316412812,1.47673045258311,2.03778021938188,2835.5,"x6","x7","x8","x9","x4"
"P3",25,0.771453462657283,1.48708071178095,2.05214822767096,2829.72,"x6","x9","x4","x5","x8"
"P3",26,0.771633735745567,1.48979952490833,2.05129054364474,2802.19999999998,"x6","x8","x9","x5","x3"
"P3",27,0.769066619028876,1.48148801553337,2.06099442645334,2868.57999999999,"x5","x8","x9","(x5*x4)*x5","x5*x9"
"P3",28,0.767737480727926,1.4951118989747,2.06657280423405,2815,"x4","x8","x9","troot(x7)","x6"
"P3",29,0.772761369440764,1.48175545887532,2.04737964873827,2760.44,"x4","x6","x4*troot(x5)","x8","x9"
"P3",30,0.761453887001511,1.50080499173892,2.09035472569005,2763.33000000002,"x9","x5","x8","x5*x5","x4"
"P4",1,0.771712837742711,1.48243018777455,2.05106092805594,3077.70999999999,"x4","x5","x6","x7","x8"
"P4",2,0.778985758816294,1.46195913803914,2.02379955199114,2981.05000000002,"x4","x5","x7","x8","x9"
"P4",3,0.77062487769662,1.4878548174276,2.05570517282098,2990.03000000003,"x8","x9","x5","x4","x6"
"P4",4,0.777434803389579,1.47102058797395,2.02886549788543,2837.59999999998,"x3","x4","x5","x8","x9"
"P4",5,0.771775279891951,1.48718856048357,2.05105876024228,2967.56,"x4","x5","x8","x3","sin(x3)"
"P4",6,0.773541175379457,1.47846499196967,2.04404633434632,2937.78999999998,"x4","x8","x6","troot(x7)","exp_dbl(x5)"
"P4",7,0.770954942574597,1.48794772019732,2.05396579950221,2839.27000000002,"x4","x5","x8","x4*troot(x5)","x9"
"P4",8,0.773082581196584,1.48117261829265,2.04605069380834,2878.06999999995,"x3","x4","x6","x8","x9"
"P4",9,0.772518366678622,1.48411228423982,2.04829404189529,2871.44,"x9","exp_dbl(x3)","x6","x8","x4"
"P4",10,0.766457012199467,1.49957121133116,2.07148615792881,2959.52999999997,"x8","x4","x9","x5*x5","x6*sin(x3)"
"P4",11,0.769945143750091,1.48659934869359,2.0567031953501,2989.29999999999,"x4","x5","x7","x8","x9"
"P4",12,0.775158925239833,1.47958960518147,2.03785578873087,2958.20999999996,"x6","x9","x8","x4","x5"
"P4",13,0.775204012109007,1.48061887055202,2.03768574509839,3043.83000000002,"x5","x6","x8","x9","x4"
"P4",14,0.770072757622732,1.48338980217552,2.05685563407235,2889.56,"x8","x9","x5","x6","x7"
"P4",15,0.771610041176873,1.49045069026802,2.05170888695679,2873.25,"x5","x8","x9","x7","x4"
"P4",16,0.77511271063928,1.47215102861859,2.0378464537553,2915.20000000001,"x3","x4","x6","x5","x8"
"P4",17,0.773905627327969,1.4817001378504,2.04253421495811,2836.19,"x6","x8","x4","x9","x5*x3"
"P4",18,0.776846426243684,1.47662448026216,2.03096308329344,2910.90999999997,"exp_dbl(x5)","x4","x5","x9","x5*x4"
"P4",19,0.772076707596445,1.48692132794185,2.049429095354,2836.39000000001,"exp_dbl(x5)","x9","x7","(x4*exp_dbl(x5))*exp_dbl(x5)","sin(exp_dbl(x5))*(x6*x1)"
"P4",20,0.765778554711211,1.49773945239651,2.07379486962289,2880.91000000003,"x7","exp_dbl(x4)","x9","x6","p0(x6)"
"P4",21,0.764077502267058,1.49685138627439,2.07966654237708,2836.47000000003,"x4","x8","x3","p3(x4)","p0(x7)*x5"
"P4",22,0.778863678126619,1.46768491606701,2.02373251443574,2992.96000000002,"x4","x5","x8","x9","troot(x7)"
"P4",23,0.774037817986708,1.48041406819368,2.04167983798094,2975.29999999999,"x4","x5","x8","x9","exp_dbl(x5)"
"P4",24,0.770381307779289,1.48731903427106,2.05544070903707,2863.92999999999,"x8","x4","x9","x5*x4","troot(x7)"
"P4",25,0.772502692104356,1.48265106572068,2.04862326510247,2843.56,"x4","x5","x9","troot(x3)","exp_dbl(troot(troot(x7)*x7))"
"P4",26,0.763086823262194,1.50680593231975,2.08313861166011,2994.61000000004,"x5","x8","x9","exp_dbl(x5)","x7"
"P4",27,0.767482303244745,1.49280423567452,2.06636893435425,2924.31,"x5","x7*p0(x5)","x8","x6","x8*x5"
"P4",28,0.763946979245723,1.49250356302994,2.08113187257146,2885.35000000003,"x4","x6","x7*x1","p3(exp_dbl(x5))","exp_dbl(x5)*x7"
"P4",29,0.763178983951381,1.49735464472605,2.08238603949646,2984.22000000003,"x8","x9","x6","x6*x5","exp_dbl(troot(x4))"
"P4",30,0.772987171356511,1.48714292231009,2.04637021123639,2893.44999999995,"x9","x5","x8","x7","p0(x5)*x4"
"P5",1,0.771352450528471,1.48613796846796,2.05291428458009,2748.13999999996,"x4","x5","x8","x9","x5*x4"
"P5",2,0.773462072171748,1.48133956195909,2.04487217573446,2850.5,"x4","x6","x7","x8","x9"
"P5",3,0.772192095826513,1.48892769714982,2.04942470412421,2806.60000000003,"x5","x8","x9","x4","x6"
"P5",4,0.762239421542849,1.50829832199436,2.08745357262712,2724.94,"x4","x9","x3","x6*x3","x8"
"P5",5,0.771839477700327,1.48637155871199,2.05039611259182,2872.21999999997,"x4","x9","x6","p0(x7)*x8","p3(sin(x5))"
"P5",6,0.77356900964604,1.48042897837747,2.04337391724177,2910.04999999999,"x5","x4*sigmoid(1+x4)","p0(x7)","x5*x5","x3*x7"
"P5",7,0.75940702884299,1.50492654763751,2.09805101969009,3000.69,"x4","x8","x9","x6","x3"
"P5",8,0.77334449545954,1.48174455711765,2.04483330789349,2817.21999999997,"exp_dbl(x5)","x4","x6","x8","x9"
"P5",9,0.762280189250514,1.50535326262897,2.08659949238364,2833.19999999995,"troot(x3)","sin(1+x4)","x8","x9","x5*troot(x3)"
"P5",10,0.769608616332384,1.4950869571346,2.05913520372289,2832.83999999997,"x6","x8","x5","x9","x4"
"P5",11,0.771708006296748,1.48724114283354,2.0506791246158,2791.81,"x4","x8","x9","x6","exp_dbl(troot(x5*x4))"
"P5",12,0.763563998765939,1.50172783334609,2.08181060754476,2840.20000000001,"x8","x4","x7","x9","x3"
"P5",13,0.770683816308894,1.48725246977175,2.05552269744581,2875.01999999996,"x5","x8","x9","sin(x7)","exp_dbl(x4)"
"P5",14,0.775790954173433,1.47711912641525,2.0357083121196,2830.58000000002,"x4","x8","x9","troot(exp_dbl(x5))","exp_dbl(x5)"
"P5",15,0.76733534291303,1.49361738485573,2.06770582443728,2869.13999999996,"x8","x5","x6","x4","x9"
"P5",16,0.769169093111826,1.49111970211148,2.06054373424359,2828.66999999998,"x5","x6","x8","x9","x3"
"P5",17,0.764615492540567,1.50530639540861,2.07840312642303,2789.54999999999,"x3","x8","x5","x6","x9"
"P5",18,0.773395968631295,1.48818615532163,2.04487890271325,2939.73000000004,"x1","x7","troot(x3)","p3(1+x5)","troot(x5*x6)"
"P5",19,0.775660472108501,1.47136283793557,2.03595626331412,2911.15000000002,"x7","x5","x4","x8","x9"
"P5",20,0.773339897165688,1.47721487581002,2.04504685278801,2747.98000000004,"x8","x5","x9","exp_dbl(x5)","x4"
"P5",21,0.775493284508885,1.48082166017044,2.03691961383951,2741.91999999998,"x5","x9","x4","x3","x8"
"P5",22,0.773382310026121,1.48076858083508,2.04497843433905,2829.88999999996,"x4","x6","x9","exp_dbl(x5)","x7"
"P5",23,0.773578922365593,1.48182710495719,2.04365935051272,2858.91999999998,"x9","x5","x4","x5*x4","x6"
"P5",24,0.772950381722615,1.48495480883608,2.0467957202602,2879.57999999996,"x4*x5","x4","sin(troot(x7))","x8","x9"
"P5",25,0.775552732828334,1.47625418298736,2.03648192738692,2776.73999999999,"x4","x8","x9","x7","x5"
"P5",26,0.772795276409434,1.48635473124235,2.04641684681116,2882.24000000005,"x3","x4","x5","x9","x8"
"P5",27,0.773084877029468,1.48524964636924,2.04574329764042,2861.49000000005,"x4","x8","x9","x6","exp_dbl(x5)"
"P5",28,0.768799433741811,1.48714842339946,2.06208598336495,2811.22000000003,"x5*x4","x9*(x5*x4)","x4","x5","x4*x6"
"P5",29,0.776157806406722,1.47538209298397,2.03380288678208,2843.85999999999,"exp_dbl(x4)","x8","x9","troot(1+(x7+(exp_dbl(x6)+x3)))*exp_dbl(x5)","exp_dbl(exp_dbl(x4))"
"P5",30,0.775582550272315,1.47956189893512,2.03561987128601,2776.00999999995,"x6","x8","x9","x4","x5"
"P6",1,0.773082519775798,1.48280079567736,2.04587404211282,2989.46000000002,"x5","x6","x8","x9","x4"
"P6",2,0.775491225258998,1.47348741689174,2.03597878437207,3001.72000000003,"x4","x7","x6","x9","x4*sin(x5)"
"P6",3,0.764964078191552,1.48322442276908,2.07644480432613,2889.13,"x4","x5","x7","x8","x9"
"P6",4,0.774825365975254,1.47800842774034,2.0394432670423,2884.22999999998,"x4","x6","x8","x9","p3(sin(sin(x5)))"
"P6",5,0.772675476874225,1.48320123856679,2.04778916450209,2887.13,"x6","exp_dbl(x5)","x8","x5","x9"
"P6",6,0.76623116337251,1.49990877152486,2.07172031434664,2878.48999999999,"x6","x8","x9","x5","exp_dbl(x5)"
"P6",7,0.768930160417744,1.4935079666307,2.06144248229411,2829.98999999999,"x9","x4","x6","x2*x5","x5*(x2*x5)"
"P6",8,0.774705613342565,1.4802015063252,2.03966172839443,2888.44999999995,"x4","x8","x9","x5","x4*x5"
"P6",9,0.763076161499161,1.49676289012937,2.08356011564355,2793.31,"x8","x9","troot(x7)","x6","sin(x5)"
"P6",10,0.774777829368296,1.4756929509524,2.03925831305274,2883.22999999998,"x4","x5","x6","x9","x4*x5"
"P6",11,0.7688767422169,1.49154983945981,2.06125599617463,2958.52000000002,"x5","x8","x9","x4","x6"
"P6",12,0.776144435600211,1.47425543277408,2.03416860560342,2909.41999999998,"x4","x8","x9","(x5*x5)*x8","x9*(x5*x5)"
"P6",13,0.772758112140668,1.481773729151,2.04739067521845,2913.66000000003,"x5","x8","x9","x7","x4"
"P6",14,0.778035481577965,1.46388118847455,2.02700449203066,3002.45000000001,"x4","x5","exp_dbl(x5)","x8","x3"
"P6",15,0.771152925248696,1.48872837881402,2.05335506454224,2825.75,"x9","x4","x6","x8","x5"
"P6",16,0.772329605184049,1.48604922402157,2.04872468973616,2973.41999999998,"x8","x9","x5","x6","x4"
"P6",17,0.769044133332679,1.49123968367706,2.06127948932721,2903.89999999997,"x4","x5","x6","x8","x9"
"P6",18,0.77865390072672,1.468671376436,2.02377919240344,2896.45999999996,"x5","x6","x8","x9","exp_dbl(x4)"
"P6",19,0.767939522308846,1.50624496603053,2.06530461825854,2943.14000000001,"x4","x5","x6","x8","x9"
"P6",20,0.776566969140319,1.46961910827722,2.03320366442648,2940.37,"x3","x4","x6","x8","x9"
"P6",21,0.764089035556497,1.49788400386526,2.07936066391354,2827.94,"x4","x5","x6","x8","x9"
"P6",22,0.778753654778684,1.46274202204252,2.02462744100466,2949.09000000003,"exp_dbl(x5)","x5","x8","x7","x6"
"P6",23,0.776646652580312,1.46937701030145,2.03225311782006,2831.88999999996,"x4","x8","x9","troot(x4)","exp_dbl(x5)"
"P6",24,0.770655618343376,1.48751131819893,2.05439262833799,2949.97999999998,"exp_dbl(x6*x1)","x8","x9","x5","exp_dbl(x7)"
"P6",25,0.765018232942642,1.49213176130409,2.07648962932279,2967.72000000003,"x4","x5","x6","x7","x8"
"P6",26,0.770325005653351,1.49346794184555,2.05585052392807,2807.38999999996,"x4","x5","x8","x9","troot(x4*x7)"
"P6",27,0.773598902981894,1.47639264589444,2.04265352175583,2918.46999999997,"x4","x5","x6","x8","x9"
"P6",28,0.771028711430301,1.48249388065528,2.05327565400007,2978.96999999997,"x7","x8","x9","x5","x5*x7"
"P6",29,0.766517199665556,1.50017853482735,2.0708543215754,2893.69,"x4","x8","x9","troot(x7)","x5"
"P6",30,0.774049448686432,1.48074337194523,2.04213388505233,2905.63,"x9","x8","sin(x7)","x5","x4"
