"Experiment","Run","F1","F2","F3","F4","Count_FP","Correlation","Correlation_FP","MAE","Count_P","Time","FirstFeature","SecondFeature","ThirdFeature"
"S1",1,FALSE,FALSE,FALSE,FALSE,1,0.999999744201511,0.999999744201511,0.0577276176472908,1,199.828000000001,"x9*troot(x4*x4)","NA","NA"
"S2",1,TRUE,FALSE,FALSE,FALSE,0,1,NA,0.00459992849041877,1,350.417000000001,"troot(x4*(x4*x6))","NA","NA"
"S3",1,FALSE,FALSE,FALSE,FALSE,1,0.999999744201511,0.999999744201511,0.0578949622907363,1,463.427,"x9*troot(x4*x4)","NA","NA"
"S4",1,FALSE,FALSE,FALSE,FALSE,1,0.999999744201511,0.999999744201511,0.057877473276187,1,582.134999999998,"x9*troot(x4*x4)","NA","NA"
"S5",1,FALSE,FALSE,FALSE,FALSE,1,0.999999312170039,0.999999312170039,0.132299040717812,1,587.758999999998,"troot(x4*x4)","NA","NA"
"S6",1,FALSE,FALSE,FALSE,FALSE,2,0.994001745179827,0.994001745179827,0.060125207247739,2,552.540000000001,"x4","(x4*pm05(x4))*x9","NA"
"Randomforest","NA","NA","NA","NA","NA","NA","NA","NA",0.847173449698485,"NA","NA","NA","NA","NA"
