"Experiment","Run","F1","F2","F3","F4","Count_FP","Correlation","Correlation_FP","MAE","Count_P","Time","FirstFeature","SecondFeature","ThirdFeature"
"S2",10,FALSE,FALSE,FALSE,FALSE,2,0.99399639384576,0.99399639384576,0.0606133751342614,2,196.295,"sqroot(x6*x4)","x4","NA"
"S2",11,FALSE,FALSE,FALSE,FALSE,2,0.480915620559171,0.480915620559171,0.0808693698706041,2,221.194,"troot(x4*x4)","x8*x4","NA"
"S2",12,FALSE,FALSE,FALSE,TRUE,0,0.999998921420326,NA,0.018454639868822,1,191.833000000001,"troot(x4*(x4*x7))","NA","NA"
"S2",13,FALSE,FALSE,FALSE,FALSE,2,0.994020528242907,0.994020528242907,0.14126665358488,2,159.724,"x4","sqroot(x4)","NA"
"S2",14,FALSE,FALSE,FALSE,FALSE,2,0.99395111973139,0.99395111973139,0.0771949032988823,2,135.156,"sqroot(x4*x7)","x4","NA"
"S2",15,FALSE,FALSE,FALSE,FALSE,2,0.996429304930045,0.996429304930045,0.123933559312943,2,243.824000000001,"troot(x4*x4)","x4","NA"
"S2",16,FALSE,FALSE,FALSE,FALSE,2,0.994012867275466,0.994012867275466,0.0998391331366156,2,183.511,"sqroot(x9*x4)","x4","NA"
"S2",17,FALSE,FALSE,FALSE,FALSE,1,0.999999744201511,0.999999744201511,0.0643612391973113,1,227.625,"troot(x4*x4)*x9","NA","NA"
"S2",18,FALSE,FALSE,FALSE,FALSE,3,0.993633700372759,0.993633700372759,0.0889728590731043,3,193.643,"pm05(x4)*x4","x6*x4","x4"
"S2",19,FALSE,FALSE,FALSE,FALSE,2,0.994001745179827,0.994001745179827,0.0555627882840284,2,271.466,"x4","sqroot(x4)*x9","NA"
"S2",20,FALSE,FALSE,FALSE,FALSE,2,0.994001745179827,0.994001745179827,0.0602115694168129,2,156.737,"x4","x9*sqroot(x4)","NA"
"S2",21,FALSE,FALSE,FALSE,FALSE,2,0.99395111973139,0.99395111973139,5.31599982686284e+288,2,215.17,"sqroot(x4*x7)","x4","NA"
"S2",22,FALSE,FALSE,FALSE,FALSE,1,0.999999744201511,0.999999744201511,0.0643613409163404,1,206.637000000001,"troot(x4*x4)*x9","NA","NA"
"S2",23,FALSE,FALSE,FALSE,FALSE,1,0.999999744201511,0.999999744201511,0.0764185803074642,1,170.219000000001,"troot(x4*x4)*x9","NA","NA"
"S2",24,FALSE,FALSE,FALSE,FALSE,2,0.994012867275466,0.994012867275466,0.100493921008741,2,174.145999999999,"x4","sqroot(x4*x9)","NA"
"S2",25,FALSE,FALSE,FALSE,FALSE,2,0.994020528242907,0.994020528242907,0.140588961519794,2,129.934999999999,"x4","sqroot(x4)","NA"
"S2",26,FALSE,FALSE,FALSE,FALSE,4,0.994008647779937,0.994008647779937,0.0626873692662167,4,188.956999999999,"x4","sqroot(x6*x4)","sqroot(x4)"
"S2",27,FALSE,FALSE,FALSE,FALSE,3,0.994361332752848,0.994361332752848,0.0845064543682506,3,194.776,"x4","sqroot(x4*x7)","sqroot(x4)"
"S2",28,FALSE,FALSE,FALSE,FALSE,2,0.994020528242907,0.994020528242907,0.986174215566555,2,204.118,"sqroot(x4)","x4","NA"
"S2",29,FALSE,FALSE,TRUE,FALSE,2,0.988213997311372,0.982321100118239,0.0206189283817238,3,214.444000000001,"troot(x9*x4)*troot(x9*x4)","x4","troot(x9*x4)"
"S2",30,FALSE,FALSE,FALSE,FALSE,2,0.994012867275466,0.994012867275466,0.0998243993442726,2,200.235999999999,"sqroot(x9*x4)","x4","NA"
"S3",1,FALSE,FALSE,FALSE,FALSE,2,0.994001745179827,0.994001745179827,0.0555586172270421,2,182.648999999999,"x4","sqroot(x4)*x9","NA"
"S3",2,FALSE,FALSE,FALSE,FALSE,2,0.994001745179827,0.994001745179827,0.0555630943754431,2,160.489000000001,"x4","sqroot(x4)*x9","NA"
"S3",3,FALSE,FALSE,FALSE,FALSE,2,0.994001745179827,0.994001745179827,0.0602459273413157,2,97.5480000000007,"sqroot(x4)*x9","x4","NA"
"S3",4,FALSE,TRUE,FALSE,FALSE,0,0.999999647456682,NA,0.0608573962117855,1,107.345000000001,"troot((x4*x4)*x9)","NA","NA"
"S3",5,FALSE,FALSE,FALSE,FALSE,2,0.99399639384576,0.99399639384576,0.0598634322767265,2,123.155999999999,"x4","sqroot(x6*x4)","NA"
"S3",6,FALSE,FALSE,FALSE,FALSE,2,0.99395111973139,0.99395111973139,0.0772065316589662,2,112.031000000001,"x4","sqroot(x7*x4)","NA"
"S3",7,FALSE,FALSE,FALSE,FALSE,1,0.999999312170039,0.999999312170039,0.130109310748583,1,110.087,"troot(x4*x4)","NA","NA"
"S3",8,FALSE,FALSE,FALSE,FALSE,2,0.99395111973139,0.99395111973139,0.0771949837060102,2,104.594000000001,"sqroot(x4*x7)","x4","NA"
"S3",9,FALSE,FALSE,FALSE,FALSE,2,0.99395111973139,0.99395111973139,0.077096005870616,2,103.977000000001,"sqroot(x7*x4)","x4","NA"
"S3",10,FALSE,FALSE,FALSE,FALSE,4,0.99398591065737,0.99398591065737,0.0814594406113054,4,90.1319999999996,"x4","sqroot(x4*x7)","sqroot(x4)"
"S3",11,FALSE,FALSE,FALSE,FALSE,3,0.994395083051806,0.994395083051806,0.0557527681359666,3,95.5330000000013,"x4","x9*sqroot(x4)","sqroot(x4)"
"S3",12,FALSE,FALSE,FALSE,FALSE,2,0.994001745179827,0.994001745179827,0.0602381601534604,2,95.7870000000003,"x4","sqroot(x4)*x9","NA"
"S3",13,FALSE,FALSE,FALSE,FALSE,3,0.994378993453708,0.994378993453708,0.0573697989762518,3,93.3500000000004,"x4","sqroot(x4)*x9","sqroot(x4*x6)"
"S3",14,FALSE,FALSE,FALSE,FALSE,4,0.994011223381588,0.994011223381588,0.0555005690747795,4,95.8719999999994,"x4","x9*sqroot(x4)","sqroot(x4)"
"S3",15,FALSE,FALSE,FALSE,FALSE,2,0.99395111973139,0.99395111973139,0.077199358836857,2,97.9699999999993,"x4","sqroot(x7*x4)","NA"
"S3",16,FALSE,FALSE,FALSE,FALSE,2,0.99395111973139,0.99395111973139,0.0772134437510896,2,98.3429999999989,"sqroot(x7*x4)","x4","NA"
"S3",17,FALSE,FALSE,FALSE,FALSE,2,0.99395111973139,0.99395111973139,0.0770269229268786,2,101.871999999999,"x4","sqroot(x4*x7)","NA"
"S3",18,FALSE,FALSE,FALSE,FALSE,2,0.994001745179827,0.994001745179827,0.055558443910324,2,105.078,"x4","x9*sqroot(x4)","NA"
"S3",19,FALSE,FALSE,FALSE,FALSE,2,0.604544956779782,0.604544956779782,0.0492466232149331,2,107.893,"sqroot(x4*troot(x4))","x2*x4","NA"
"S3",20,FALSE,FALSE,FALSE,FALSE,2,0.994020901714113,0.994020901714113,0.103116735388055,2,92.8169999999991,"sqroot(x4)","x4*x6","NA"
"S3",21,FALSE,FALSE,FALSE,FALSE,3,0.993633700372759,0.993633700372759,0.0905216488911722,3,92.5120000000006,"sqroot(x4)","x4*x6","x4"
"S3",22,FALSE,FALSE,FALSE,FALSE,2,0.994001745179827,0.994001745179827,0.0602487396409029,2,102.008,"x9*sqroot(x4)","x4","NA"
