"Experiment","Run","F1","F2","F3","F4","Count_FP","Correlation","Correlation_FP","MAE","Count_P","Time","FirstFeature","SecondFeature","ThirdFeature"
"S1",1,FALSE,FALSE,FALSE,FALSE,1,0.999999744201511,0.999999744201511,0.0764903992270132,1,194.923,"(troot(x4)*troot(x4))*x9","NA","NA"
"S1",2,FALSE,FALSE,FALSE,FALSE,1,0.999999744201511,0.999999744201511,0.0763209440537501,1,399.132,"troot(x4*x4)*x9","NA","NA"
"S1",3,FALSE,TRUE,FALSE,FALSE,0,0.999999647456682,NA,0.0608559139928351,1,575.681,"troot(x4)*troot(x4*x9)","NA","NA"
"S1",4,FALSE,FALSE,FALSE,FALSE,1,0.999999744201511,0.999999744201511,0.0765012962405044,1,670.906,"x9*troot(x4*x4)","NA","NA"
"S1",5,FALSE,FALSE,FALSE,FALSE,1,0.999999744201511,0.999999744201511,0.0643620541429438,1,666.313,"troot(x4*x4)*x9","NA","NA"
"S1",6,TRUE,FALSE,FALSE,FALSE,0,1,NA,0.0016717911089925,1,733.3,"troot(x6*(x4*x4))","NA","NA"
"S1",7,FALSE,TRUE,FALSE,FALSE,0,0.999999647456682,NA,0.060855613431691,1,692.11,"troot(x9*x4)*troot(x4)","NA","NA"
"S1",8,FALSE,FALSE,FALSE,FALSE,2,0.996429304930045,0.996429304930045,0.124190461087629,2,582.438,"troot(x4*x4)","x4","NA"
"S1",9,TRUE,FALSE,FALSE,FALSE,0,1,NA,0.00414175125957362,1,725.45,"troot(x6*(x4*x4))","NA","NA"
"S1",10,FALSE,FALSE,FALSE,FALSE,1,0.999999744201511,0.999999744201511,0.0643590287202891,1,843.679,"x9*troot(x4*x4)","NA","NA"
"S1",11,FALSE,FALSE,FALSE,FALSE,1,0.999999744201511,0.999999744201511,0.0643622420951302,1,635.261,"x9*troot(x4*x4)","NA","NA"
"S1",12,FALSE,FALSE,FALSE,FALSE,3,0.736363219253692,0.736363219253692,0.0574466790386522,3,859.474,"troot(x4*x4)*x9","troot(x4*x4)","x2*x4"
"S1",13,FALSE,FALSE,FALSE,FALSE,2,0.996429304930045,0.996429304930045,0.124221434162431,2,652.364,"troot(x4*x4)","x4","NA"
"S1",14,FALSE,TRUE,FALSE,FALSE,0,0.999999647456682,NA,0.0608576965072211,1,663.658000000001,"troot(x9*(x4*x4))","NA","NA"
"S1",15,FALSE,FALSE,FALSE,FALSE,2,0.982068314829844,0.982068314829844,0.161183709395202,2,630.656999999999,"x9*troot(x4)","x4","NA"
"S1",16,FALSE,TRUE,FALSE,FALSE,0,0.999999647456682,NA,0.0608562017153284,1,741.134,"troot(x4*(x9*x4))","NA","NA"
"S1",17,FALSE,TRUE,FALSE,FALSE,0,0.999999647456682,NA,0.0608184078159418,1,707.551,"troot(x9*(x4*x4))","NA","NA"
"S1",18,FALSE,FALSE,FALSE,FALSE,1,0.999999744201511,0.999999744201511,0.0643746249782745,1,647.266,"x9*troot(x4*x4)","NA","NA"
"S1",19,FALSE,FALSE,FALSE,FALSE,2,0.996429304930045,0.996429304930045,0.124222781080658,2,714.312,"troot(x4*x4)","x4","NA"
"S1",20,FALSE,FALSE,FALSE,FALSE,1,0.999999744201511,0.999999744201511,0.0765010718419881,1,685.603000000001,"troot(x4*x4)*x9","NA","NA"
"S1",21,FALSE,TRUE,FALSE,FALSE,1,0.999999695829097,0.999999744201511,0.0290412060054039,2,778.658,"troot(x9*(x4*x4))","x9*troot(x4*x4)","NA"
"S1",22,FALSE,FALSE,FALSE,TRUE,0,0.999998921420326,NA,0.0184569256970448,1,787.861000000001,"troot(x4*(x4*x7))","NA","NA"
"S1",23,FALSE,FALSE,FALSE,FALSE,2,0.996429304930045,0.996429304930045,0.124163265738296,2,822.892,"troot(x4*x4)","x4","NA"
"S1",24,FALSE,FALSE,FALSE,FALSE,2,0.480915620559171,0.480915620559171,0.0816895141479493,2,782.403,"troot(x4*x4)","x4*x8","NA"
"S1",25,FALSE,FALSE,FALSE,FALSE,3,0.993633700372759,0.993633700372759,0.0905173311162427,3,716.648000000001,"pm05(x4)*x4","x4*x6","x4"
"S1",26,FALSE,FALSE,FALSE,FALSE,2,0.982068314829844,0.982068314829844,0.161198340445646,2,692.773000000001,"x9*troot(x4)","x4","NA"
"S1",27,FALSE,FALSE,FALSE,FALSE,2,0.982401464192023,0.982401464192023,0.228391395289598,2,886.727999999999,"x4","troot(x4)","NA"
"S1",28,TRUE,FALSE,FALSE,FALSE,0,1,NA,0.00185047321716389,1,714.361999999997,"troot(x6*x4)*troot(x4)","NA","NA"
"S1",29,FALSE,FALSE,FALSE,TRUE,0,0.999998921420326,NA,0.0184454202796095,1,758.598000000002,"troot((x7*x4)*x4)","NA","NA"
"S1",30,FALSE,FALSE,FALSE,FALSE,3,0.527296375427124,0.527296375427124,0.0255607183100997,3,651.425000000003,"troot(x4*x4)","x4*x2","x3*x4"
"S2",1,FALSE,FALSE,FALSE,FALSE,2,0.604544956779782,0.604544956779782,0.046983109398448,2,828.324,"troot(x4*x4)","x2*x4","NA"
"S2",2,FALSE,TRUE,FALSE,FALSE,0,0.999999647456682,NA,0.0607432151454338,1,791.566999999999,"troot((x9*x4)*x4)","NA","NA"
"S2",3,FALSE,FALSE,FALSE,FALSE,2,0.996429304930045,0.996429304930045,0.124396951219616,2,1004.24,"troot(x4*x4)","x4","NA"
"S2",4,FALSE,FALSE,FALSE,FALSE,3,0.988045457953733,0.988045457953733,0.110967541933204,3,920.618999999999,"x4","troot(x4)*x9","(troot(x4)*troot(x4))*x9"
"S2",5,FALSE,FALSE,FALSE,FALSE,2,0.996429304930045,0.996429304930045,0.124225383643158,2,1006.149,"troot(x4*x4)","x4","NA"
"S2",6,FALSE,FALSE,FALSE,FALSE,1,0.999999744201511,0.999999744201511,0.0643053983918219,1,1090.468,"x9*troot(x4*x4)","NA","NA"
"S2",7,FALSE,TRUE,FALSE,FALSE,1,0.999999695829097,0.999999744201511,0.0274928940539179,2,950.582999999999,"troot(x9*(x4*x4))","x9*troot(x4*x4)","NA"
"S2",8,FALSE,FALSE,FALSE,FALSE,1,0.999999744201511,0.999999744201511,0.0765012976689671,1,1114.141,"x9*(troot(x4)*troot(x4))","NA","NA"
"S2",9,FALSE,FALSE,FALSE,TRUE,0,0.999998921420326,NA,0.0184475770036021,1,963.895999999997,"troot((x4*x7)*x4)","NA","NA"
"S2",10,FALSE,FALSE,FALSE,FALSE,2,0.982068314829844,0.982068314829844,0.161210038676198,2,993.904999999999,"x9*troot(x4)","x4","NA"
"S2",11,FALSE,FALSE,FALSE,FALSE,1,0.999999744201511,0.999999744201511,0.0643908873999054,1,994.559000000001,"x9*troot(x4*x4)","NA","NA"
"S2",12,FALSE,FALSE,FALSE,FALSE,2,0.982068314829844,0.982068314829844,0.159838682312848,2,942.850000000002,"x4","troot(x4)*x9","NA"
"S2",13,FALSE,TRUE,FALSE,FALSE,1,0.999999695829097,0.999999744201511,0.027592434546281,2,1018.942,"troot(x9*(x4*x4))","x9*troot(x4*x4)","NA"
"S2",14,FALSE,FALSE,FALSE,FALSE,3,0.988045457953733,0.988045457953733,0.110672616313411,3,1099.154,"x4","troot(x4)*x9","(troot(x4)*troot(x4))*x9"
"S2",15,FALSE,FALSE,FALSE,FALSE,2,0.982068314829844,0.982068314829844,0.161209952770766,2,1049.394,"x4","x9*troot(x4)","NA"
"S2",16,FALSE,FALSE,FALSE,FALSE,1,0.999999744201511,0.999999744201511,0.0765004165210422,1,1080.484,"x9*troot(x4*x4)","NA","NA"
"S2",17,FALSE,FALSE,FALSE,TRUE,0,0.999998921420326,NA,0.0184534041365955,1,938.866999999998,"troot((x4*x7)*x4)","NA","NA"
"S2",18,FALSE,FALSE,FALSE,FALSE,3,0.988045457953733,0.988045457953733,0.15983815231473,3,1077.47199999999,"x4","x9*troot(x4)","x9*(troot(x4)*troot(x4))"
"S2",19,FALSE,FALSE,FALSE,FALSE,2,0.604544956779782,0.604544956779782,0.0490563227966516,2,994.775999999998,"troot(x4*x4)","x2*x4","NA"
"S2",20,FALSE,FALSE,FALSE,FALSE,2,0.982068314829844,0.982068314829844,0.156857910774443,2,1039.287,"x4","troot(x4)*x9","NA"
"S2",21,FALSE,FALSE,FALSE,TRUE,0,0.999998921420326,NA,0.0184453926643667,1,937.354999999996,"troot((x7*x4)*x4)","NA","NA"
"S2",22,FALSE,FALSE,FALSE,FALSE,2,0.994001745179826,0.994001745179826,0.0602460635726914,2,917.080999999998,"(x4*x9)*pm05(x4)","x4","NA"
"S2",23,FALSE,FALSE,FALSE,FALSE,1,0.999999744201511,0.999999744201511,0.064355865011635,1,977.266000000003,"x9*troot(x4*x4)","NA","NA"
"S2",24,FALSE,FALSE,FALSE,FALSE,1,0.999999744201511,0.999999744201511,0.0642717424360488,1,892.212,"x9*troot(x4*x4)","NA","NA"
"S2",25,FALSE,FALSE,FALSE,FALSE,2,0.982068314829844,0.982068314829844,0.161210342589956,2,1059.486,"x4","troot(x4)*x9","NA"
"S2",26,FALSE,FALSE,FALSE,FALSE,2,0.982068314829844,0.982068314829844,0.161140851447564,2,1002.00900000001,"x4","x9*troot(x4)","NA"
