"Experiment","Run","F1","F2","F3","F4","Count_FP","Correlation","Correlation_FP","MAE","Count_P","Time","FirstFeature","SecondFeature","ThirdFeature"
"P4",5,FALSE,FALSE,FALSE,FALSE,3,0.997619451353867,0.997619451353867,NA,3,638.349999999999,"troot(x4*x4)*x9","troot(x4*x4)","x4"
"P4",6,FALSE,FALSE,FALSE,TRUE,0,0.999998921420326,NA,0.0444987016350696,1,661.119999999999,"troot(x4*(x4*x7))","NA","NA"
"P4",7,FALSE,FALSE,FALSE,FALSE,2,0.996429304930045,0.996429304930045,0.142045463745843,2,631.200000000001,"troot(x4*x4)","x4","NA"
"P4",8,FALSE,FALSE,FALSE,FALSE,1,0.99999974420151,0.99999974420151,0.0770023902337402,1,674.299999999999,"troot(x4*x4)*x9","NA","NA"
"P5",1,FALSE,FALSE,FALSE,FALSE,7,0.867307660140342,0.867307660140342,0.0566657615131258,7,626.610000000001,"x4","sigmoid(pm05(x4))","x4*x4"
"P5",2,FALSE,FALSE,FALSE,FALSE,3,0.997619451353867,0.997619451353867,0.0724526450928742,3,600.790000000001,"troot(x4*x4)","troot(x4*x4)*x9","x4"
"P5",3,FALSE,FALSE,FALSE,FALSE,2,0.999999528185775,0.999999528185775,0.0494354937294245,2,585.130000000001,"troot(x4*x4)*x9","troot(x4*x4)","NA"
"P5",4,FALSE,FALSE,FALSE,FALSE,2,0.999999528185775,0.999999528185775,0.0334293971077865,2,571.890000000003,"x9*troot(x4*x4)","troot(x4*x4)","NA"
"P5",5,FALSE,FALSE,FALSE,FALSE,2,0.996429304930045,0.996429304930045,0.147008796291886,2,575.32,"troot(x4*x4)","x4","NA"
"P5",6,FALSE,FALSE,FALSE,FALSE,2,0.999999528185775,0.999999528185775,0.110496784279,2,592.68,"troot(x4*x4)","x9*troot(x4*x4)","NA"
"P5",7,FALSE,FALSE,FALSE,TRUE,0,0.999998921420326,NA,0.0462388796999548,1,574.439999999999,"troot((x7*x4)*x4)","NA","NA"
"P5",8,FALSE,FALSE,FALSE,FALSE,2,0.999999528185775,0.999999528185775,1.73519917222522e+277,2,578.360000000001,"troot(x4*x4)*x9","troot(x4*x4)","NA"
"P6",1,FALSE,FALSE,FALSE,FALSE,5,0.985355147556587,0.985355147556587,6.41068137020263e+296,5,666.010000000002,"x4","x9*sigmoid(pm05(x4))","x4*x10"
"P6",2,FALSE,FALSE,TRUE,FALSE,2,0.997619467185909,0.996429304930045,0.10748280075108,3,664.23,"troot(x4*x4)","troot((x9*x4)*(x9*x4))","x4"
"P6",3,FALSE,FALSE,FALSE,FALSE,4,0.800487238862781,0.800487238862781,0.0895139111716197,4,662.530000000002,"troot(x4*x4)","x9*troot(x4*x4)","x2*x4"
"P6",4,FALSE,FALSE,FALSE,FALSE,3,0.997619451353867,0.997619451353867,0.0860568669857835,3,729.27,"troot(x4*x4)","troot(x4*x4)*x9","x4"
"P6",5,FALSE,FALSE,FALSE,FALSE,2,0.996429304930045,0.996429304930045,0.142509753557894,2,755.610000000001,"troot(x4*x4)","x4","NA"
"P6",6,FALSE,FALSE,TRUE,FALSE,2,0.997619467185909,0.996429304930045,1.91437319743783e+285,3,688.629999999997,"troot(x4*x4)","troot((x9*x4)*(x9*x4))","x4"
"P6",7,FALSE,FALSE,FALSE,FALSE,2,0.996429304930045,0.996429304930045,0.145064706341877,2,659.48,"troot(x4*x4)","x4","NA"
"P6",8,FALSE,FALSE,FALSE,FALSE,3,0.997619451353867,0.997619451353867,0.11043176071468,3,682.110000000001,"troot(x4*x4)","x4","troot(x4*x4)*x9"
"Randomforest","NA","NA","NA","NA","NA","NA","NA","NA",0.924302121243064,"NA","NA","NA","NA","NA"
