"Experiment","Run","F1","F2","F3","F4","Count_FP","Correlation","Correlation_FP","MAE","Count_P","Time","FirstFeature","SecondFeature","ThirdFeature","taken"
"P4",1,FALSE,FALSE,FALSE,FALSE,1,0.99999974420151,0.99999974420151,0.0750376236777708,1,644.44,"troot(x4*x4)*x9","NA","NA","ja"
"P4",2,FALSE,FALSE,FALSE,FALSE,1,0.99999974420151,0.99999974420151,0.0763901940728951,1,681.28,"x9*troot(x4*x4)","NA","NA"
"P6",1,FALSE,FALSE,FALSE,FALSE,2,0.999999528185775,0.999999528185775,6.86383071077861e+287,2,656.06,"x9*troot(x4*x4)","troot(x4*x4)","NA"
"P6",2,FALSE,FALSE,FALSE,FALSE,1,0.99999974420151,0.99999974420151,6.2265440503717e+237,1,661.3,"troot(x4*x4)*x9","NA","NA"
"Randomforest","1","NA","NA","NA","NA","NA","NA","NA",0.648856003643463,"NA","NA","NA","NA","NA"
