"Experiment","Run","F1","F2","F3","F4","Actual_TP","Count_FP","Correlation","Correlation_FP","RMSE","Count_P","Time","FirstFeature","SecondFeature","ThirdFeature"
"S1",1,FALSE,FALSE,FALSE,FALSE,FALSE,3,0.923324584770291,0.923324584770291,21.4329157620097,3,18.2399999999907,"x4","p2(x4)","p3(x4)"
"S2",1,FALSE,FALSE,FALSE,FALSE,FALSE,3,0.923324584770291,0.923324584770291,21.4077446276241,3,27.6159999999945,"x4","x4*x4","p3(x4)"
"S3",1,FALSE,FALSE,FALSE,FALSE,FALSE,2,0.959301972862046,0.959301972862046,16.5952439504458,2,19.5449999999983,"x4","p2(1+x4)",""
"S4",1,FALSE,FALSE,FALSE,FALSE,FALSE,2,0.959301213035369,0.959301213035369,16.6314429131838,2,21.5439999999944,"x4","p2(x4)",""
"S5",1,FALSE,FALSE,FALSE,FALSE,FALSE,2,0.959301213035369,0.959301213035369,16.5951045702676,2,17.9870000000083,"x4","x4*x4",""
"S6",1,FALSE,FALSE,FALSE,FALSE,FALSE,2,0.959301213035369,0.959301213035369,16.5956349812346,2,17.7350000000006,"x4","x4*x4",""
"P1",1,FALSE,FALSE,FALSE,FALSE,FALSE,10,0.289875318454031,0.289875318454031,53.9824965370917,10,16.9950000000099,"x4","x4*x4","p2(x4*x4)"
