"Experiment","Run","F1","F2","F3","F4","Count_FP","Correlation","Correlation_FP","MAE","Count_P","Time","FirstFeature","SecondFeature","ThirdFeature"
"S4",1,FALSE,FALSE,FALSE,FALSE,1,0.999999744201511,0.999999744201511,0.0614219391595763,1,212.908,"(troot(x4)*troot(x4))*x9","NA","NA"
"S5",1,FALSE,FALSE,FALSE,FALSE,2,0.99999947932425,0.99999947932425,0.0623790642903602,2,184.626,"troot(1+(x4*x4))*x9","troot(1+(x4*x4))","NA"
"S6",1,FALSE,FALSE,FALSE,FALSE,2,0.999999532205006,0.999999532205006,0.0288474020791939,2,370.39,"sin(x6)*(troot(x4)*troot(x4))","troot(x4)*troot(x4)","NA"
"Randomforest","1","NA","NA","NA","NA","NA","NA","NA",0.843079692854856,"NA","NA","NA","NA","NA"
