"Experiment","Run","Number","Feature","Margs"
"P1",7,"Feature1","x4",1
"P1",7,"Feature2","x4*x4",1
"P1",7,"Feature3","x1",0.00596138195201899
"P2",7,"Feature1","x4",1
"P2",7,"Feature2","x8",0.992978205903114
"P2",7,"Feature3","x9",0.987727057474341
"P2",7,"Feature4","sigmoid(x8)",0.987727035130511
"P2",7,"Feature5","x2",0.147788199620801
"P2",7,"Feature6","x7",0.0010973216453165
"P3",7,"Feature1","x4*x4",1
"P3",7,"Feature2","x4",0.999999999772753
"P3",7,"Feature3","x1",0.00589427230349456
"P4",7,"Feature1","x4",1
"P4",7,"Feature2","troot(1+(x4+((x8*x3)+x3)))",1
"P4",7,"Feature3","x1",0.00602227706849677
"P4",7,"Feature4","x7",0.00585317159284257
"P5",7,"Feature1","x4",1
"P5",7,"Feature2","troot(x4)",1
"P5",7,"Feature3","x1",0.00594302010206125
"P5",7,"Feature4","pm05(x4)",0.00183760437507275
"P6",7,"Feature1","x4*x6",1
"P6",7,"Feature2","x4",1
"P6",7,"Feature3","(x4*x6)*(x4*x6)",1
"P6",7,"Feature4","x1",0.00590276866386589
