"Experiment","Run","Number","Feature","Margs"
"S1",24,"Feature1","troot(1+(x2+x4))",1
"S1",24,"Feature2","x4",1
"S1",24,"Feature3","(x4*x4)*p0(1+(x2+x4))",1
"S1",24,"Feature4","(x4*x4)*x7",1
"S1",24,"Feature5","p0(x4+(1+x4))*x4",1
"S1",24,"Feature6","(x4*x2)*x7",1
"S1",24,"Feature7","troot((x4*x4)*x7)",0.999999999999974
"S1",24,"Feature8","x9",0.999999994673713
"S1",24,"Feature9","p0(x3)",0.999998312703496
"S1",24,"Feature10","x3",0.999998092915613
"S1",24,"Feature11","x2",0.999997349388615
"S1",24,"Feature12","x7",0.998442774340113
"S1",24,"Feature13","x8",0.927340358049366
"S1",24,"Feature14","x10",0.794304953683774
"S1",24,"Feature15","x3*x10",0.749196707044802
"S2",24,"Feature1","x9*(troot(x4)*troot(x4))",1
"S2",24,"Feature2","troot(x4)*troot(x4)",1
"S2",24,"Feature3","(troot(x4)*troot(x4))*x7",1
"S2",24,"Feature4","p3(x5)",0.82673516316481
"S2",24,"Feature5","x8",0.753888804954224
"S2",24,"Feature6","p3(x5*x5)",0.16505659830191
"S2",24,"Feature7","x6",0.0788576832533978
"S2",24,"Feature8","x7",0.0286154044201157
"S2",24,"Feature9","x5*x5",0.00918648237662072
"S3",24,"Feature1","(troot(x4)*x9)*troot(x4)",1
"S3",24,"Feature2","troot(x4)*troot(x4)",0.999999999729477
"S3",24,"Feature3","x7*(troot(x4)*troot(x4))",0.999987951855418
"S3",24,"Feature4","p3(x5)",0.952399624656175
"S3",24,"Feature5","x5",0.111626247182999
"S3",24,"Feature6","x5*p3(x5)",0.0470243040846971
"S3",24,"Feature7","x7",0.0286126960331768
"S3",24,"Feature8","x2",0.00970339970625209
"S4",24,"Feature1","x8*x4",1
"S4",24,"Feature2","(x8*x4)*x5",1
"S4",24,"Feature3","troot(((x8*x4)*x4)*x4)",1
"S4",24,"Feature4","x6*troot((x6*x4)*x4)",1
"S4",24,"Feature5","troot((x6*x4)*x4)",1
"S4",24,"Feature6","x8",0.0761061466032732
"S5",24,"Feature1","p0(x4)*troot(x4)",1
"S5",24,"Feature2","(x9*x4)*x5",1
"S5",24,"Feature3","(x9*x4)*troot(troot(x4))",1
"S5",24,"Feature4","x9*x4",1
"S5",24,"Feature5","troot(x4)*x7",1
"S5",24,"Feature6","x4*x4",1
"S5",24,"Feature7","p0(troot(troot(x4)))*(x9*x4)",1
"S5",24,"Feature8","(x4*x2)*(x4*x2)",1
"S5",24,"Feature9","x4",1
"S5",24,"Feature10","p3(x5)",0.692981728776354
"S5",24,"Feature11","x5",0.360858202705206
"S5",24,"Feature12","x2",0.0703481747978873
"S6",24,"Feature1","troot(x4*x4)",1
"S6",24,"Feature2","troot(x4*x4)*x9",1
"S6",24,"Feature3","x7*troot(x4*x4)",1
"S6",24,"Feature4","p3(x5)*x4",0.999999999999141
"S6",24,"Feature5","x7",0.209691801672094
