"Experiment","Run","Number","Feature","Margs"
"S1",10,"Feature1","troot((x4*x6)*x4)",1
"S1",10,"Feature2","x4",0.999911477792571
"S1",10,"Feature3","x4*x8",0.599018378682378
"S1",10,"Feature4","x7*x4",0.402197431861263
"S1",10,"Feature5","x5",0.245777539777685
"S1",10,"Feature6","x3",0.0252660756872946
"S1",10,"Feature7","x3*x5",0.00126929002724843
"S2",10,"Feature1","troot(x4*x4)",1
"S2",10,"Feature2","troot(x4*x4)*x9",1
"S2",10,"Feature3","x7*troot(x4*x4)",1
"S2",10,"Feature4","x5*x8",0.99999999994069
"S2",10,"Feature5","x6",0.0902930409277539
"S2",10,"Feature6","x9",0.066720263899697
"S2",10,"Feature7","x6*x8",0.00338476415810371
"S2",10,"Feature8","troot(x4)",0.00293041793992733
"S2",10,"Feature9","x9*x8",0.0026462656167075
"S3",10,"Feature1","troot(x4)*troot(x4)",0.994491194351057
"S3",10,"Feature2","troot(x4*(x4*x6))",0.989691204697665
"S3",10,"Feature3","x4",0.0899942750711116
"S3",10,"Feature4","troot((x4*x6)*(x4*x6))",0.0158175838176407
"S3",10,"Feature5","troot(x4)",0.00358802824502854
"S4",10,"Feature1","troot(x4*x4)",1
"S4",10,"Feature2","troot(x4*x4)*x9",1
"S4",10,"Feature3","x7*troot(x4*x4)",1
"S4",10,"Feature4","p3(x5)",0.999475895819484
"S4",10,"Feature5","x8",0.743218133489253
"S4",10,"Feature6","x5",0.100076669864856
"S4",10,"Feature7","x5*x8",0.0013543028183275
"S5",10,"Feature1","troot(x4*x4)",1
"S5",10,"Feature2","troot(1+((x4*x4)+(x4*x10)))*x6",1
"S5",10,"Feature3","x4",0.0722512068091097
"S6",10,"Feature1","troot(x4)*troot(x4)",1
"S6",10,"Feature2","x9*(troot(x6*x4)*troot(x6*x4))",1
"S6",10,"Feature3","x7",0.999999997474885
"S6",10,"Feature4","x5",0.999374157283294
"S6",10,"Feature5","x6",0.887668999352666
"S6",10,"Feature6","x2",0.0659535497354982
"S6",10,"Feature7","p3(x8)",0.00776494525363009
