"Experiment","Run","Number","Feature","Margs"
"S1",8,"Feature1","troot(x13)*x9",1
"S1",8,"Feature2","(x6*x9)*x6",0.999999999999994
"S1",8,"Feature3","x9*x6",0.999999999999549
"S1",8,"Feature4","exp_dbl(x6)",0.999999986098702
"S1",8,"Feature5","p3(x6)",0.999999981047213
"S1",8,"Feature6","x10",0.9998949349644
"S1",8,"Feature7","x11",0.999752880718329
"S1",8,"Feature8","x8",0.999105800730671
"S1",8,"Feature9","x1",0.998707640810818
"S1",8,"Feature10","x13*x9",0.990569193496686
"S1",8,"Feature11","x5",0.755465515272011
"S1",8,"Feature12","x12",0.730758864894062
"S1",8,"Feature13","x5",0.64533634520306
"S1",8,"Feature14","x5",0.553335872364359
"S1",8,"Feature15","x12",0.53920187388641
"S1",8,"Feature16","x8",0.335455134939946
"S1",8,"Feature17","x12",0.14045576599874
"S1",8,"Feature18","x9",0.0358489539581339
"S1",8,"Feature19","x13",0.0351728010404372
"S1",8,"Feature20","x6",0.0123376941610139
"S1",8,"Feature21","x6",0.00989798770239092
"S1",8,"Feature22","(x9*x13)*x11",0.00917905568352363
"S1",8,"Feature23","sigmoid(x13)",0.00352976108774379
"S1",8,"Feature24","x1*x11",0.0013770853141979
"S2",8,"Feature1","p3(x6*x6)*x9",1
"S2",8,"Feature2","p0(x13)*x9",1
"S2",8,"Feature3","x13*x9",0.999999949086692
"S2",8,"Feature4","x6",0.999725938778153
"S2",8,"Feature5","x1",0.912225170629267
"S2",8,"Feature6","x9",0.912206632881773
"S2",8,"Feature7","x8",0.912198704441339
"S2",8,"Feature8","x11",0.912185389827484
"S2",8,"Feature9","x6*x6",0.912168547043565
"S2",8,"Feature10","x10",0.911958470002172
"S2",8,"Feature11","x5",0.911335941950427
"S2",8,"Feature12","x9",0.733291395210203
"S2",8,"Feature13","x1",0.677628518722924
"S2",8,"Feature14","x6",0.676015388168514
"S2",8,"Feature15","x8",0.674602896494892
"S2",8,"Feature16","x6",0.590517389337623
"S2",8,"Feature17","x9",0.571863767323277
"S2",8,"Feature18","x12",0.547581061492365
"S2",8,"Feature19","x8",0.535797569751737
"S2",8,"Feature20","x11",0.526479020735551
"S2",8,"Feature21","x5",0.356116844806172
"S2",8,"Feature22","x5",0.170123096870853
"S2",8,"Feature23","x6*x6",0.0915381960672741
"S2",8,"Feature24","x9",0.0622437847488254
"S3",8,"Feature1","x6*x6",1
"S3",8,"Feature2","x10*x6",1
"S3",8,"Feature3","x1*sigmoid(1+x13)",0.999999999999913
"S3",8,"Feature4","x11",0.999999995258804
"S3",8,"Feature5","x7",0.999269617053346
"S3",8,"Feature6","x12",0.990866502504366
"S3",8,"Feature7","x9",0.989476089524288
"S3",8,"Feature8","x1",0.926597476033746
"S3",8,"Feature9","x8",0.891403296959662
"S3",8,"Feature10","x10",0.792366225082259
"S3",8,"Feature11","x10*x13",0.727510989070497
"S3",8,"Feature12","x10",0.72505194595222
"S3",8,"Feature13","x1",0.574850127993229
"S3",8,"Feature14","x5",0.520189790773733
"S3",8,"Feature15","x8",0.394823887743938
"S3",8,"Feature16","x5*(x10*x13)",0.272522061479963
"S3",8,"Feature17","x2",0.0683965915625285
"S3",8,"Feature18","x5",0.0657038647356907
"S3",8,"Feature19","x2",0.0547059087826824
"S3",8,"Feature20","sigmoid(1+x13)",0.00118927436514587
"S4",8,"Feature1","(x6*x6)*x6",1
"S4",8,"Feature2","x10*p0(x13)",1
"S4",8,"Feature3","p3(x6)*x10",1
"S4",8,"Feature4","x10",1
"S4",8,"Feature5","x13",0.999999999999998
"S4",8,"Feature6","x1",0.999999999999983
"S4",8,"Feature7","x8",0.999999999999959
"S4",8,"Feature8","x11",0.999999971284706
"S4",8,"Feature9","x9",0.999999927122851
"S4",8,"Feature10","x5",0.999996048035001
"S4",8,"Feature11","x12",0.719579618440392
"S5",8,"Feature1","p0(x13)*x9",1
"S5",8,"Feature2","p3(x6)",0.999999999953482
"S5",8,"Feature3","x8",0.99997889112267
"S5",8,"Feature4","x5",0.993917279858157
"S5",8,"Feature5","x10",0.977858270541858
"S5",8,"Feature6","x6*x9",0.966032321385305
"S5",8,"Feature7","x1",0.939118083529594
"S5",8,"Feature8","x11",0.876463548546749
"S5",8,"Feature9","x7",0.87094556879309
"S5",8,"Feature10","x11",0.824878886627684
"S5",8,"Feature11","x9",0.735354514361626
"S5",8,"Feature12","x9",0.643284276715588
"S5",8,"Feature13","x9",0.53422618040937
"S5",8,"Feature14","x1",0.532588804419089
"S5",8,"Feature15","x12",0.470176627498403
"S5",8,"Feature16","x12",0.465235536872636
"S5",8,"Feature17","x1",0.326348908178777
"S5",8,"Feature18","x6",0.0974715974641392
"S5",8,"Feature19","x13",0.039734829580782
"S5",8,"Feature20","troot(x13)",0.0340990687327516
"S5",8,"Feature21","(x11*(x9*x6))*p3(x6)",0.0339676809822039
"S6",8,"Feature1","p3(x6)",1
"S6",8,"Feature2","x9*p3(x6)",1
"S6",8,"Feature3","p0(x13)*x9",1
"S6",8,"Feature4","x1",0.999999999999836
"S6",8,"Feature5","x10",0.999999999998227
"S6",8,"Feature6","x11",0.999999999480774
"S6",8,"Feature7","x9",0.99994602726715
"S6",8,"Feature8","x8",0.998699535970844
"S6",8,"Feature9","exp_dbl(x13)",0.997642666529965
"S6",8,"Feature10","x12",0.997615320957769
"S6",8,"Feature11","x12",0.498847438594231
