"Experiment","Run","Number","Feature","Margs"
"P3",23,"Feature1","x8*x4",1
"P3",23,"Feature2","x4",1
"P3",23,"Feature3","troot(1+x4)",1
"P3",23,"Feature4","(x4*p0(x8))*x3",1
"P3",23,"Feature5","p0(x4)*x4",1
"P3",23,"Feature6","x6",0.999999999999954
"P3",23,"Feature7","troot(1+x4)*x4",0.999999999931377
"P3",23,"Feature8","(x8*x4)*(x4*x8)",0.99999995787858
"P3",23,"Feature9","exp_dbl(x4)",0.288062327498813
"P3",23,"Feature10","p0(x4)",0.0216249729202064
"P4",23,"Feature1","troot(1+((x4*x6)*x4))",1
"P4",23,"Feature2","x4",0.99999514132711
"P4",23,"Feature3","x4*x6",0.99999512193488
"P4",23,"Feature4","x5",0.908389884377204
"P4",23,"Feature5","p3(x5)",0.0619587488167889
"P5",23,"Feature1","x2*((x8*x4)*x4)",1
"P5",23,"Feature2","x7",1
"P5",23,"Feature3","troot(1+((x2*((x8*x4)*x4))+(troot(x4)+(x4*x4))))",1
"P5",23,"Feature4","x8*x4",1
"P5",23,"Feature5","sin_deg(x4)*(x8*x4)",1
"P5",23,"Feature6","sin_deg(x8*x4)",1
"P5",23,"Feature7","sin_deg((x8*x4)*(x2*(x6*x8)))",0.999999999999999
"P5",23,"Feature8","x2*(x6*x8)",0.999999999983163
"P5",23,"Feature9","sin_deg(x4)",0.999824487523096
"P5",23,"Feature10","exp_dbl(sin_deg(x8*x4))",0.00174279412940529
"P6",23,"Feature1","troot(x4*x4)",1
"P6",23,"Feature2","troot(x4*x4)*x6",1
"P6",23,"Feature3","x7",0.250877036857275
"P6",23,"Feature4","x5",0.083684086734708
"P6",23,"Feature5","sigmoid(x7)",0.00930480904026197
