"Experiment","Run","Number","Feature","Margs"
"S1",10,"Feature1","troot(x6*(x4*x4))",0.99999996157339
"S1",10,"Feature2","x7",0.119551735256287
"S2",10,"Feature1","x4",0.999999999987432
"S2",10,"Feature2","x2*x4",0.999942373042401
"S2",10,"Feature3","x4*x4",0.999786512753971
"S2",10,"Feature4","troot(x4)*x4",0.999503437625283
"S2",10,"Feature5","x1",0.0712509440226
"S2",10,"Feature6","troot(x4)",0.00252554869995663
"S3",10,"Feature1","troot(x4*x4)",1
"S3",10,"Feature2","x2*x4",0.958490631177184
"S3",10,"Feature3","x4",0.116144211376092
"S3",10,"Feature4","x4*x8",0.0238680367790102
"S3",10,"Feature5","x4*x9",0.0188463860059626
"S3",10,"Feature6","troot(x4)",0.00278065318005904
"S4",10,"Feature1","x4",0.999999999791784
"S4",10,"Feature2","x10*x4",0.995192947458492
"S4",10,"Feature3","troot(x4)*x4",0.989042729791933
"S4",10,"Feature4","x10",0.151350256460244
"S4",10,"Feature5","x4*x4",0.0165448959305639
"S4",10,"Feature6","troot(x4)",0.011946616622015
"S4",10,"Feature7","x2*x4",0.0053249737719254
"S5",10,"Feature1","troot(x4*x4)",1
"S5",10,"Feature2","x4*(x2*x8)",0.99999998154019
"S5",10,"Feature3","x6",0.22596403263899
"S5",10,"Feature4","x4",0.0865515584265983
"S5",10,"Feature5","x1",0.0846551154207814
"S5",10,"Feature6","x10",0.0126479826641217
"S6",10,"Feature1","troot(x4*x4)",1
"S6",10,"Feature2","x2*x4",0.999991156144319
