"Experiment","Run","Number","Feature","Margs"
"P4",39,"Feature1","troot(x4*x4)",0.946652142508096
"P4",39,"Feature2","x4*x2",0.943914937390793
"P4",39,"Feature3","x4",0.0881851150339491
"P4",39,"Feature4","troot(x4*x6)*troot(x4)",0.0525965485577255
"P4",39,"Feature5","x6",0.00583375283580033
"P4",39,"Feature6","x4*x4",0.0034882172636567
"P4",39,"Feature7","x10*x4",0.00348821707648139
"P5",39,"Feature1","x4",0.997930993997625
"P5",39,"Feature2","troot(x4)*x4",0.769580755335565
"P5",39,"Feature3","x10*x4",0.769568573743463
"P5",39,"Feature4","troot(x4*x4)",0.230059640025852
"P5",39,"Feature5","x2",0.186623754505494
"P5",39,"Feature6","x6",0.179007595897318
"P5",39,"Feature7","x4*x9",0.115497025574999
"P5",39,"Feature8","x4*x7",0.115166303580148
"P5",39,"Feature9","x10",0.102588637698963
"P5",39,"Feature10","x8",0.0164745724232474
"P5",39,"Feature11","x4*x4",0.00287894811088342
